date,time,relativeAltitude,pressure
2018-11-15,23011,-4.338687897,1018.594848633 
2018-11-15,23012,-4.359828949,1018.597045898 
2018-11-15,23013,-4.365112305,1018.597778320 
2018-11-15,23014,-4.370395660,1018.598571777 
2018-11-15,23015,-4.396820068,1018.602050781 
2018-11-15,23016,-4.407390594,1018.602844238 
2018-11-15,23017,-4.407390594,1018.603149414 
2018-11-15,23017,-4.417957306,1018.604370117 
2018-11-15,23018,-4.449665070,1018.608093262 
2018-11-15,23019,-4.465518951,1018.609863281 
2018-11-15,23020,-4.513080597,1018.615661621 
2018-11-15,23021,-4.576496124,1018.623352051 
2018-11-15,23022,-4.613491058,1018.628173828 
2018-11-15,23023,-4.613491058,1018.628173828 
2018-11-15,23024,-4.608207703,1018.627075195 
2018-11-15,23025,-4.513080597,1018.615600586 
2018-11-15,23026,-4.349258423,1018.596313477 
2018-11-15,23027,-4.338687897,1018.594909668 
2018-11-15,23028,-4.338687897,1018.594909668 
2018-11-15,23029,-4.349258423,1018.595886230 
2018-11-15,23030,-4.423244476,1018.604736328 
2018-11-15,23031,-4.513080597,1018.615844727 
2018-11-15,23032,-4.513080597,1018.615844727 
2018-11-15,23032,-4.481372833,1018.611572266 
2018-11-15,23033,-4.412673950,1018.603820801 
2018-11-15,23034,-4.343975067,1018.595275879 
2018-11-15,23035,-4.280559540,1018.587951660 
2018-11-15,23036,-4.243564606,1018.583435059 
2018-11-15,23037,-4.190719604,1018.576904297 
2018-11-15,23038,-4.180149078,1018.575683594 
2018-11-15,23039,-4.180149078,1018.575561523 
2018-11-15,23040,-4.164295197,1018.573486328 
2018-11-15,23041,-4.143157959,1018.571044922 
2018-11-15,23042,-4.137874603,1018.570251465 
2018-11-15,23043,-4.127304077,1018.569458008 
2018-11-15,23044,-4.095596313,1018.565612793 
2018-11-15,23045,-4.095596313,1018.565612793 
2018-11-15,23046,-4.116733551,1018.567871094 
2018-11-15,23046,-4.148441315,1018.571777344 
2018-11-15,23047,-4.196002960,1018.577270508 
2018-11-15,23048,-4.238281250,1018.582275391 
2018-11-15,23049,-4.269989014,1018.586730957 
2018-11-15,23050,-4.291126251,1018.588928223 
2018-11-15,23051,-4.291126251,1018.588928223 
2018-11-15,23052,-4.275272369,1018.586975098 
2018-11-15,23053,-4.227710724,1018.581604004 
2018-11-15,23054,-4.190719604,1018.576660156 
2018-11-15,23055,-4.143157959,1018.571044922 
2018-11-15,23056,-4.074459076,1018.562744141 
2018-11-15,23057,-4.000473022,1018.553955078 
2018-11-15,23058,-3.937057495,1018.546386719 
2018-11-15,23059,-3.868354797,1018.537841797 
2018-11-15,23060,-3.804939270,1018.530761719 
2018-11-15,23061,-3.767948151,1018.526123047 
2018-11-15,23061,-3.767948151,1018.526123047 
2018-11-15,23062,-3.773231506,1018.526611328 
2018-11-15,23063,-3.778518677,1018.527099609 
2018-11-15,23064,-3.799655914,1018.529907227 
2018-11-15,23065,-3.836647034,1018.534301758 
2018-11-15,23066,-3.852500916,1018.536132812 
2018-11-15,23067,-3.863071442,1018.537109375 
2018-11-15,23068,-3.863071442,1018.537109375 
2018-11-15,23069,-3.857788086,1018.536621094 
2018-11-15,23070,-3.831363678,1018.533813477 
2018-11-15,23071,-3.826080322,1018.533081055 
2018-11-15,23072,-3.831363678,1018.533325195 
2018-11-15,23073,-3.831363678,1018.533325195 
2018-11-15,23074,-3.831363678,1018.533874512 
2018-11-15,23075,-3.836647034,1018.533996582 
2018-11-15,23076,-3.841934204,1018.535156250 
2018-11-15,23076,-3.868354797,1018.537719727 
2018-11-15,23077,-3.894779205,1018.541137695 
2018-11-15,23078,-3.900062561,1018.542114258 
2018-11-15,23079,-3.900062561,1018.542114258 
2018-11-15,23080,-3.894779205,1018.541198730 
2018-11-15,23081,-3.873641968,1018.538513184 
2018-11-15,23082,-3.847217560,1018.535522461 
2018-11-15,23083,-3.831363678,1018.533325195 
2018-11-15,23084,-3.831363678,1018.533325195 
2018-11-15,23085,-3.868354797,1018.537841797 
2018-11-15,23086,-3.868354797,1018.538208008 
2018-11-15,23087,-3.873641968,1018.538879395 
2018-11-15,23088,-3.873641968,1018.538879395 
2018-11-15,23089,-3.894779205,1018.541564941 
2018-11-15,23090,-3.894779205,1018.541564941 
