time,altitude,latitude,longitude
27397477,34.740720181976336,36.015893692992016,129.3223585961507
27397478,34.727688160470585,36.01588855165604,129.32234139599268
27397479,34.76545852094208,36.01587906098255,129.32232853255857
27397480,34.78016352024606,36.01587282198381,129.32231988520144
27397481,34.789434313145215,36.01586065890279,129.32231070607466
27397482,34.78069342368513,36.01584133260931,129.32230623885437
27397483,34.73167861818638,36.015840069068005,129.32230070288327
27397484,34.74061991107401,36.01583624368582,129.32229327278975
27397485,34.753190447223126,36.01582753216741,129.32228552781152
27397486,34.74108881248355,36.01582397866362,129.32226598121133
27397487,34.78116321016681,36.01581847785901,129.3222641388343
27397488,34.760472011019125,36.01580660856183,129.32225148091462
27397489,34.72621638292564,36.01579205936695,129.3222288171041
27397490,34.69005156230379,36.0157885649711,129.32222152016772
27397491,34.681086111735745,36.0157885521088,129.32220678907916
27397492,34.727832465238514,36.01578687553313,129.32220215278545
27397493,34.7366647391386,36.01578246247164,129.32219547285152
27397494,34.73059568076201,36.015775334677485,129.32219370065505
27397495,34.68954192128665,36.0157650079471,129.32219106712012
27397496,34.62705107780982,36.015760078053255,129.32219061156002
27397497,34.59033209905295,36.01576192019072,129.32218698296373
27397498,34.61035633765188,36.0157604851035,129.32218592412465
27397499,34.606487942419975,36.01576073246301,129.322184998289
27397500,34.61070506102667,36.01575989297638,129.32218460628857
27397501,34.60695540142738,36.01575944834504,129.3221843412913
27397502,34.604558264446936,36.01575753895061,129.32218493600388
27397503,34.5900191580487,36.015757005775974,129.32218451450024
27397504,34.586477845065126,36.01575656634389,129.3221845120635
27397505,34.583281001364426,36.01575152833693,129.32218348082458
27397506,34.55365871994846,36.015747647299214,129.3221865676771
27397507,34.515543675034394,36.01573903211469,129.32218679781968
27397508,34.455162880381856,36.015737128829706,129.32218565511633
27397509,34.440493666883405,36.01573684010018,129.32218562241206
27397510,34.43726206657848,36.0157362636364,129.32218543275027
27397511,34.43381810271497,36.01573584020176,129.3221855556885
27397512,34.430328869902844,36.015734678521675,129.32218734044113
27397513,34.41666932345269,36.015734526492565,129.32218690404414
27397514,34.41573252225005,36.015732885104335,129.32218705929756
27397515,34.40450145199308,36.0157330653758,129.32218698326204
27397516,34.40479283471347,36.01573308010121,129.32218700348193
27397517,34.404849438805826,36.015730921792326,129.3221866141589
27397518,34.39213155795529,36.015730436648006,129.3221873771533
27397519,34.38524300961633,36.015728668239504,129.32218757517938
27397520,34.37245546093478,36.015728493299385,129.32218697509856
27397521,34.37198694776585,36.01572866366581,129.3221866281366
27397522,34.3741682611218,36.015728625347144,129.32218642135447
27397523,34.3748086794447,36.015727939540426,129.32218696167087
27397524,34.36867574556898,36.01572761748553,129.32218726519736
27397525,34.364993146761485,36.01572728831035,129.32218744094024
27397526,34.361922936807495,36.01572659155737,129.3221880671395
27397527,34.35507218412265,36.015726382230184,129.32218773363513
27397528,34.35411245065104,36.01572624109226,129.3221870359881
27397529,34.35536230249919,36.01572370601726,129.3221846169176
27397530,34.34689735238127,36.01572334903174,129.3221828218594
27397531,34.34955274945932,36.01572037032631,129.32217832359336
27397532,34.34509073484583,36.01571786325598,129.32217887791194
27397533,34.32660292266671,36.015716645846275,129.32218077467527
27397534,34.310719107269115,36.015712174584664,129.3221771558809
27397535,34.2918821905731,36.01571028777555,129.32217682948004
27397536,34.27883020971893,36.015709206516476,129.32217811521826
27397537,34.266353289221406,36.01570197751151,129.32218466844756
27397538,34.197028128299586,36.01569497627353,129.32218989733724
27397539,34.12778596560095,36.015695330824464,129.32219153684403
27397540,34.1178473755518,36.01569340107019,129.32219684052922
27397541,34.08716296478907,36.015692602794545,129.3222057713105
27397542,34.04998884133975,36.015691385671,129.322206751356
27397543,34.03520613663642,36.015690821027,129.3222079260997
27397544,34.02626402949616,36.015689590885096,129.3222091563447
27397545,34.01341188726358,36.01568672391663,129.32221453641554
27397546,33.976118982610636,36.015685776330265,129.3222237122856
27397547,33.94164857276058,36.01568391697673,129.32223664097359
27397548,33.92939186991033,36.01568112860053,129.3222488795303
27397549,33.914838410318666,36.01567837630135,129.32225072700635
27397550,33.897950706571415,36.015677426612186,129.3222522120106
27397551,33.89132838822306,36.01567762978104,129.32225394638016
27397552,33.89252009925932,36.01567673349586,129.32225529556845
27397553,33.88805247837075,36.015676558801516,129.32225713249179
27397554,33.88737569003678,36.01567676876402,129.3222576826281
27397555,33.88872593417702,36.01567620598088,129.32225962764602
27397556,33.88650576449925,36.015675207628064,129.3222625016955
27397557,33.88197504696994,36.015674878307294,129.32226383547408
27397558,33.880306612668186,36.015674662211296,129.32226561793672
27397559,33.87977241389133,36.015673157974994,129.32226720383102
27397560,33.87228262316403,36.015673006154266,129.3222675162232
27397561,33.87086416472118,36.01567266269944,129.32226911824503
27397562,33.86967518447749,36.015672239082676,129.32226993061872
27397563,33.86769547712695,36.01567219156038,129.32227094512842
27397564,33.86776873136748,36.01567242106302,129.32227206235117
27397565,33.869575068022,36.01567288482538,129.32227240802467
27397566,33.87239585366499,36.01567318531111,129.32227302807422
27397567,33.87239585366499,36.01567318531111,129.32227302807422
27397568,33.87239585366499,36.01567318531111,129.32227302807422
27397569,33.87239585366499,36.01567318531111,129.32227302807422
27397570,33.87239585366499,36.01567318531111,129.32227302807422
27397571,33.87239585366499,36.01567318531111,129.32227302807422
27397572,33.87239585366499,36.01567318531111,129.32227302807422
27397573,33.87239585366499,36.01567318531111,129.32227302807422
27397574,33.87239585366499,36.01567318531111,129.32227302807422
27397575,33.87239585366499,36.01567318531111,129.32227302807422
27397576,33.87239585366499,36.01567318531111,129.32227302807422
