date,time,relativeAltitude,pressure
2018-11-15,17184,25.619934082,1018.872192383 
2018-11-15,17185,25.646358490,1018.868896484 
2018-11-15,17186,25.730911255,1018.858581543 
2018-11-15,17187,25.767906189,1018.854003906 
2018-11-15,17188,25.767906189,1018.854003906 
2018-11-15,17189,25.715057373,1018.860595703 
2018-11-15,17190,25.672782898,1018.865905762 
2018-11-15,17190,25.641075134,1018.869384766 
2018-11-15,17191,25.630504608,1018.870605469 
2018-11-15,17192,25.630504608,1018.870605469 
2018-11-15,17193,25.619934082,1018.872009277 
2018-11-15,17194,25.630504608,1018.871093750 
2018-11-15,17195,25.619934082,1018.872009277 
2018-11-15,17196,25.572372437,1018.877685547 
2018-11-15,17197,25.498390198,1018.886779785 
2018-11-15,17198,25.424404144,1018.895996094 
2018-11-15,17199,25.392696381,1018.899414062 
2018-11-15,17200,25.302856445,1018.910400391 
2018-11-15,17201,25.223587036,1018.920166016 
2018-11-15,17202,25.186595917,1018.924316406 
2018-11-15,17203,25.139034271,1018.929809570 
2018-11-15,17204,25.107326508,1018.934204102 
2018-11-15,17205,25.102039337,1018.934326172 
2018-11-15,17205,25.096755981,1018.935485840 
2018-11-15,17206,25.054477692,1018.940490723 
2018-11-15,17207,25.022769928,1018.944091797 
2018-11-15,17208,24.959354401,1018.951965332 
2018-11-15,17209,24.880084991,1018.961242676 
2018-11-15,17210,24.784961700,1018.972900391 
2018-11-15,17211,24.700408936,1018.982910156 
2018-11-15,17212,24.599998474,1018.995117188 
2018-11-15,17213,24.547153473,1019.001464844 
2018-11-15,17214,24.504875183,1019.006958008 
2018-11-15,17215,24.504875183,1019.006958008 
2018-11-15,17216,24.504875183,1019.006713867 
2018-11-15,17217,24.536582947,1019.002624512 
2018-11-15,17218,24.552436829,1019.000793457 
2018-11-15,17219,24.557723999,1019.000366211 
2018-11-15,17219,24.557723999,1019.000366211 
2018-11-15,17220,24.541870117,1019.001953125 
2018-11-15,17221,24.504875183,1019.006958008 
2018-11-15,17222,24.467884064,1019.011169434 
2018-11-15,17223,24.446746826,1019.013427734 
2018-11-15,17224,24.393898010,1019.020080566 
2018-11-15,17225,24.362190247,1019.023681641 
2018-11-15,17226,24.362190247,1019.023681641 
2018-11-15,17227,24.362190247,1019.023681641 
2018-11-15,17228,24.367477417,1019.023559570 
2018-11-15,17229,24.362190247,1019.023925781 
2018-11-15,17230,24.330482483,1019.027954102 
2018-11-15,17231,24.293491364,1019.032531738 
2018-11-15,17232,24.240642548,1019.038818359 
2018-11-15,17233,24.150806427,1019.049621582 
2018-11-15,17234,24.097957611,1019.056030273 
2018-11-15,17234,24.071537018,1019.058959961 
2018-11-15,17235,24.023975372,1019.064880371 
2018-11-15,17236,23.971126556,1019.071289062 
2018-11-15,17237,23.944705963,1019.074584961 
2018-11-15,17238,23.912998199,1019.078308105 
2018-11-15,17239,23.886573792,1019.081420898 
2018-11-15,17240,23.886573792,1019.081420898 
2018-11-15,17241,23.934135437,1019.075866699 
2018-11-15,17242,23.971126556,1019.070922852 
2018-11-15,17243,24.008121490,1019.066894531 
2018-11-15,17244,24.008121490,1019.066894531 
2018-11-15,17245,24.008121490,1019.066894531 
2018-11-15,17246,23.960559845,1019.072204590 
2018-11-15,17247,23.944705963,1019.074340820 
2018-11-15,17248,23.934135437,1019.075439453 
2018-11-15,17249,23.891857147,1019.080566406 
2018-11-15,17249,23.844295502,1019.086364746 
2018-11-15,17250,23.828441620,1019.088623047 
2018-11-15,17251,23.770309448,1019.095397949 
2018-11-15,17252,23.706893921,1019.102661133 
2018-11-15,17253,23.617057800,1019.113525391 
2018-11-15,17254,23.495510101,1019.128417969 
2018-11-15,17255,23.331687927,1019.148498535 
2018-11-15,17256,23.120300293,1019.173645020 
2018-11-15,17257,22.903629303,1019.200073242 
2018-11-15,17258,22.708099365,1019.223571777 
2018-11-15,17259,22.549560547,1019.242614746 
2018-11-15,17260,22.428012848,1019.257568359 
2018-11-15,17261,22.343460083,1019.267639160 
2018-11-15,17262,22.237766266,1019.280151367 
2018-11-15,17263,22.158496857,1019.290039062 
2018-11-15,17263,22.063373566,1019.301513672 
2018-11-15,17264,21.962963104,1019.313720703 
2018-11-15,17265,21.846702576,1019.327270508 
2018-11-15,17266,21.751579285,1019.339111328 
2018-11-15,17267,21.624748230,1019.354187012 
2018-11-15,17268,21.492630005,1019.370422363 
2018-11-15,17269,21.323524475,1019.390625000 
2018-11-15,17270,21.159698486,1019.410705566 
2018-11-15,17271,20.990589142,1019.430908203 
2018-11-15,17272,20.805629730,1019.453491211 
2018-11-15,17273,20.673511505,1019.468933105 
2018-11-15,17274,20.546680450,1019.484802246 
2018-11-15,17275,20.425132751,1019.498901367 
2018-11-15,17276,20.314155579,1019.512695312 
2018-11-15,17277,20.229602814,1019.522583008 
2018-11-15,17278,20.139762878,1019.533325195 
2018-11-15,17278,20.065780640,1019.542724609 
2018-11-15,17279,19.997077942,1019.550537109 
2018-11-15,17280,19.933662415,1019.558593750 
2018-11-15,17281,19.843822479,1019.569641113 
2018-11-15,17282,19.748699188,1019.580627441 
2018-11-15,17283,19.680000305,1019.589172363 
2018-11-15,17284,19.611301422,1019.597717285 
2018-11-15,17285,19.542598724,1019.605651855 
2018-11-15,17286,19.484470367,1019.612792969 
2018-11-15,17287,19.405197144,1019.622497559 
2018-11-15,17288,19.299507141,1019.634887695 
2018-11-15,17289,19.183242798,1019.648925781 
2018-11-15,17290,19.040557861,1019.666259766 
2018-11-15,17291,18.940151215,1019.678466797 
2018-11-15,17292,18.818603516,1019.693054199 
2018-11-15,17292,18.675918579,1019.710144043 
2018-11-15,17293,18.533233643,1019.727783203 
2018-11-15,17294,18.390548706,1019.744934082 
2018-11-15,17295,18.242576599,1019.762695312 
2018-11-15,17296,18.142169952,1019.775024414 
2018-11-15,17297,18.062900543,1019.784606934 
2018-11-15,17298,18.004768372,1019.791625977 
2018-11-15,17299,17.951923370,1019.797912598 
2018-11-15,17300,17.904361725,1019.803710938 
2018-11-15,17301,17.819808960,1019.813781738 
2018-11-15,17302,17.729969025,1019.824890137 
2018-11-15,17303,17.708827972,1019.827331543 
2018-11-15,17304,17.666553497,1019.832458496 
2018-11-15,17305,17.629558563,1019.836791992 
2018-11-15,17306,17.587284088,1019.842041016 
2018-11-15,17306,17.476306915,1019.854858398 
2018-11-15,17307,17.286060333,1019.877868652 
2018-11-15,17308,17.095809937,1019.900878906 
2018-11-15,17309,16.873855591,1019.927673340 
2018-11-15,17310,16.651901245,1019.954589844 
2018-11-15,17311,16.477508545,1019.975646973 
2018-11-15,17312,16.361248016,1019.989990234 
2018-11-15,17313,16.361248016,1019.989990234 
2018-11-15,17314,16.318969727,1019.994995117 
2018-11-15,17315,16.318969727,1019.994995117 
