date,time,altitude,latitude,longitude
2018-11-15,17426,39.80908014303513,36.01263221836291,129.32338625331266
2018-11-15,17427,39.93475341988213,36.01263097943132,129.32338138189508
2018-11-15,17428,39.99868526477874,36.0126249786953,129.3233754683528
2018-11-15,17429,40.08200334550864,36.012619308834324,129.32336940114274
2018-11-15,17430,40.16767890358163,36.012613227131055,129.3233631122717
2018-11-15,17431,40.257078368568614,36.01261060453875,129.32335747962685
2018-11-15,17432,40.329265232791926,36.01260300052126,129.3233589351637
2018-11-15,17433,40.34696899611855,36.01260464706114,129.323360381517
2018-11-15,17434,40.329348503310584,36.012596066189644,129.3233580467094
2018-11-15,17435,40.37808236467433,36.01259254084116,129.3233548748309
2018-11-15,17436,40.425205048906406,36.012592276079396,129.32334472672906
2018-11-15,17437,40.52941911786671,36.01258448639343,129.32333561742527
2018-11-15,17438,40.65361768540727,36.01258914034765,129.3233219111329
2018-11-15,17439,40.84632318669259,36.01258381387652,129.3233139126714
2018-11-15,17440,41.005319231205874,36.01257212337916,129.32331299054587
2018-11-15,17441,41.075910150354474,36.01257235362663,129.32330676101202
2018-11-15,17442,41.177829319173625,36.01255509444962,129.32329311768453
2018-11-15,17443,41.461539607637576,36.01255188156112,129.3232855221624
2018-11-15,17444,41.620284019052335,36.012549064176305,129.32328395447095
2018-11-15,17445,41.67135590892428,36.01254095414916,129.3232730827528
2018-11-15,17446,41.878336877208355,36.01252658801323,129.32325936946376
2018-11-15,17447,42.1735833138805,36.012511012526744,129.3232567796532
2018-11-15,17448,42.30863163918835,36.0125091868149,129.32324837908348
2018-11-15,17449,42.46486947342811,36.012492602783134,129.32323633374858
2018-11-15,17450,42.7624299023599,36.01248159278207,129.323223004937
2018-11-15,17451,43.07945782635659,36.012480470789924,129.3232108896678
2018-11-15,17452,43.314696080182046,36.012470384772584,129.32319121929896
2018-11-15,17453,43.72224013871889,36.012465919040096,129.32318024941023
2018-11-15,17454,43.96964051014875,36.01245662224507,129.32315578314072
2018-11-15,17455,44.45097921062181,36.01244823485767,129.32314913775045
2018-11-15,17456,44.6611202217824,36.01244052639393,129.32314000271907
2018-11-15,17457,44.880073623435564,36.012434868257245,129.32313526610912
2018-11-15,17458,45.01536160276103,36.012426352758204,129.32312566532815
2018-11-15,17459,45.23960817413109,36.012422171911155,129.32312058411296
2018-11-15,17460,45.37143606002785,36.01241519161225,129.3231095772872
2018-11-15,17461,45.608163160140975,36.01240817371063,129.32310237754302
2018-11-15,17462,45.79394600809174,36.01240579789504,129.32308746539258
2018-11-15,17463,46.069501374185634,36.01240090678847,129.3230697227033
2018-11-15,17464,46.41618227700596,36.012390292107064,129.32305216920574
2018-11-15,17465,46.78205382798136,36.012381329986525,129.3230407723315
2018-11-15,17466,46.98749397990507,36.012379422345255,129.32302740297325
2018-11-15,17467,47.15035214304666,36.01237239393607,129.32301774274745
2018-11-15,17468,47.3060750626323,36.01236644347348,129.3230057163439
2018-11-15,17469,47.477103897559616,36.01237316899956,129.3229914700647
2018-11-15,17470,47.58910119023204,36.01237019509552,129.32298375661836
2018-11-15,17471,47.69454988190162,36.01236934908226,129.32297422043342
2018-11-15,17472,47.80326445932053,36.01236950850886,129.32296310599466
2018-11-15,17473,47.921135886544846,36.01237365189688,129.322952026397
2018-11-15,17474,48.01376867135713,36.01237843013988,129.32293692179337
2018-11-15,17475,48.13888277991647,36.012380981302265,129.32292810469897
2018-11-15,17476,48.22056685922945,36.01238784628874,129.32291804359147
2018-11-15,17477,48.2820464243873,36.01239822107791,129.32288358251074
2018-11-15,17478,48.55592433085427,36.012403168361786,129.32287581445956
2018-11-15,17479,48.626763049235336,36.01241733658593,129.32285764976487
2018-11-15,17480,48.718592709647666,36.01242747318734,129.32284289406203
2018-11-15,17481,48.80551768008341,36.01243775724802,129.32282931864574
2018-11-15,17482,48.879523897830126,36.012451177962674,129.32281135091014
2018-11-15,17483,48.974602284497365,36.012459307308895,129.32279319333978
2018-11-15,17484,49.107926041132856,36.01246821122982,129.3227701775901
2018-11-15,17485,49.28445345463818,36.01247781188858,129.3227556095002
2018-11-15,17486,49.3785779061938,36.01248845083166,129.3227521347289
2018-11-15,17487,49.35510689798022,36.01249565781187,129.3227478716573
2018-11-15,17488,49.349436432901044,36.01250452229493,129.32274536131877
2018-11-15,17489,49.31562887735994,36.01251273713775,129.32274153093138
2018-11-15,17490,49.292575728006994,36.01251981611865,129.32273171259064
2018-11-15,17491,49.33457278123575,36.01252627208266,129.3227218368339
2018-11-15,17492,49.38643255125589,36.012537734598844,129.322714718034
2018-11-15,17493,49.375921811949326,36.01254275963703,129.32270592501447
2018-11-15,17494,49.419694956768666,36.012549145913944,129.32270003823373
2018-11-15,17495,49.431185918711535,36.01255630041497,129.32269156344998
2018-11-15,17496,49.45629207667341,36.0125744477402,129.32268205004866
2018-11-15,17497,49.40716695028209,36.01258610463624,129.32267431637356
2018-11-15,17498,49.38111262245741,36.01259361773942,129.32266271754497
2018-11-15,17499,49.42082515232143,36.01260908450959,129.32264304027925
2018-11-15,17500,49.470046344272674,36.01262452884172,129.32262719292513
2018-11-15,17501,49.481628924893585,36.012636798186435,129.32260664057358
2018-11-15,17502,49.54871201816076,36.01265141972772,129.32260399496292
2018-11-15,17503,49.452526498141765,36.01265701068982,129.32259283739214
2018-11-15,17504,49.48336509946017,36.012663730548226,129.3225756403063
2018-11-15,17505,49.56272154259983,36.01266543163266,129.32256865040495
2018-11-15,17506,49.610077505517296,36.01266788497279,129.32256027110503
2018-11-15,17507,49.657968771975064,36.01267783924919,129.3225545059494
2018-11-15,17508,49.61708223944116,36.01268692003398,129.3225444571587
2018-11-15,17509,49.60626446021121,36.0127004933814,129.32253007948108
2018-11-15,17510,49.58641666055969,36.01271719843034,129.3225284046452
2018-11-15,17511,49.43995479929572,36.01273213130386,129.3225241274455
2018-11-15,17512,49.315102009165415,36.01274120198293,129.32251505110287
2018-11-15,17513,49.27968963664652,36.012745986382825,129.32250849843564
2018-11-15,17514,49.275372489970806,36.012764261079866,129.3224942556683
2018-11-15,17515,49.209558390049324,36.012777956835095,129.3224838740912
2018-11-15,17516,49.17319029792827,36.0127909600922,129.32247055801164
2018-11-15,17517,49.219218558296234,36.01280031997077,129.32245672784143
2018-11-15,17518,49.304447299860385,36.01281307276554,129.3224469710907
2018-11-15,17519,49.33562260931953,36.012821896887445,129.32242410775137
2018-11-15,17520,49.52101019031427,36.01282930573256,129.32241128754757
2018-11-15,17521,49.630419614917656,36.01284086105045,129.3224067121456
2018-11-15,17522,49.62627495557136,36.012847274377016,129.32238854273456
2018-11-15,17523,49.78261479261525,36.01285517306881,129.3223800731826
2018-11-15,17524,49.84730273139775,36.012864427057515,129.3223729908578
2018-11-15,17525,49.88275483216077,36.01287967656903,129.32236832752528
2018-11-15,17526,49.86094222363357,36.01289512409225,129.32234520805272
2018-11-15,17527,50.038751349743734,36.01290356561716,129.32232867150998
2018-11-15,17528,50.20206677773561,36.012912706145784,129.3223250108822
2018-11-15,17529,50.218775975564085,36.01291886538526,129.32232503998117
2018-11-15,17530,50.192775081382095,36.012923542716,129.32231997747877
2018-11-15,17531,50.227226383565466,36.01292994906026,129.32231789826082
2018-11-15,17532,50.22651044200646,36.01293706349861,129.32230500216195
2018-11-15,17533,50.3447616017568,36.01294386516392,129.32229026546253
2018-11-15,17534,50.49977290547598,36.012947958190715,129.32228022818575
2018-11-15,17535,50.616252124226804,36.01294899247337,129.32227102767263
2018-11-15,17536,50.73164531587727,36.01295310126958,129.32225833249797
2018-11-15,17537,50.87689511477865,36.01295058213218,129.32224583459416
2018-11-15,17538,51.047316090762536,36.01294900056446,129.32223202783263
2018-11-15,17539,51.23169369861483,36.01294467767699,129.3222156934327
2018-11-15,17540,51.46364388005436,36.01294574685282,129.32220065535057
2018-11-15,17541,51.67826879932136,36.012944418788216,129.3221908095226
2018-11-15,17542,51.83163589329884,36.01295711785054,129.32217089232972
2018-11-15,17543,52.06395258316533,36.0129657777937,129.32214956166524
2018-11-15,17544,52.335571398148076,36.012968520796264,129.32213975432077
2018-11-15,17545,52.48094617027135,36.01297434655747,129.32213066353523
2018-11-15,17546,52.59442926515946,36.01298297802038,129.3221112169832
2018-11-15,17547,52.82983687030257,36.01298806550485,129.3220958745132
2018-11-15,17548,53.03573007832664,36.012993182594826,129.3220848237289
2018-11-15,17549,53.18295743013492,36.012999726075286,129.32206954757586
2018-11-15,17550,53.37446391775714,36.013003434694106,129.32205946932143
2018-11-15,17551,53.51221197862874,36.01300974090851,129.32205448549075
2018-11-15,17552,53.57014495732332,36.013015603413166,129.32204263704355
2018-11-15,17553,53.71050017535879,36.01302098624964,129.3220330837824
2018-11-15,17554,53.830903952777575,36.01303070333643,129.32203328148165
2018-11-15,17555,53.80890044624212,36.01303575071205,129.3220298249717
2018-11-15,17556,53.83514095252215,36.01304897495486,129.3220165312817
2018-11-15,17557,53.96720454782789,36.013057495678886,129.32200212936885
2018-11-15,17558,54.131864307016684,36.013066526224215,129.3219943897664
2018-11-15,17559,54.18503148532814,36.01307484628306,129.32198282637097
2018-11-15,17560,54.284047849155385,36.0130790873444,129.32197112264106
2018-11-15,17561,54.41946141791115,36.013087630219346,129.3219578694577
2018-11-15,17562,54.55170318372227,36.01308812617537,129.32194685098
2018-11-15,17563,54.7086216657233,36.013096306192196,129.3219462614181
2018-11-15,17564,54.67900177686286,36.013100826125026,129.32194413483793
2018-11-15,17565,54.67333440467604,36.01310171167524,129.3219417223801
2018-11-15,17566,54.683959989234694,36.01310145041701,129.3219408387549
2018-11-15,17567,54.69290523812025,36.01310156148024,129.3219398819317
2018-11-15,17568,54.699801044747076,36.013101780995,129.32193896869558
2018-11-15,17569,54.705489404706654,36.01310205446584,129.32193756129755
2018-11-15,17570,54.7141881235151,36.01310246938254,129.3219374136772
2018-11-15,17571,54.71343751199751,36.013095428376936,129.32192860625906
2018-11-15,17572,54.81957964444926,36.01308296742272,129.32192155682114
2018-11-15,17573,54.95657096340733,36.013077568887695,129.32192127757708
2018-11-15,17574,55.00569413705118,36.01307761452237,129.32191873652374
2018-11-15,17575,55.027443002267134,36.01307734479833,129.32191881041945
2018-11-15,17576,55.030785186152,36.013074492315766,129.32191797116883
2018-11-15,17577,55.054376087890105,36.01307362649995,129.32191848071548
2018-11-15,17578,55.05867151839594,36.013072122063335,129.32191916736326
2018-11-15,17579,55.06381144963012,36.01307047989476,129.32192113828393
2018-11-15,17580,55.06136600061487,36.01306997347237,129.32192093079203
2018-11-15,17581,55.06564644960983,36.0130693475624,129.3219200172749
2018-11-15,17582,55.07602398791754,36.01306941378965,129.3219191771653
2018-11-15,17583,55.08223218242213,36.013069169563096,129.32191905828108
2018-11-15,17584,55.085153264323765,36.013069182975514,129.3219188576783
2018-11-15,17585,55.08669506733814,36.01306841204702,129.32191833919546
2018-11-15,17586,55.095047795002856,36.01306825639337,129.32191719607337
2018-11-15,17587,55.10442493788652,36.01306494320439,129.32191484856693
2018-11-15,17588,55.141246746413174,36.01306746003613,129.32190196342904
2018-11-15,17589,55.21477450832052,36.01306219159657,129.3218976521375
2018-11-15,17590,55.28192724178665,36.01304364410436,129.3219159142799
2018-11-15,17591,55.24827462572895,36.01304064974334,129.32191151882935
2018-11-15,17592,55.283093720812644,36.013038090183386,129.321930315796
2018-11-15,17593,55.17306626142452,36.01303978371554,129.32193613129166
2018-11-15,17594,55.11889411240955,36.01304062294828,129.3219230648393
2018-11-15,17595,55.19542803886547,36.01303959312713,129.32191845131533
2018-11-15,17596,55.23630820763411,36.0130378340294,129.32191711862458
2018-11-15,17597,54.232464153967896,36.01303634815699,129.3219143540036
2018-11-15,17598,55.17707694365606,36.013034879075164,129.32191495151295
2018-11-15,17599,54.14988613881178,36.01303286092031,129.32191232317203
2018-11-15,17600,55.19327745512874,36.013032514559995,129.3219095694183
2018-11-15,17601,55.31658860214128,36.01303133479122,129.32190704074975
2018-11-15,17602,55.34912769413748,36.01302976963361,129.32190651957026
2018-11-15,17603,54.150095804343806,36.01302976218127,129.32190818057575
2018-11-15,17604,53.15822159389933,36.01302951032812,129.32190587821032
2018-11-15,17605,52.33831243546577,36.0130294181777,129.32190386248388
2018-11-15,17606,51.66117816933814,36.0130293016219,129.32190390624487
2018-11-15,17607,51.10243192936798,36.01302920971382,129.32190362378338
2018-11-15,17616,51.10243225097656,36.01302920971381,129.32190362378333
2018-11-15,17616,51.10243225097656,36.01302920971381,129.32190362378333
2018-11-15,17625,51.16179275512695,36.012732108781464,129.3216941737046
2018-11-15,17628,51.16179275512695,36.01269844667916,129.32167044261118
2018-11-15,17628,51.16179275512695,36.01269834062365,129.32167036784423
2018-11-15,17637,50.823604583740234,36.01270559806641,129.32148589626385
2018-11-15,17643,51.577449798583984,36.012618118189046,129.32130692263033
2018-11-15,17643,52.06681442260742,36.012606563342395,129.32129581411434
