,index,Unnamed: 0,time,altitude,latitude,longitude
0,0,0.0,27492579.0,8.156640900594859,36.012535982042365,129.32382256860808
1,1,1.0,27492580.0,30.95402061250652,36.0125777945236,129.3238927429668
2,2,2.0,27492581.0,35.20250140359685,36.01261486675412,129.32386956993486
3,3,3.0,27492582.0,35.66988373868732,36.01266251939912,129.3238524835622
4,4,4.0,27492583.0,35.67294788467196,36.012671883992866,129.32380178819992
5,5,5.0,27492584.0,35.971416378127834,36.01268460947644,129.32374832593493
6,6,6.0,27492585.0,36.306470289241005,36.01268802235793,129.32371326376523
7,7,7.0,27492586.0,36.55612138652908,36.01270418087332,129.32372092855294
8,8,8.0,27492587.0,36.47906470670711,36.0127012443649,129.32371791547578
9,9,9.0,27492588.0,36.50039727725029,36.01270846775177,129.32373107666953
10,10,10.0,27492589.0,36.39384141687298,36.012704900495685,129.3237220125889
11,11,11.0,27492590.0,36.45348116469757,36.012669709500656,129.32373393554548
12,12,12.0,27492591.0,36.496201273513215,36.012678548971586,129.3237649814291
13,13,13.0,27492592.0,36.27065646615747,36.01267523987336,129.32376973735052
14,14,14.0,27492593.0,36.22800387140823,36.01268361894257,129.32374433762033
15,15,15.0,27492594.0,36.361181010004586,36.0126781929904,129.32372463162088
16,16,16.0,27492595.0,36.51977574717966,36.01267811160126,129.3237205216843
17,17,17.0,27492596.0,36.56253112543817,36.01266882039126,129.32371494791082
18,18,18.0,27492597.0,36.63302675603747,36.012656427356156,129.32371254420133
19,19,19.0,27492598.0,36.695807901739,36.012649539062345,129.32371469162126
20,20,20.0,27492599.0,36.71048712409724,36.01264759431084,129.32370829766265
21,21,21.0,27492600.0,36.75969064203618,36.012644251413825,129.32371866888232
22,22,22.0,27492601.0,36.708233964411136,36.012638560411,129.32372124498508
23,23,23.0,27492602.0,36.704835809466026,36.01263617922743,129.32371672446158
24,24,24.0,27492603.0,36.741502753615066,36.01263635209694,129.32370438446168
25,25,25.0,27492604.0,36.8245731345534,36.01265214304443,129.32367306484554
26,26,26.0,27492605.0,36.98467002860427,36.01266119254944,129.32365626318995
27,27,27.0,27492606.0,37.08023103331697,36.01266109308857,129.32365396709537
28,28,28.0,27492607.0,37.10498946533121,36.01266168263583,129.32364253643442
29,29,29.0,27492608.0,37.17962488494865,36.01267062106886,129.3236327061062
30,30,30.0,27492609.0,37.22182925637817,36.01268355375515,129.32361336792096
31,31,31.0,27492610.0,37.30945995658264,36.01269884162785,129.32358528914406
32,32,32.0,27492611.0,37.534303501456606,36.012706542542865,129.3235746216883
33,33,33.0,27492612.0,37.63552549632486,36.012710718885764,129.32354878248702
34,34,34.0,27492613.0,37.88327167347282,36.01271702242129,129.32353835723342
35,35,35.0,27492614.0,37.9889571646007,36.012726824917,129.3235289925741
36,36,36.0,27492615.0,38.05879008749279,36.012730497385995,129.32352673022766
37,37,37.0,27492616.0,38.0758636355193,36.01272753279665,129.32352098598602
38,38,38.0,27492617.0,38.143011740444024,36.012723886220485,129.32351454271515
39,39,39.0,27492618.0,38.22416922366597,36.01271829797483,129.32350630516905
40,40,40.0,27492619.0,38.33046154669521,36.012707432923214,129.32349443607166
41,41,41.0,27492620.0,38.491658405951256,36.01269015141051,129.32348214071087
42,42,42.0,27492621.0,38.68328125044621,36.01268118032302,129.32347043860528
43,43,43.0,27492622.0,38.84525550083808,36.01267691067239,129.32344311301935
44,44,44.0,27492623.0,39.140890181736644,36.01267605206897,129.323423639223
45,45,45.0,27492624.0,39.362522131271795,36.012670059380774,129.32340760732578
46,46,46.0,27492625.0,39.55993099272924,36.01264266458409,129.32339313730387
47,47,47.0,27492626.0,39.80908014303513,36.01263221836291,129.32338625331266
48,48,48.0,27492627.0,39.93475341988213,36.01263097943132,129.32338138189508
49,49,49.0,27492628.0,39.99868526477874,36.0126249786953,129.3233754683528
50,50,50.0,27492629.0,40.08200334550864,36.01261930883433,129.32336940114274
51,51,51.0,27492630.0,40.16767890358163,36.01261322713105,129.32336311227172
