,index,Unnamed: 0,time,altitude,latitude,longitude
0,0,0.0,27498088.0,58.53738403320313,36.01278768793517,129.3211039043584
1,118,0.02631578947368421,27498089.0,58.533938307511185,36.0127920892265,129.32110715796563
2,119,0.05263157894736842,27498090.0,58.53049258181924,36.012796490517836,129.32111041157287
3,120,0.07894736842105263,27498091.0,58.52704685612729,36.012800891809164,129.3211136651801
4,121,0.10526315789473684,27498092.0,58.523601130435345,36.01280529310049,129.3211169187873
5,122,0.13157894736842105,27498093.0,58.520155404743406,36.01280969439182,129.32112017239456
6,123,0.15789473684210525,27498094.0,58.51670967905146,36.012814095683154,129.32112342600178
7,124,0.18421052631578946,27498095.0,58.51326395335951,36.01281849697448,129.321126679609
8,125,0.21052631578947367,27498096.0,58.509818227667566,36.01282289826581,129.32112993321624
9,126,0.23684210526315788,27498097.0,58.50637250197562,36.01282729955714,129.32113318682346
10,127,0.2631578947368421,27498098.0,58.50292677628367,36.01283170084847,129.32113644043068
11,128,0.2894736842105263,27498099.0,58.499481050591726,36.0128361021398,129.3211396940379
12,129,0.3157894736842105,27498100.0,58.49603532489978,36.01284050343113,129.32114294764514
13,130,0.3421052631578947,27498101.0,58.49258959920783,36.012844904722456,129.32114620125236
14,131,0.3684210526315789,27498102.0,58.489143873515886,36.01284930601379,129.32114945485958
15,132,0.39473684210526316,27498103.0,58.485698147823946,36.01285370730512,129.32115270846683
16,133,0.42105263157894735,27498104.0,58.482252422132,36.01285810859645,129.32115596207404
17,134,0.4473684210526315,27498105.0,58.47880669644005,36.012862509887775,129.32115921568126
18,135,0.47368421052631576,27498106.0,58.475360970748106,36.01286691117911,129.3211624692885
19,136,0.5,27498107.0,58.47191524505616,36.01287131247044,129.32116572289573
20,137,0.5263157894736842,27498108.0,58.46846951936421,36.012875713761765,129.32116897650295
21,138,0.5526315789473684,27498109.0,58.465023793672266,36.0128801150531,129.3211722301102
22,139,0.5789473684210527,27498110.0,58.46157806798032,36.01288451634443,129.3211754837174
23,140,0.6052631578947368,27498111.0,58.45813234228837,36.012888917635756,129.32117873732463
24,141,0.631578947368421,27498112.0,58.45468661659643,36.012893318927084,129.32118199093188
25,142,0.6578947368421052,27498113.0,58.45124089090449,36.01289772021842,129.3211852445391
26,143,0.6842105263157894,27498114.0,58.44779516521254,36.01290212150975,129.3211884981463
27,144,0.7105263157894737,27498115.0,58.44434943952059,36.012906522801075,129.32119175175356
28,145,0.7368421052631579,27498116.0,58.44090371382865,36.0129109240924,129.32119500536078
29,146,0.763157894736842,27498117.0,58.4374579881367,36.01291532538374,129.321198258968
30,147,0.7894736842105263,27498118.0,58.43401226244475,36.012919726675065,129.32120151257521
31,148,0.8157894736842105,27498119.0,58.430566536752806,36.01292412796639,129.32120476618246
32,149,0.8421052631578947,27498120.0,58.42712081106086,36.01292852925772,129.32120801978968
33,150,0.8684210526315789,27498121.0,58.42367508536891,36.012932930549056,129.3212112733969
34,151,0.894736842105263,27498122.0,58.42022935967697,36.012937331840384,129.32121452700414
35,152,0.9210526315789473,27498123.0,58.41678363398503,36.01294173313171,129.32121778061136
36,153,0.9473684210526315,27498124.0,58.41333790829308,36.01294613442304,129.32122103421858
37,154,0.9736842105263157,27498125.0,58.40989218260113,36.012950535714374,129.32122428782583
38,1,1.0,27498126.0,58.40644645690919,36.0129549370057,129.32122754143305
39,155,1.1428571428571428,27498127.0,58.26811000279019,36.01291065336014,129.3212495911585
40,156,1.2857142857142856,27498128.0,58.12977354867118,36.01286636971457,129.32127164088394
41,157,1.4285714285714286,27498129.0,57.99143709455218,36.01282208606901,129.3212936906094
42,158,1.5714285714285714,27498130.0,57.853100640433176,36.012777802423436,129.32131574033485
43,159,1.7142857142857142,27498131.0,57.71476418631418,36.01273351877787,129.3213377900603
44,160,1.8571428571428572,27498132.0,57.57642773219517,36.01268923513231,129.32135983978574
45,2,2.0,27498133.0,57.43809127807617,36.01264495148674,129.3213818895112
46,161,2.1666666666666665,27498134.0,56.80667548664959,36.012633670986034,129.32136279963373
47,162,2.3333333333333335,27498135.0,56.17525969522301,36.01262239048533,129.32134370975623
48,163,2.5,27498136.0,55.54384390379643,36.012611109984626,129.32132461987874
49,164,2.6666666666666665,27498137.0,54.912428112369845,36.01259982948392,129.32130553000127
50,165,2.833333333333333,27498138.0,54.28101232094327,36.01258854898322,129.3212864401238
51,3,3.0,27498139.0,53.649596529516685,36.01257726848251,129.3212673502463
52,4,4.0,27498140.0,50.44786148071289,36.012478752012726,129.32129066876692
