,index,Unnamed: 0,time,altitude,latitude,longitude
0,0,0.0,27417593.0,31.0,36.015509045295595,129.32240732542726
1,116,0.045454545454545456,27417594.0,31.0,36.01550234933681,129.32240393662914
2,117,0.09090909090909091,27417595.0,31.0,36.01549565337804,129.32240054783102
3,118,0.13636363636363635,27417596.0,31.0,36.01548895741926,129.32239715903287
4,119,0.18181818181818182,27417597.0,31.0,36.015482261460484,129.32239377023475
5,120,0.2272727272727273,27417598.0,31.0,36.0154755655017,129.32239038143663
6,121,0.2727272727272727,27417599.0,31.0,36.01546886954293,129.3223869926385
7,122,0.3181818181818182,27417600.0,31.0,36.01546217358415,129.3223836038404
8,123,0.36363636363636365,27417601.0,31.0,36.01545547762537,129.32238021504227
9,124,0.4090909090909091,27417602.0,31.0,36.01544878166659,129.32237682624412
10,125,0.4545454545454546,27417603.0,31.0,36.01544208570782,129.322373437446
11,126,0.5,27417604.0,31.0,36.01543538974904,129.32237004864788
12,127,0.5454545454545454,27417605.0,31.0,36.015428693790255,129.32236665984976
13,128,0.5909090909090909,27417606.0,31.0,36.01542199783148,129.32236327105164
14,129,0.6363636363636364,27417607.0,31.0,36.0154153018727,129.3223598822535
15,130,0.6818181818181819,27417608.0,31.0,36.015408605913926,129.32235649345537
16,131,0.7272727272727273,27417609.0,31.0,36.015401909955145,129.32235310465725
17,132,0.7727272727272727,27417610.0,31.0,36.01539521399637,129.32234971585913
18,133,0.8181818181818182,27417611.0,31.0,36.01538851803759,129.322346327061
19,134,0.8636363636363636,27417612.0,31.0,36.015381822078815,129.3223429382629
20,135,0.9090909090909092,27417613.0,31.0,36.015375126120034,129.32233954946474
21,136,0.9545454545454546,27417614.0,31.0,36.01536843016126,129.32233616066662
22,1,1.0,27417615.0,31.0,36.01536173420248,129.3223327718685
23,2,2.0,27417616.0,31.144147872924805,36.01552081703114,129.32241637978436
24,137,2.1666666666666665,27417617.0,31.130095799763996,36.01551893001872,129.32241505120297
25,138,2.3333333333333335,27417618.0,31.11604372660319,36.0155170430063,129.32241372262158
26,139,2.5,27417619.0,31.101991653442383,36.01551515599388,129.32241239404016
27,140,2.6666666666666665,27417620.0,31.087939580281574,36.015513268981465,129.32241106545877
28,141,2.833333333333333,27417621.0,31.07388750712077,36.01551138196904,129.32240973687738
29,3,3.0,27417622.0,31.05983543395996,36.015509494956625,129.32240840829598
30,4,4.0,27417623.0,31.12168884277344,36.01554902934069,129.3225435061407
31,5,5.0,27417624.0,31.38309948244259,36.01556426104895,129.32259357258346
32,6,6.0,27417625.0,27.90875778198243,36.015582681696955,129.32258108026355
33,7,7.0,27417626.0,27.96538543701172,36.015616074148305,129.32263973588468
34,8,8.0,27417627.0,33.043046569824206,36.0156522223484,129.3226874012415
35,9,9.0,27417628.0,33.509037170410146,36.01568722716994,129.3226889482896
36,10,10.0,27417629.0,33.629515853881834,36.01569758502935,129.32268580721458
37,11,11.0,27417630.0,33.669362565612786,36.015704868203265,129.3226896601049
38,12,12.0,27417631.0,33.6833585282898,36.015716026168974,129.32266982706778
39,13,13.0,27417632.0,33.736579261032105,36.01572052004932,129.32267868576628
40,14,14.0,27417633.0,33.73914788582,36.01572851723115,129.32268047987975
41,15,15.0,27417634.0,33.753879235603485,36.01572886733095,129.3227075737853
42,16,16.0,27417635.0,33.723073165259564,36.015722914576784,129.32272163806545
43,17,17.0,27417636.0,33.687466160520096,36.015717501650045,129.3227402953594
44,18,18.0,27417637.0,33.64470486800513,36.01571556267884,129.322749790365
45,19,19.0,27417638.0,33.621951108138404,36.015718121960845,129.32276218579435
46,20,20.0,27417639.0,33.61047468234704,36.015732995348436,129.32277269892472
47,21,21.0,27417640.0,33.642509183932944,36.015734342911465,129.32278049482292
48,22,22.0,27417641.0,33.64413334942357,36.015739614878775,129.32279143503058
49,23,23.0,27417642.0,33.661379506207005,36.01575932328604,129.3227992378543
50,24,24.0,27417643.0,33.72695872088437,36.01577206893431,129.32281193137635
51,25,25.0,27417644.0,33.774811503191955,36.01578387913408,129.3228032140766
52,26,26.0,27417645.0,33.81786353557309,36.01579585835186,129.32281013092975
53,27,27.0,27417646.0,33.86098137614032,36.015802915302665,129.3228061690504
54,28,28.0,27417647.0,33.888155022379664,36.01581344545673,129.3227832893508
55,29,29.0,27417648.0,33.924991802286804,36.01582427115003,129.32276653834407
56,30,30.0,27417649.0,33.964937229545086,36.015834297611605,129.3227446530131
57,31,31.0,27417650.0,33.997479059258225,36.015845658596646,129.3227262105774
58,32,32.0,27417651.0,34.00777479191215,36.01585485087937,129.32273103370107
59,33,33.0,27417652.0,34.013123365421684,36.015864214518594,129.32273675257838
60,34,34.0,27417653.0,34.016703495599785,36.01587582961218,129.3227457479413
61,35,35.0,27417654.0,34.018160141430094,36.015882054526465,129.32274688211461
62,36,36.0,27417655.0,34.019988087507265,36.015890803798555,129.32273743086816
63,37,37.0,27417656.0,34.02965688980541,36.01589492345529,129.3227319975183
64,38,38.0,27417657.0,34.036467123306714,36.015895670393135,129.3227364703732
65,39,39.0,27417658.0,34.034295134571884,36.015898291284905,129.32273140270132
66,40,40.0,27417659.0,34.039179711821454,36.015904006649386,129.3227225363267
67,41,41.0,27417660.0,34.05006741576223,36.01591054772745,129.32271237355775
68,42,42.0,27417661.0,34.06452517419341,36.01591724982312,129.3226886283594
69,43,43.0,27417662.0,34.094325976281645,36.01592673477412,129.3226762306478
70,44,44.0,27417663.0,34.120676036348875,36.01594277168042,129.32267642458842
71,45,45.0,27417664.0,34.142056464718884,36.015951771289274,129.3226742738886
72,46,46.0,27417665.0,34.15780382152072,36.01596098511883,129.32267064129533
73,47,47.0,27417666.0,34.17591298102903,36.01596658022043,129.3226714513219
74,48,48.0,27417667.0,34.18345738697009,36.015971914233056,129.32266562650804
75,49,49.0,27417668.0,34.20024156694408,36.015971951804225,129.3226667090831
76,50,50.0,27417669.0,34.2002171040821,36.01597792055074,129.3226705718136
77,51,51.0,27417670.0,34.20143345357227,36.01598511240143,129.322673236946
78,52,52.0,27417671.0,34.20582945680742,36.01599121688942,129.32267310081406
79,53,53.0,27417672.0,34.21396292004598,36.01601044957259,129.32266902326208
80,54,54.0,27417673.0,34.246684683117884,36.01602740009137,129.32266953180024
81,55,55.0,27417674.0,34.27030559904909,36.01604902406851,129.32267642144384
82,56,56.0,27417675.0,34.282637783415645,36.016062040416266,129.32267797722216
83,57,57.0,27417676.0,34.29510795558766,36.016081737655725,129.32268075307604
84,58,58.0,27417677.0,34.31124144741423,36.01610903944514,129.3226985744189
85,59,59.0,27417678.0,34.28644297713889,36.01612757819236,129.32271058229122
86,60,60.0,27417679.0,34.300322459334986,36.01614254696288,129.32271590330424
87,61,61.0,27417680.0,34.33296994429776,36.016149669424195,129.32271113037285
88,62,62.0,27417681.0,34.374776105147546,36.01615479189272,129.32271790656566
89,63,63.0,27417682.0,34.373597453044056,36.01615938095275,129.32272618724846
90,64,64.0,27417683.0,34.36152165631515,36.01616275558281,129.32274406783597
91,65,65.0,27417684.0,34.31331319163249,36.016175059521544,129.32275074792005
92,66,66.0,27417685.0,34.32671248371403,36.016172579285325,129.3227722125547
93,67,67.0,27417686.0,34.250471770221985,36.016172830393856,129.3227931684907
94,68,68.0,27417687.0,34.22563006276438,36.01617065705811,129.32280720334808
95,69,69.0,27417688.0,34.216104342336,36.01617049910168,129.32282246916458
96,70,70.0,27417689.0,34.21464021938986,36.016172518005256,129.32284482915546
97,71,71.0,27417690.0,34.221034105557145,36.016172524990985,129.32287234824642
98,72,72.0,27417691.0,34.22169752676665,36.016178670181716,129.32287715186573
99,73,73.0,27417692.0,34.24167315538663,36.01617792459576,129.3228936900308
100,74,74.0,27417693.0,34.241257159288665,36.01618476264364,129.32291182741142
101,75,75.0,27417694.0,34.26337017698844,36.01619725207458,129.32293265022142
102,76,76.0,27417695.0,34.306045498533805,36.01620563027951,129.32294388190982
103,77,77.0,27417696.0,34.337459560839704,36.01621093887741,129.3229539774953
104,78,78.0,27417697.0,34.357801437041005,36.01622046357697,129.32296594941704
105,79,79.0,27417698.0,34.39069347378223,36.01622729524611,129.32298241473526
106,80,80.0,27417699.0,34.41612012862822,36.01623140069538,129.32300269151258
107,81,81.0,27417700.0,34.431963117599146,36.01622896899502,129.32301875100947
