,index,Unnamed: 0,time,altitude,latitude,longitude
0,0,0.0,27397388.0,32.954235076904304,36.016174524945164,129.32303048793082
1,175,0.14285714285714285,27397389.0,32.95327009473529,36.01617473994174,129.3230314548319
2,176,0.2857142857142857,27397390.0,32.95230511256627,36.01617495493831,129.32303242173296
3,177,0.42857142857142855,27397391.0,32.951340130397256,36.01617516993488,129.32303338863403
4,178,0.5714285714285714,27397392.0,32.95037514822825,36.01617538493146,129.32303435553507
5,179,0.7142857142857142,27397393.0,32.94941016605923,36.01617559992803,129.32303532243614
6,180,0.8571428571428571,27397394.0,32.948445183890215,36.0161758149246,129.3230362893372
7,1,1.0,27397395.0,32.9474802017212,36.016176029921176,129.32303725623828
8,181,1.1428571428571428,27397396.0,32.90386881147113,36.01618229749331,129.32305477754824
9,182,1.2857142857142856,27397397.0,32.86025742122106,36.01618856506545,129.32307229885822
10,183,1.4285714285714286,27397398.0,32.816646030970986,36.01619483263758,129.32308982016818
11,184,1.5714285714285714,27397399.0,32.77303464072091,36.01620110020972,129.32310734147813
12,185,1.7142857142857142,27397400.0,32.72942325047084,36.01620736778185,129.3231248627881
13,186,1.8571428571428572,27397401.0,32.68581186022077,36.01621363535399,129.32314238409808
14,2,2.0,27397402.0,32.642200469970696,36.016219902926125,129.32315990540803
15,187,2.3333333333333335,27397403.0,32.06993563534247,36.016193843639144,129.3231683316417
16,188,2.6666666666666665,27397404.0,31.49767080071424,36.016167784352156,129.32317675787542
17,3,3.0,27397405.0,30.92540596608601,36.016141725065175,129.3231851841091
18,4,4.0,27397406.0,31.35259288258795,36.01609647639889,129.32310348693008
19,5,5.0,27397407.0,30.642731293590302,36.01606139423872,129.3230256646255
20,6,6.0,27397408.0,31.08939425144105,36.016054462550784,129.32299954637858
21,7,7.0,27397409.0,33.48201899862691,36.0160900494953,129.32294258399594
22,8,8.0,27397410.0,28.201644897460927,36.01610666011539,129.32292525258308
23,9,9.0,27397411.0,28.201644897460927,36.01611160892258,129.32291536827992
24,10,10.0,27397412.0,28.203255081176767,36.01617468883086,129.32296253649412
25,11,11.0,27397413.0,33.626221313476556,36.016256479864786,129.32304221442533
26,12,12.0,27397414.0,34.433521903991696,36.01628269805789,129.32301776818198
27,13,13.0,27397415.0,34.599196878814695,36.016272634742386,129.32303296343628
28,14,14.0,27397416.0,34.58315901435852,36.01624933343926,129.3230124889557
29,15,15.0,27397417.0,34.50605855432892,36.01623947210812,129.32301895403066
30,16,16.0,27397418.0,34.466398892847444,36.016239780651134,129.3230246036365
31,17,17.0,27397419.0,34.46343199591316,36.016241368744815,129.3230310094569
32,18,18.0,27397420.0,34.46828171430079,36.01624209250446,129.32301835224794
33,19,19.0,27397421.0,34.47111158054873,36.01624016946181,129.32301201796258
34,20,20.0,27397422.0,34.46516325919012,36.01623871963386,129.323005042233
35,21,21.0,27397423.0,34.459871771780826,36.01623517342132,129.32299513532192
36,22,22.0,27397424.0,34.447851610466664,36.01623161120402,129.32299783111384
37,23,23.0,27397425.0,34.43511051657645,36.01624339947736,129.32296476752538
38,24,24.0,27397426.0,34.472031063559506,36.016248171723355,129.32294754745777
39,25,25.0,27397427.0,34.491182941866214,36.0162471291294,129.32293509040346
40,26,26.0,27397428.0,34.48971983379844,36.016248188803786,129.32291607478766
41,27,27.0,27397429.0,34.493006750530725,36.01625660859632,129.32291069386943
42,28,28.0,27397430.0,34.52061586822934,36.01626469984538,129.32291062890678
43,29,29.0,27397431.0,34.54959290548748,36.01626647999628,129.32290180899707
44,30,30.0,27397432.0,34.55825843147892,36.01627816754708,129.32288580615983
45,31,31.0,27397433.0,34.59699348383393,36.01627933605175,129.32286457492194
46,32,32.0,27397434.0,34.60465383904501,36.016288204951785,129.3228452320023
47,33,33.0,27397435.0,34.63415255584054,36.016293578851524,129.32283697384318
