,index,Unnamed: 0,time,altitude,latitude,longitude
0,0,0.0,27492980.0,52.46828842163086,36.012635662882296,129.32134377338426
1,55,0.5,27492981.0,52.73080587387085,36.012634174837224,129.3213281479513
2,1,1.0,27492982.0,52.99332332611084,36.01263268679215,129.32131252251835
3,56,1.1666666666666667,27492983.0,53.16011667251587,36.01261594821632,129.32130488817575
4,57,1.3333333333333333,27492984.0,53.3269100189209,36.012599209640484,129.32129725383317
5,58,1.5,27492985.0,53.49370336532593,36.012582471064654,129.32128961949056
6,59,1.6666666666666665,27492986.0,53.660496711730964,36.012565732488824,129.32128198514795
7,60,1.8333333333333333,27492987.0,53.82729005813599,36.012548993912986,129.32127435080537
8,2,2.0,27492988.0,53.99408340454102,36.012532255337156,129.32126671646276
9,61,2.1666666666666665,27492989.0,53.98433430989584,36.01254208525261,129.32124087679497
10,62,2.3333333333333335,27492990.0,53.974585215250656,36.012551915168075,129.3212150371272
11,63,2.5,27492991.0,53.96483612060547,36.01256174508353,129.3211891974594
12,64,2.6666666666666665,27492992.0,53.95508702596029,36.01257157499899,129.32116335779162
13,65,2.833333333333333,27492993.0,53.94533793131511,36.01258140491445,129.32113751812383
14,3,3.0,27492994.0,53.93558883666992,36.012591234829905,129.32111167845605
15,66,3.5,27492995.0,52.54159145355225,36.01252212836897,129.32108177322976
16,4,4.0,27492996.0,51.14759407043458,36.012453021908044,129.3210518680035
17,5,5.0,27492997.0,50.86274604797363,36.01244224975589,129.321076284724
18,6,6.0,27492998.0,50.79263954162597,36.01246397395701,129.32099728688112
19,7,7.0,27492999.0,51.0242244720459,36.01247680637085,129.32102178963962
20,8,8.0,27493000.0,58.4690177154541,36.012471282899405,129.32101675129346
21,9,9.0,27493001.0,50.96849632263184,36.01253148785799,129.3210449275378
22,10,10.0,27493002.0,50.995405960083005,36.01253038627844,129.32111017708846
23,11,11.0,27493003.0,50.80440864562989,36.012530527356404,129.3211504146162
24,12,12.0,27493004.0,50.67482490539551,36.01253663967324,129.32119511656012
25,13,13.0,27493005.0,50.54979362487794,36.012528780903125,129.3212253988134
26,14,14.0,27493006.0,50.42621803283691,36.012541777756006,129.32121797938282
27,15,15.0,27493007.0,50.49236946105957,36.01254593653635,129.32122339887044
28,16,16.0,27493008.0,50.488283920288076,36.01254384704693,129.3212204850685
29,17,17.0,27493009.0,50.49095497131349,36.012541077696056,129.32121958353858
30,18,18.0,27493010.0,50.48489875793457,36.012543168884385,129.32121642117133
31,19,19.0,27493011.0,50.50192070007324,36.012544659727716,129.3212189520089
32,20,20.0,27493012.0,50.49855613708496,36.0125466745489,129.32120190887645
33,21,21.0,27493013.0,50.560299301147474,36.012549048149964,129.32119097882122
34,22,22.0,27493014.0,50.60340690612793,36.012545364971906,129.32119548369474
35,23,23.0,27493015.0,50.57687492370607,36.01254048414985,129.3211860410041
36,24,24.0,27493016.0,58.04744483947754,36.012445785008524,129.3210865692757
37,25,25.0,27493017.0,58.970097686767595,36.01243419465229,129.32105769067525
38,26,26.0,27493018.0,59.130450740051266,36.012429416411585,129.32104450462242
39,27,27.0,27493019.0,59.17537322189331,36.012416077625595,129.32103431711494
40,28,28.0,27493020.0,59.19254094615175,36.012408748029216,129.32100593871886
41,29,29.0,27493021.0,59.24942968513031,36.01241125554818,129.32099540262845
42,30,30.0,27493022.0,59.28142394843246,36.01241729618781,129.3209897580169
43,31,31.0,27493023.0,59.3056209943916,36.01242358228816,129.32099092678422
44,32,32.0,27493024.0,59.3141930427375,36.01242363069007,129.32099867703005
45,33,33.0,27493025.0,59.296909073255684,36.012427099787296,129.32100595432814
46,34,34.0,27493026.0,59.282340405311395,36.012433281464475,129.3210146118943
47,35,35.0,27493027.0,59.26715749481582,36.01243871715867,129.32102892115842
48,36,36.0,27493028.0,59.23561906216469,36.012447474049225,129.32104749823168
49,37,37.0,27493029.0,59.19205613076481,36.01245508840918,129.32107283445214
50,38,38.0,27493030.0,59.12452845090608,36.012461482799395,129.321094235926
51,39,39.0,27493031.0,59.06090770196317,36.012470975687364,129.32110675428066
52,40,40.0,27493032.0,59.02008975548685,36.01247329862142,129.32112482396244
53,41,41.0,27493033.0,58.95894085268492,36.01247445048012,129.32113672719998
54,42,42.0,27493034.0,58.9142570842309,36.01247983000626,129.32114290521722
55,43,43.0,27493035.0,56.38647041964009,36.01248363088757,129.32115253422288
56,67,43.5,27493036.0,54.5398125802041,36.01249154705266,129.32115954982874
57,44,44.0,27493037.0,52.693154740768115,36.01249946321774,129.3211665654346
58,45,45.0,27493038.0,51.3690320043233,36.01250398755504,129.32117580756727
59,46,46.0,27493039.0,50.22067044408257,36.01250311829563,129.3211729655097
60,47,47.0,27493040.0,49.16976577891016,36.0124929423314,129.3211650552652
61,48,48.0,27493041.0,48.118937274790056,36.012460947168215,129.3211835174302
62,49,49.0,27493042.0,47.01746759929196,36.012447290383896,129.32121816311397
63,50,50.0,27493043.0,57.45625935605956,36.012428333105696,129.32123668132843
64,51,51.0,27493044.0,58.44013944726368,36.012419876500786,129.3212568273718
65,52,52.0,27493045.0,58.47325493441143,36.0124146307048,129.3212711545796
66,53,53.0,27493046.0,58.430142380343,36.012403642369385,129.32129395529358
67,54,54.0,27493047.0,54.9518326630768,36.01238921976403,129.32132277871125
