,index,Unnamed: 0,time,relativeAltitude,pressure
97,303,5.019063406547866,27487576.0,20.400166896165747,1019.5020374710089
98,304,5.019270617488603,27487577.0,20.40015401537407,1019.5020390512371
99,305,5.019477828429341,27487578.0,20.400141134582395,1019.5020406314655
100,306,5.019685039370079,27487579.0,20.40012825379072,1019.502042211694
101,307,5.019892250310816,27487580.0,20.40011537299904,1019.5020437919222
102,308,5.020099461251554,27487581.0,20.400102492207363,1019.5020453721506
103,309,5.020306672192292,27487582.0,20.400089611415687,1019.502046952379
104,310,5.020513883133029,27487583.0,20.40007673062401,1019.5020485326073
105,311,5.020721094073767,27487584.0,20.400063849832335,1019.5020501128357
106,312,5.020928305014505,27487585.0,20.400050969040656,1019.502051693064
107,313,5.021135515955242,27487586.0,20.40003808824898,1019.5020532732924
108,314,5.0213427268959805,27487587.0,20.400025207457304,1019.5020548535208
109,315,5.021549937836718,27487588.0,20.400012326665628,1019.5020564337491
110,316,5.021757148777455,27487589.0,20.399999445873952,1019.5020580139775
111,317,5.0219643597181935,27487590.0,20.399986565082273,1019.5020595942059
112,318,5.022171570658931,27487591.0,20.399973684290597,1019.5020611744342
113,319,5.022378781599668,27487592.0,20.39996080349892,1019.5020627546626
114,320,5.022585992540406,27487593.0,20.399947922707245,1019.5020643348909
115,321,5.022793203481144,27487594.0,20.39993504191557,1019.5020659151193
116,322,5.023000414421881,27487595.0,20.39992216112389,1019.5020674953477
117,323,5.023207625362619,27487596.0,20.399909280332214,1019.502069075576
118,324,5.023414836303357,27487597.0,20.399896399540538,1019.5020706558043
119,325,5.0236220472440944,27487598.0,20.39988351874886,1019.5020722360327
120,326,5.023829258184832,27487599.0,20.399870637957186,1019.502073816261
121,327,5.02403646912557,27487600.0,20.399857757165506,1019.5020753964894
122,328,5.0242436800663075,27487601.0,20.39984487637383,1019.5020769767177
123,329,5.024450891007045,27487602.0,20.399831995582154,1019.5020785569461
124,330,5.024658101947783,27487603.0,20.39981911479048,1019.5020801371745
125,331,5.024865312888521,27487604.0,20.399806233998802,1019.5020817174028
126,332,5.025072523829258,27487605.0,20.399793353207123,1019.5020832976312
127,333,5.025279734769996,27487606.0,20.399780472415447,1019.5020848778596
128,334,5.025486945710734,27487607.0,20.39976759162377,1019.5020864580879
129,335,5.025694156651471,27487608.0,20.399754710832095,1019.5020880383163
130,336,5.025901367592209,27487609.0,20.39974183004042,1019.5020896185446
131,337,5.026108578532947,27487610.0,20.39972894924874,1019.502091198773
132,338,5.026315789473684,27487611.0,20.399716068457064,1019.5020927790014
133,339,5.0265230004144215,27487612.0,20.399703187665388,1019.5020943592297
134,340,5.02673021135516,27487613.0,20.399690306873712,1019.5020959394581
135,341,5.026937422295897,27487614.0,20.399677426082036,1019.5020975196865
136,342,5.0271446332366345,27487615.0,20.399664545290356,1019.5020990999147
137,343,5.027351844177373,27487616.0,20.39965166449868,1019.5021006801431
138,344,5.02755905511811,27487617.0,20.399638783707005,1019.5021022603714
139,345,5.027766266058848,27487618.0,20.39962590291533,1019.5021038405998
140,346,5.027973476999586,27487619.0,20.399613022123653,1019.5021054208282
141,347,5.028180687940323,27487620.0,20.399600141331973,1019.5021070010565
142,348,5.028387898881061,27487621.0,20.399587260540297,1019.5021085812849
143,349,5.028595109821799,27487622.0,20.39957437974862,1019.5021101615133
144,350,5.028802320762536,27487623.0,20.399561498956945,1019.5021117417416
145,351,5.029009531703274,27487624.0,20.39954861816527,1019.50211332197
146,352,5.029216742644012,27487625.0,20.39953573737359,1019.5021149021983
147,353,5.029423953584749,27487626.0,20.399522856581914,1019.5021164824267
148,354,5.029631164525487,27487627.0,20.399509975790238,1019.5021180626551
149,355,5.029838375466225,27487628.0,20.399497094998562,1019.5021196428834
150,356,5.030045586406962,27487629.0,20.399484214206883,1019.5021212231118
151,357,5.0302527973477,27487630.0,20.399471333415207,1019.5021228033402
152,358,5.030460008288437,27487631.0,20.39945845262353,1019.5021243835685
153,359,5.0306672192291755,27487632.0,20.399445571831855,1019.5021259637969
154,360,5.030874430169913,27487633.0,20.39943269104018,1019.5021275440253
155,361,5.03108164111065,27487634.0,20.3994198102485,1019.5021291242535
156,362,5.0312888520513885,27487635.0,20.399406929456823,1019.5021307044819
157,363,5.031496062992126,27487636.0,20.399394048665147,1019.5021322847102
158,364,5.031703273932863,27487637.0,20.39938116787347,1019.5021338649386
159,365,5.031910484873602,27487638.0,20.399368287081796,1019.502135445167
160,366,5.032117695814339,27487639.0,20.399355406290116,1019.5021370253953
161,367,5.032324906755076,27487640.0,20.39934252549844,1019.5021386056237
162,368,5.032532117695815,27487641.0,20.399329644706764,1019.5021401858521
163,369,5.032739328636552,27487642.0,20.39931676391509,1019.5021417660804
164,370,5.032946539577289,27487643.0,20.399303883123412,1019.5021433463088
165,371,5.033153750518028,27487644.0,20.399291002331733,1019.5021449265371
166,372,5.033360961458765,27487645.0,20.399278121540057,1019.5021465067655
167,373,5.0335681723995025,27487646.0,20.39926524074838,1019.5021480869939
168,374,5.033775383340241,27487647.0,20.399252359956705,1019.5021496672222
169,375,5.033982594280978,27487648.0,20.39923947916503,1019.5021512474506
170,376,5.0341898052217156,27487649.0,20.39922659837335,1019.502152827679
171,377,5.034397016162453,27487650.0,20.399213717581674,1019.5021544079073
172,378,5.034604227103191,27487651.0,20.399200836789998,1019.5021559881357
173,379,5.034811438043929,27487652.0,20.399187955998322,1019.5021575683639
174,380,5.035018648984666,27487653.0,20.399175075206646,1019.5021591485923
175,381,5.035225859925404,27487654.0,20.399162194414966,1019.5021607288207
176,382,5.035433070866142,27487655.0,20.39914931362329,1019.502162309049
177,383,5.035640281806879,27487656.0,20.399136432831614,1019.5021638892774
178,384,5.035847492747617,27487657.0,20.39912355203994,1019.5021654695058
179,385,5.036054703688355,27487658.0,20.399110671248263,1019.5021670497341
180,386,5.036261914629092,27487659.0,20.399097790456583,1019.5021686299625
181,387,5.03646912556983,27487660.0,20.399084909664907,1019.5021702101908
182,388,5.036676336510568,27487661.0,20.39907202887323,1019.5021717904192
183,389,5.036883547451305,27487662.0,20.399059148081555,1019.5021733706476
184,390,5.0370907583920435,27487663.0,20.39904626728988,1019.5021749508759
185,391,5.037297969332781,27487664.0,20.3990333864982,1019.5021765311043
186,392,5.037505180273518,27487665.0,20.399020505706524,1019.5021781113327
187,393,5.0377123912142565,27487666.0,20.399007624914848,1019.502179691561
188,394,5.037919602154994,27487667.0,20.398994744123172,1019.5021812717894
189,395,5.038126813095731,27487668.0,20.398981863331496,1019.5021828520177
190,396,5.038334024036469,27487669.0,20.398968982539817,1019.502184432246
191,397,5.038541234977207,27487670.0,20.39895610174814,1019.5021860124745
192,398,5.038748445917944,27487671.0,20.398943220956465,1019.5021875927027
193,399,5.038955656858682,27487672.0,20.39893034016479,1019.5021891729311
194,400,5.03916286779942,27487673.0,20.398917459373113,1019.5021907531595
195,401,5.039370078740157,27487674.0,20.398904578581433,1019.5021923333878
196,402,5.039577289680895,27487675.0,20.398891697789757,1019.5021939136162
197,403,5.039784500621633,27487676.0,20.39887881699808,1019.5021954938446
198,404,5.0399917115623705,27487677.0,20.398865936206406,1019.5021970740729
199,405,5.040198922503108,27487678.0,20.39885305541473,1019.5021986543013
200,406,5.040406133443846,27487679.0,20.39884017462305,1019.5022002345296
201,407,5.0406133443845835,27487680.0,20.398827293831374,1019.502201814758
202,408,5.040820555325321,27487681.0,20.398814413039698,1019.5022033949864
203,409,5.041027766266059,27487682.0,20.398801532248022,1019.5022049752147
204,410,5.041234977206797,27487683.0,20.398788651456346,1019.5022065554431
205,411,5.041442188147534,27487684.0,20.398775770664667,1019.5022081356715
206,412,5.041649399088272,27487685.0,20.39876288987299,1019.5022097158998
207,413,5.04185661002901,27487686.0,20.398750009081315,1019.5022112961282
208,414,5.042063820969747,27487687.0,20.39873712828964,1019.5022128763565
209,415,5.042271031910484,27487688.0,20.39872424749796,1019.5022144565849
210,416,5.042478242851223,27487689.0,20.398711366706284,1019.5022160368133
211,417,5.04268545379196,27487690.0,20.398698485914608,1019.5022176170415
212,418,5.0428926647326975,27487691.0,20.39868560512293,1019.5022191972699
213,419,5.043099875673436,27487692.0,20.398672724331256,1019.5022207774983
214,420,5.043307086614173,27487693.0,20.398659843539576,1019.5022223577266
215,421,5.0435142975549105,27487694.0,20.3986469627479,1019.502223937955
216,422,5.043721508495649,27487695.0,20.398634081956224,1019.5022255181833
217,423,5.043928719436386,27487696.0,20.39862120116455,1019.5022270984117
218,424,5.044135930377124,27487697.0,20.398608320372873,1019.5022286786401
219,425,5.044343141317862,27487698.0,20.398595439581193,1019.5022302588684
220,426,5.044550352258599,27487699.0,20.398582558789517,1019.5022318390968
221,427,5.044757563199337,27487700.0,20.39856967799784,1019.5022334193252
222,428,5.044964774140075,27487701.0,20.398556797206165,1019.5022349995535
223,429,5.045171985080812,27487702.0,20.39854391641449,1019.5022365797819
224,430,5.04537919602155,27487703.0,20.39853103562281,1019.5022381600102
225,431,5.045586406962288,27487704.0,20.398518154831134,1019.5022397402386
226,432,5.045793617903025,27487705.0,20.398505274039458,1019.502241320467
227,433,5.046000828843763,27487706.0,20.398492393247782,1019.5022429006953
228,434,5.046208039784501,27487707.0,20.398479512456106,1019.5022444809237
229,435,5.046415250725238,27487708.0,20.398466631664427,1019.502246061152
230,436,5.046622461665976,27487709.0,20.39845375087275,1019.5022476413803
231,437,5.046829672606713,27487710.0,20.398440870081075,1019.5022492216087
232,438,5.0470368835474515,27487711.0,20.3984279892894,1019.502250801837
233,439,5.047244094488189,27487712.0,20.398415108497723,1019.5022523820654
234,440,5.047451305428926,27487713.0,20.398402227706043,1019.5022539622938
235,441,5.047658516369665,27487714.0,20.398389346914367,1019.5022555425221
236,442,5.047865727310402,27487715.0,20.39837646612269,1019.5022571227505
237,443,5.048072938251139,27487716.0,20.398363585331015,1019.5022587029789
238,444,5.048280149191878,27487717.0,20.39835070453934,1019.5022602832072
239,445,5.048487360132615,27487718.0,20.39833782374766,1019.5022618634356
240,446,5.048694571073352,27487719.0,20.398324942955984,1019.5022634436639
241,447,5.048901782014091,27487720.0,20.398312062164308,1019.5022650238923
242,448,5.049108992954828,27487721.0,20.398299181372632,1019.5022666041207
243,449,5.0493162038955655,27487722.0,20.398286300580956,1019.502268184349
244,450,5.049523414836304,27487723.0,20.398273419789277,1019.5022697645774
245,451,5.049730625777041,27487724.0,20.3982605389976,1019.5022713448058
246,452,5.0499378367177785,27487725.0,20.398247658205925,1019.502272925034
247,453,5.050145047658517,27487726.0,20.39823477741425,1019.5022745052624
248,454,5.050352258599254,27487727.0,20.398221896622573,1019.5022760854908
249,455,5.050559469539992,27487728.0,20.398209015830894,1019.5022776657191
250,456,5.050766680480729,27487729.0,20.398196135039218,1019.5022792459475
251,457,5.050973891421467,27487730.0,20.39818325424754,1019.5022808261758
252,458,5.051181102362205,27487731.0,20.398170373455866,1019.5022824064042
253,459,5.051388313302942,27487732.0,20.39815749266419,1019.5022839866326
254,460,5.05159552424368,27487733.0,20.39814461187251,1019.5022855668609
255,461,5.051802735184418,27487734.0,20.398131731080834,1019.5022871470893
256,462,5.052009946125155,27487735.0,20.39811885028916,1019.5022887273177
257,463,5.052217157065893,27487736.0,20.398105969497482,1019.502290307546
258,464,5.052424368006631,27487737.0,20.398093088705807,1019.5022918877744
259,465,5.052631578947368,27487738.0,20.398080207914127,1019.5022934680027
260,466,5.052838789888106,27487739.0,20.39806732712245,1019.5022950482311
261,467,5.053046000828844,27487740.0,20.398054446330775,1019.5022966284595
262,468,5.053253211769581,27487741.0,20.3980415655391,1019.5022982086878
263,469,5.0534604227103195,27487742.0,20.398028684747423,1019.5022997889162
264,470,5.053667633651057,27487743.0,20.398015803955744,1019.5023013691446
265,471,5.053874844591794,27487744.0,20.398002923164068,1019.5023029493728
266,472,5.0540820555325325,27487745.0,20.397990042372392,1019.5023045296012
267,473,5.05428926647327,27487746.0,20.397977161580716,1019.5023061098295
268,474,5.054496477414007,27487747.0,20.397964280789036,1019.5023076900579
269,475,5.054703688354745,27487748.0,20.39795139999736,1019.5023092702863
270,476,5.054910899295483,27487749.0,20.397938519205685,1019.5023108505146
271,477,5.05511811023622,27487750.0,20.39792563841401,1019.502312430743
272,478,5.055325321176958,27487751.0,20.397912757622333,1019.5023140109714
273,479,5.055532532117696,27487752.0,20.397899876830653,1019.5023155911997
274,480,5.055739743058433,27487753.0,20.397886996038977,1019.5023171714281
275,481,5.055946953999171,27487754.0,20.3978741152473,1019.5023187516564
276,482,5.056154164939909,27487755.0,20.397861234455625,1019.5023203318848
277,483,5.0563613758806465,27487756.0,20.39784835366395,1019.5023219121132
278,484,5.056568586821384,27487757.0,20.39783547287227,1019.5023234923415
279,485,5.056775797762122,27487758.0,20.397822592080594,1019.5023250725699
280,486,5.0569830087028595,27487759.0,20.397809711288918,1019.5023266527983
281,487,5.057190219643597,27487760.0,20.397796830497242,1019.5023282330266
282,488,5.057397430584335,27487761.0,20.397783949705566,1019.502329813255
283,489,5.057604641525073,27487762.0,20.397771068913887,1019.5023313934832
284,490,5.05781185246581,27487763.0,20.39775818812221,1019.5023329737116
285,491,5.058019063406548,27487764.0,20.397745307330535,1019.50233455394
286,492,5.058226274347286,27487765.0,20.39773242653886,1019.5023361341683
287,493,5.058433485288023,27487766.0,20.397719545747183,1019.5023377143967
288,494,5.0586406962287604,27487767.0,20.397706664955503,1019.5023392946251
289,495,5.058847907169499,27487768.0,20.397693784163828,1019.5023408748534
290,496,5.059055118110236,27487769.0,20.39768090337215,1019.5023424550818
291,497,5.0592623290509735,27487770.0,20.397668022580476,1019.5023440353102
292,498,5.059469539991712,27487771.0,20.3976551417888,1019.5023456155385
293,499,5.059676750932449,27487772.0,20.39764226099712,1019.5023471957669
294,500,5.059883961873187,27487773.0,20.397629380205444,1019.5023487759952
295,501,5.060091172813925,27487774.0,20.39761649941377,1019.5023503562236
296,502,5.060298383754662,27487775.0,20.397603618622092,1019.502351936452
297,503,5.0605055946954,27487776.0,20.397590737830416,1019.5023535166803
298,504,5.060712805636138,27487777.0,20.397577857038737,1019.5023550969087
299,505,5.060920016576875,27487778.0,20.39756497624706,1019.5023566771371
300,506,5.061127227517613,27487779.0,20.397552095455385,1019.5023582573654
301,507,5.061334438458351,27487780.0,20.39753921466371,1019.5023598375938
302,508,5.061541649399088,27487781.0,20.397526333872033,1019.502361417822
303,509,5.061748860339826,27487782.0,20.397513453080354,1019.5023629980504
304,510,5.061956071280564,27487783.0,20.397500572288678,1019.5023645782788
305,511,5.062163282221301,27487784.0,20.397487691497002,1019.5023661585071
306,512,5.062370493162039,27487785.0,20.397474810705326,1019.5023677387355
307,513,5.062577704102776,27487786.0,20.39746192991365,1019.5023693189639
308,514,5.0627849150435145,27487787.0,20.39744904912197,1019.5023708991922
309,515,5.062992125984252,27487788.0,20.397436168330294,1019.5023724794206
310,516,5.063199336924989,27487789.0,20.39742328753862,1019.5023740596489
311,517,5.0634065478657275,27487790.0,20.397410406746943,1019.5023756398773
312,518,5.063613758806465,27487791.0,20.397397525955267,1019.5023772201057
313,519,5.063820969747202,27487792.0,20.397384645163587,1019.502378800334
314,520,5.064028180687941,27487793.0,20.39737176437191,1019.5023803805624
315,521,5.064235391628678,27487794.0,20.397358883580235,1019.5023819607908
316,522,5.064442602569415,27487795.0,20.39734600278856,1019.5023835410191
317,523,5.064649813510154,27487796.0,20.397333121996883,1019.5023851212475
318,524,5.064857024450891,27487797.0,20.397320241205204,1019.5023867014758
319,525,5.065064235391628,27487798.0,20.397307360413528,1019.5023882817042
320,526,5.065271446332367,27487799.0,20.397294479621852,1019.5023898619326
321,527,5.065478657273104,27487800.0,20.397281598830176,1019.5023914421608
322,528,5.0656858682138415,27487801.0,20.397268718038497,1019.5023930223892
323,529,5.06589307915458,27487802.0,20.39725583724682,1019.5023946026176
324,530,5.066100290095317,27487803.0,20.397242956455145,1019.5023961828459
325,531,5.0663075010360545,27487804.0,20.39723007566347,1019.5023977630743
326,532,5.066514711976792,27487805.0,20.397217194871793,1019.5023993433026
327,533,5.06672192291753,27487806.0,20.397204314080113,1019.502400923531
328,534,5.066929133858268,27487807.0,20.397191433288437,1019.5024025037594
329,535,5.067136344799005,27487808.0,20.39717855249676,1019.5024040839877
330,536,5.067343555739743,27487809.0,20.397165671705086,1019.5024056642161
331,537,5.067550766680481,27487810.0,20.39715279091341,1019.5024072444445
332,538,5.067757977621218,27487811.0,20.39713991012173,1019.5024088246728
333,539,5.067965188561956,27487812.0,20.397127029330054,1019.5024104049012
334,540,5.068172399502694,27487813.0,20.39711414853838,1019.5024119851295
335,541,5.068379610443431,27487814.0,20.397101267746702,1019.5024135653579
336,542,5.068586821384169,27487815.0,20.397088386955026,1019.5024151455863
337,543,5.068794032324907,27487816.0,20.397075506163347,1019.5024167258146
338,544,5.069001243265644,27487817.0,20.39706262537167,1019.502418306043
339,545,5.069208454206382,27487818.0,20.397049744579995,1019.5024198862714
340,546,5.06941566514712,27487819.0,20.39703686378832,1019.5024214664996
341,547,5.069622876087857,27487820.0,20.397023982996643,1019.502423046728
342,548,5.0698300870285955,27487821.0,20.397011102204964,1019.5024246269564
343,549,5.070037297969333,27487822.0,20.396998221413288,1019.5024262071847
344,550,5.07024450891007,27487823.0,20.39698534062161,1019.5024277874131
345,551,5.070451719850809,27487824.0,20.396972459829936,1019.5024293676414
346,552,5.070658930791546,27487825.0,20.39695957903826,1019.5024309478698
347,553,5.070866141732283,27487826.0,20.39694669824658,1019.5024325280982
348,554,5.071073352673021,27487827.0,20.396933817454904,1019.5024341083265
349,555,5.071280563613759,27487828.0,20.39692093666323,1019.5024356885549
350,556,5.071487774554496,27487829.0,20.396908055871553,1019.5024372687833
351,557,5.071694985495234,27487830.0,20.396895175079877,1019.5024388490116
352,558,5.071902196435972,27487831.0,20.396882294288197,1019.50244042924
353,559,5.0721094073767095,27487832.0,20.39686941349652,1019.5024420094683
354,560,5.072316618317447,27487833.0,20.396856532704845,1019.5024435896967
355,561,5.072523829258185,27487834.0,20.39684365191317,1019.5024451699251
356,562,5.0727310401989225,27487835.0,20.396830771121493,1019.5024467501534
357,563,5.07293825113966,27487836.0,20.396817890329814,1019.5024483303818
358,564,5.073145462080398,27487837.0,20.396805009538138,1019.5024499106102
359,565,5.073352673021136,27487838.0,20.396792128746462,1019.5024514908384
360,566,5.073559883961873,27487839.0,20.396779247954786,1019.5024530710668
361,567,5.073767094902611,27487840.0,20.39676636716311,1019.5024546512951
362,568,5.073974305843349,27487841.0,20.39675348637143,1019.5024562315235
363,569,5.074181516784086,27487842.0,20.396740605579755,1019.5024578117519
364,570,5.074388727724824,27487843.0,20.39672772478808,1019.5024593919802
365,571,5.074595938665562,27487844.0,20.396714843996403,1019.5024609722086
366,572,5.074803149606299,27487845.0,20.396701963204727,1019.502462552437
367,573,5.0750103605470365,27487846.0,20.396689082413047,1019.5024641326653
368,574,5.075217571487775,27487847.0,20.39667620162137,1019.5024657128937
369,575,5.075424782428512,27487848.0,20.396663320829695,1019.502467293122
370,576,5.0756319933692495,27487849.0,20.39665044003802,1019.5024688733504
371,577,5.075839204309988,27487850.0,20.396637559246344,1019.5024704535788
372,578,5.076046415250725,27487851.0,20.396624678454664,1019.5024720338071
373,579,5.076253626191463,27487852.0,20.396611797662988,1019.5024736140355
374,580,5.076460837132201,27487853.0,20.396598916871312,1019.5024751942639
375,581,5.076668048072938,27487854.0,20.396586036079636,1019.5024767744922
376,582,5.076875259013676,27487855.0,20.39657315528796,1019.5024783547206
377,583,5.077082469954414,27487856.0,20.39656027449628,1019.5024799349488
378,584,5.077289680895151,27487857.0,20.396547393704605,1019.5024815151772
379,585,5.077496891835889,27487858.0,20.39653451291293,1019.5024830954056
380,586,5.077704102776627,27487859.0,20.396521632121253,1019.5024846756339
381,587,5.077911313717364,27487860.0,20.396508751329574,1019.5024862558623
382,588,5.078118524658102,27487861.0,20.396495870537898,1019.5024878360907
383,589,5.07832573559884,27487862.0,20.39648298974622,1019.502489416319
384,590,5.078532946539577,27487863.0,20.396470108954546,1019.5024909965474
385,591,5.078740157480315,27487864.0,20.39645722816287,1019.5024925767758
386,592,5.078947368421052,27487865.0,20.39644434737119,1019.5024941570041
387,593,5.0791545793617905,27487866.0,20.396431466579514,1019.5024957372325
388,594,5.079361790302528,27487867.0,20.39641858578784,1019.5024973174608
389,595,5.079569001243265,27487868.0,20.396405704996162,1019.5024988976892
390,596,5.0797762121840035,27487869.0,20.396392824204487,1019.5025004779176
391,597,5.079983423124741,27487870.0,20.396379943412807,1019.5025020581459
392,598,5.080190634065478,27487871.0,20.39636706262113,1019.5025036383743
393,599,5.080397845006217,27487872.0,20.396354181829455,1019.5025052186027
394,600,5.080605055946954,27487873.0,20.39634130103778,1019.502506798831
395,601,5.080812266887691,27487874.0,20.396328420246103,1019.5025083790593
396,602,5.08101947782843,27487875.0,20.396315539454424,1019.5025099592876
397,603,5.081226688769167,27487876.0,20.396302658662748,1019.502511539516
398,604,5.0814338997099044,27487877.0,20.396289777871072,1019.5025131197444
