,index,Unnamed: 0,time,relativeAltitude,pressure
108,108,108,27498235,-4.28055954,1018.58795166
109,109,109,27498236,-4.2435646060000005,1018.583435059
110,110,110,27498237,-4.190719604,1018.5769042969999
111,111,111,27498238,-4.180149078,1018.5756835939999
112,112,112,27498239,-4.180149078,1018.575561523
113,113,113,27498240,-4.164295197,1018.5734863280001
114,114,114,27498241,-4.143157959,1018.5710449219999
115,115,115,27498242,-4.137874603,1018.570251465
116,116,116,27498243,-4.127304077,1018.5694580080001
117,117,117,27498244,-4.095596313,1018.565612793
118,118,118,27498245,-4.095596313,1018.565612793
119,119,119,27498246,-4.132587433,1018.5698242189999
120,120,120,27498247,-4.19600296,1018.5772705080001
121,121,121,27498248,-4.23828125,1018.582275391
122,122,122,27498249,-4.269989014,1018.586730957
123,123,123,27498250,-4.2911262510000014,1018.588928223
124,124,124,27498251,-4.2911262510000014,1018.588928223
125,125,125,27498252,-4.275272369,1018.586975098
126,126,126,27498253,-4.227710724,1018.5816040039999
127,127,127,27498254,-4.190719604,1018.5766601560001
128,128,128,27498255,-4.143157959,1018.5710449219999
129,129,129,27498256,-4.074459076,1018.562744141
130,130,130,27498257,-4.000473022,1018.5539550780001
131,131,131,27498258,-3.937057495,1018.5463867189999
132,132,132,27498259,-3.868354797,1018.5378417969999
133,133,133,27498260,-3.80493927,1018.5307617189999
134,134,134,27498261,-3.767948151,1018.5261230469999
135,135,135,27498262,-3.773231506,1018.5266113280001
136,136,136,27498263,-3.778518677,1018.527099609
137,137,137,27498264,-3.799655914,1018.529907227
138,138,138,27498265,-3.836647034,1018.5343017580001
139,139,139,27498266,-3.852500916,1018.536132812
140,140,140,27498267,-3.863071442,1018.537109375
141,141,141,27498268,-3.863071442,1018.537109375
142,142,142,27498269,-3.857788086,1018.5366210939999
143,143,143,27498270,-3.831363678,1018.533813477
144,144,144,27498271,-3.826080322,1018.533081055
145,145,145,27498272,-3.831363678,1018.533325195
146,146,146,27498273,-3.831363678,1018.533325195
147,147,147,27498274,-3.831363678,1018.533874512
148,148,148,27498275,-3.836647034,1018.533996582
149,149,149,27498276,-3.8551445005000002,1018.5364379885001
150,150,150,27498277,-3.894779205,1018.541137695
151,151,151,27498278,-3.900062561,1018.5421142580001
152,152,152,27498279,-3.900062561,1018.5421142580001
153,153,153,27498280,-3.894779205,1018.54119873
154,154,154,27498281,-3.873641968,1018.538513184
155,155,155,27498282,-3.84721756,1018.535522461
156,156,156,27498283,-3.831363678,1018.533325195
157,157,157,27498284,-3.831363678,1018.533325195
158,158,158,27498285,-3.868354797,1018.5378417969999
159,159,159,27498286,-3.868354797,1018.5382080080001
160,160,160,27498287,-3.873641968,1018.538879395
161,161,161,27498288,-3.873641968,1018.538879395
162,162,162,27498289,-3.894779205,1018.541564941
163,163,163,27498290,-3.894779205,1018.541564941
