date,relativeAltitude,pressure
2018-11-17 18:53:09,0.000000000,1015.386840820 
2018-11-17 18:53:10,-0.026422501,1015.390319824 
2018-11-17 18:53:11,-0.058130264,1015.393737793 
2018-11-17 18:53:12,-0.058130264,1015.393737793 
2018-11-17 18:53:13,-0.052845001,1015.393005371 
2018-11-17 18:53:14,-0.052845001,1015.393005371 
2018-11-17 18:53:15,-0.063415527,1015.394226074 
2018-11-17 18:53:16,-0.063415527,1015.394653320 
2018-11-17 18:53:17,-0.073984146,1015.395568848 
2018-11-17 18:53:18,-0.073984146,1015.395568848 
2018-11-17 18:53:19,-0.073984146,1015.395629883 
2018-11-17 18:53:20,-0.073984146,1015.395629883 
2018-11-17 18:53:21,-0.063415527,1015.394348145 
2018-11-17 18:53:22,-0.047561646,1015.392761230 
2018-11-17 18:53:22,-0.015853882,1015.388549805 
2018-11-17 18:53:23,0.036993027,1015.382568359 
2018-11-17 18:53:24,0.047561646,1015.380859375 
2018-11-17 18:53:25,0.047561646,1015.380859375 
2018-11-17 18:53:26,0.042278290,1015.381408691 
2018-11-17 18:53:27,0.021139145,1015.384399414 
2018-11-17 18:53:28,-0.010568619,1015.388061523 
2018-11-17 18:53:29,-0.010568619,1015.388061523 
2018-11-17 18:53:30,-0.010568619,1015.388061523 
2018-11-17 18:53:31,-0.026422501,1015.390075684 
2018-11-17 18:53:32,-0.026422501,1015.390075684 
2018-11-17 18:53:33,-0.031707764,1015.390380859 
2018-11-17 18:53:34,-0.047561646,1015.392333984 
2018-11-17 18:53:35,-0.047561646,1015.392333984 
2018-11-17 18:53:35,-0.042276382,1015.391967773 
2018-11-17 18:53:36,-0.026422501,1015.390258789 
2018-11-17 18:53:37,0.010570526,1015.385498047 
2018-11-17 18:53:38,0.100408554,1015.374816895 
2018-11-17 18:53:39,0.184963226,1015.364379883 
2018-11-17 18:53:40,0.295940399,1015.351257324 
2018-11-17 18:53:41,0.428056717,1015.335021973 
2018-11-17 18:53:42,0.533748627,1015.322875977 
2018-11-17 18:53:43,0.591880798,1015.315307617 
2018-11-17 18:53:44,0.644725800,1015.309326172 
2018-11-17 18:53:45,0.671150208,1015.305786133 
2018-11-17 18:53:46,0.687004089,1015.304260254 
2018-11-17 18:53:47,0.713426590,1015.301025391 
2018-11-17 18:53:48,0.723997116,1015.299377441 
2018-11-17 18:53:49,0.723997116,1015.299377441 
2018-11-17 18:53:49,0.713426590,1015.300659180 
2018-11-17 18:53:50,0.681718826,1015.304931641 
2018-11-17 18:53:51,0.644725800,1015.309082031 
2018-11-17 18:53:52,0.628871918,1015.311218262 
2018-11-17 18:53:53,0.613018036,1015.312866211 
2018-11-17 18:53:54,0.602449417,1015.313964844 
2018-11-17 18:53:55,0.602449417,1015.313964844 
2018-11-17 18:53:56,0.597164154,1015.315002441 
2018-11-17 18:53:57,0.586595535,1015.316040039 
2018-11-17 18:53:58,0.586595535,1015.316040039 
2018-11-17 18:53:59,0.602449417,1015.314331055 
2018-11-17 18:54:00,0.607734680,1015.313842773 
2018-11-17 18:54:01,0.613018036,1015.312988281 
2018-11-17 18:54:02,0.634157181,1015.310302734 
2018-11-17 18:54:02,0.665864944,1015.306762695 
2018-11-17 18:54:03,0.681718826,1015.305175781 
2018-11-17 18:54:04,0.713426590,1015.301269531 
2018-11-17 18:54:05,0.734565735,1015.298583984 
2018-11-17 18:54:06,0.739850998,1015.297729492 
2018-11-17 18:54:07,0.766273499,1015.294494629 
2018-11-17 18:54:08,0.782127380,1015.292602539 
2018-11-17 18:54:09,0.824403763,1015.287475586 
2018-11-17 18:54:10,0.845542908,1015.285095215 
2018-11-17 18:54:11,0.898389816,1015.278991699 
2018-11-17 18:54:12,0.924812317,1015.275634766 
2018-11-17 18:54:13,0.956520081,1015.271667480 
2018-11-17 18:54:14,0.988227844,1015.267700195 
2018-11-17 18:54:15,1.009366989,1015.265380859 
2018-11-17 18:54:15,1.014652252,1015.264831543 
2018-11-17 18:54:16,1.014652252,1015.264831543 
2018-11-17 18:54:17,0.977659225,1015.269042969 
2018-11-17 18:54:18,0.914243698,1015.276733398 
2018-11-17 18:54:19,0.898389816,1015.278564453 
2018-11-17 18:54:20,0.887819290,1015.280212402 
2018-11-17 18:54:21,0.887819290,1015.280212402 
2018-11-17 18:54:22,0.903673172,1015.278198242 
2018-11-17 18:54:23,0.930097580,1015.274780273 
2018-11-17 18:54:24,0.930097580,1015.274780273 
2018-11-17 18:54:25,0.893104553,1015.279479980 
2018-11-17 18:54:26,0.866682053,1015.282653809 
2018-11-17 18:54:27,0.829689026,1015.286926270 
2018-11-17 18:54:28,0.760988235,1015.295288086 
2018-11-17 18:54:29,0.713426590,1015.301208496 
2018-11-17 18:54:29,0.687004089,1015.304260254 
2018-11-17 18:54:30,0.671150208,1015.306152344 
2018-11-17 18:54:31,0.602449417,1015.314575195 
2018-11-17 18:54:32,0.570741653,1015.318115234 
2018-11-17 18:54:33,0.544319153,1015.321105957 
2018-11-17 18:54:34,0.512611389,1015.325256348 
2018-11-17 18:54:35,0.486186981,1015.328125000 
2018-11-17 18:54:36,0.449195862,1015.332519531 
2018-11-17 18:54:37,0.406917572,1015.337890625 
2018-11-17 18:54:38,0.359355927,1015.343261719 
2018-11-17 18:54:39,0.327648163,1015.347412109 
2018-11-17 18:54:40,0.301225662,1015.350891113 
2018-11-17 18:54:41,0.274801254,1015.353637695 
2018-11-17 18:54:42,0.243093491,1015.357666016 
2018-11-17 18:54:42,0.216670990,1015.360717773 
2018-11-17 18:54:43,0.211385727,1015.361572266 
2018-11-17 18:54:44,0.190248489,1015.364013672 
2018-11-17 18:54:45,0.179677963,1015.364929199 
2018-11-17 18:54:46,0.179677963,1015.365051270 
2018-11-17 18:54:47,0.179677963,1015.365051270 
2018-11-17 18:54:48,0.174394608,1015.365722656 
2018-11-17 18:54:49,0.174394608,1015.365722656 
2018-11-17 18:54:50,0.174394608,1015.365722656 
2018-11-17 18:54:51,0.174394608,1015.365905762 
2018-11-17 18:54:52,0.132116318,1015.371032715 
2018-11-17 18:54:53,0.095123291,1015.375244141 
2018-11-17 18:54:54,0.047561646,1015.381103516 
2018-11-17 18:54:55,0.000000000,1015.386840820 
2018-11-17 18:54:55,-0.036991119,1015.391296387 
2018-11-17 18:54:56,-0.095123291,1015.398071289 
2018-11-17 18:54:57,-0.163822174,1015.406372070 
2018-11-17 18:54:58,-0.216669083,1015.412658691 
2018-11-17 18:54:59,-0.253662109,1015.417419434 
2018-11-17 18:55:00,-0.311792374,1015.424499512 
2018-11-17 18:55:01,-0.375207901,1015.432006836 
2018-11-17 18:55:02,-0.454479218,1015.441833496 
2018-11-17 18:55:03,-0.533748627,1015.450744629 
2018-11-17 18:55:04,-0.597164154,1015.458679199 
2018-11-17 18:55:05,-0.644725800,1015.464233398 
2018-11-17 18:55:06,-0.692287445,1015.470031738 
2018-11-17 18:55:07,-0.755702972,1015.477416992 
2018-11-17 18:55:08,-0.824403763,1015.485900879 
2018-11-17 18:55:08,-0.930095673,1015.498901367 
2018-11-17 18:55:09,-1.062211990,1015.514526367 
2018-11-17 18:55:10,-1.210182190,1015.532165527 
2018-11-17 18:55:11,-1.379289627,1015.552917480 
2018-11-17 18:55:12,-1.553684235,1015.573791504 
2018-11-17 18:55:13,-1.765068054,1015.599060059 
2018-11-17 18:55:14,-1.960599899,1015.623046875 
2018-11-17 18:55:15,-2.119140625,1015.641845703 
2018-11-17 18:55:16,-2.304101944,1015.664123535 
2018-11-17 18:55:17,-2.462640762,1015.683349609 
2018-11-17 18:55:18,-2.594757080,1015.698913574 
2018-11-17 18:55:19,-2.711019516,1015.713195801 
2018-11-17 18:55:20,-2.821996689,1015.726623535 
2018-11-17 18:55:21,-2.943544388,1015.741271973 
2018-11-17 18:55:21,-3.049236298,1015.753723145 
2018-11-17 18:55:22,-3.170782089,1015.768371582 
2018-11-17 18:55:23,-3.292329788,1015.782958984 
2018-11-17 18:55:24,-3.429729462,1015.799621582 
2018-11-17 18:55:25,-3.561845779,1015.815490723 
2018-11-17 18:55:26,-3.693962097,1015.831787109 
