date,relativeAltitude,pressure
2018-11-17 19:02:57,0.000000000,1014.867187500 
2018-11-17 19:02:58,-0.079270363,1014.876831055 
2018-11-17 19:02:59,-0.158539772,1014.886596680 
2018-11-17 19:03:00,-0.380494118,1014.912963867 
2018-11-17 19:03:01,-0.554887772,1014.934143066 
2018-11-17 19:03:02,-0.665864944,1014.947631836 
2018-11-17 19:03:03,-0.745134354,1014.957031250 
2018-11-17 19:03:04,-0.766273499,1014.959472656 
2018-11-17 19:03:05,-0.766273499,1014.959472656 
2018-11-17 19:03:06,-0.750419617,1014.957641602 
2018-11-17 19:03:07,-0.718710899,1014.953613281 
2018-11-17 19:03:08,-0.687003136,1014.950012207 
2018-11-17 19:03:09,-0.655295372,1014.946533203 
2018-11-17 19:03:10,-0.639441490,1014.944519043 
2018-11-17 19:03:11,-0.554887772,1014.934387207 
2018-11-17 19:03:12,-0.502040863,1014.927978516 
2018-11-17 19:03:13,-0.396348000,1014.915283203 
2018-11-17 19:03:13,-0.280086517,1014.901000977 
2018-11-17 19:03:14,-0.179677963,1014.889221191 
2018-11-17 19:03:15,-0.137400627,1014.883911133 
2018-11-17 19:03:16,-0.137400627,1014.883911133 
2018-11-17 19:03:17,-0.147970200,1014.885131836 
2018-11-17 19:03:18,-0.169108391,1014.888000488 
2018-11-17 19:03:19,-0.195531845,1014.891113281 
2018-11-17 19:03:20,-0.206101418,1014.892028809 
2018-11-17 19:03:21,-0.206101418,1014.892028809 
2018-11-17 19:03:22,-0.206101418,1014.892028809 
2018-11-17 19:03:23,-0.211385727,1014.892883301 
2018-11-17 19:03:24,-0.243093491,1014.896850586 
2018-11-17 19:03:25,-0.280086517,1014.901367188 
2018-11-17 19:03:26,-0.322363853,1014.905944824 
2018-11-17 19:03:26,-0.354071617,1014.910217285 
2018-11-17 19:03:27,-0.385779381,1014.913940430 
2018-11-17 19:03:28,-0.385779381,1014.913940430 
2018-11-17 19:03:29,-0.391063690,1014.914306641 
2018-11-17 19:03:30,-0.391063690,1014.914306641 
2018-11-17 19:03:31,-0.396348000,1014.915222168 
2018-11-17 19:03:32,-0.412201881,1014.917236328 
2018-11-17 19:03:33,-0.412201881,1014.917236328 
2018-11-17 19:03:34,-0.428055763,1014.919189453 
2018-11-17 19:03:35,-0.438625336,1014.920349121 
2018-11-17 19:03:36,-0.475618362,1014.924804688 
2018-11-17 19:03:37,-0.496756554,1014.927062988 
2018-11-17 19:03:38,-0.544318199,1014.933105469 
2018-11-17 19:03:38,-0.613018990,1014.940856934 
2018-11-17 19:03:39,-0.665864944,1014.947753906 
2018-11-17 19:03:40,-0.713426590,1014.953125000 
2018-11-17 19:03:41,-0.787411690,1014.961853027 
2018-11-17 19:03:42,-0.824403763,1014.966796875 
2018-11-17 19:03:43,-0.893104553,1014.974914551 
2018-11-17 19:03:44,-0.951235771,1014.981628418 
2018-11-17 19:03:45,-1.014651299,1014.989746094 
2018-11-17 19:03:46,-1.093920708,1014.999023438 
2018-11-17 19:03:47,-1.173190117,1015.008300781 
2018-11-17 19:03:48,-1.247175217,1015.017395020 
2018-11-17 19:03:49,-1.321160316,1015.026367188 
2018-11-17 19:03:50,-1.421568871,1015.038513184 
2018-11-17 19:03:51,-1.495553017,1015.047363281 
2018-11-17 19:03:51,-1.553684235,1015.054321289 
2018-11-17 19:03:52,-1.675230980,1015.068847656 
2018-11-17 19:03:53,-1.759785652,1015.079101562 
2018-11-17 19:03:54,-1.823201180,1015.086975098 
2018-11-17 19:03:55,-1.891901016,1015.094726562 
2018-11-17 19:03:56,-1.965886116,1015.103820801 
2018-11-17 19:03:57,-2.013447762,1015.109313965 
