date,relativeAltitude,pressure
2018-11-17 19:25:22,0.000000000,1017.794494629 
2018-11-17 19:25:23,-0.021137238,1017.797241211 
2018-11-17 19:25:24,-0.042278290,1017.799926758 
2018-11-17 19:25:25,-0.105693817,1017.807922363 
2018-11-17 19:25:26,-0.105693817,1017.807922363 
2018-11-17 19:25:27,-0.073986053,1017.803466797 
2018-11-17 19:25:28,-0.073986053,1017.803466797 
2018-11-17 19:25:29,-0.073986053,1017.803466797 
2018-11-17 19:25:30,-0.058132172,1017.802185059 
2018-11-17 19:25:31,-0.058132172,1017.802185059 
2018-11-17 19:25:32,-0.058132172,1017.801879883 
2018-11-17 19:25:33,-0.058132172,1017.801879883 
2018-11-17 19:25:34,-0.010570526,1017.796081543 
2018-11-17 19:25:35,0.100406647,1017.783142090 
2018-11-17 19:25:36,0.264232635,1017.762756348 
2018-11-17 19:25:37,0.454479218,1017.740112305 
2018-11-17 19:25:37,0.681716919,1017.712463379 
2018-11-17 19:25:38,0.919528961,1017.684020996 
2018-11-17 19:25:39,1.162620544,1017.654541016 
2018-11-17 19:25:40,1.384574890,1017.627929688 
2018-11-17 19:25:41,1.558967590,1017.606811523 
2018-11-17 19:25:42,1.728076935,1017.586608887 
2018-11-17 19:25:43,1.823200226,1017.575073242 
2018-11-17 19:25:44,1.865478516,1017.570190430 
2018-11-17 19:25:45,1.944747925,1017.560668945 
2018-11-17 19:25:46,2.082149506,1017.544067383 
2018-11-17 19:25:47,2.256542206,1017.522705078 
2018-11-17 19:25:48,2.489067078,1017.494812012 
2018-11-17 19:25:49,2.763866425,1017.461791992 
2018-11-17 19:25:50,3.038669586,1017.428344727 
2018-11-17 19:25:51,3.292331696,1017.398010254 
2018-11-17 19:25:51,3.472007751,1017.376159668 
2018-11-17 19:25:52,3.635833740,1017.356811523 
2018-11-17 19:25:53,3.709815979,1017.347778320 
2018-11-17 19:25:54,3.720386505,1017.346191406 
2018-11-17 19:25:55,3.720386505,1017.346191406 
2018-11-17 19:25:56,3.693962097,1017.349365234 
2018-11-17 19:25:57,3.635833740,1017.356506348 
2018-11-17 19:25:58,3.572418213,1017.363891602 
2018-11-17 19:25:59,3.519569397,1017.370361328 
2018-11-17 19:26:00,3.493144989,1017.373596191 
2018-11-17 19:26:01,3.493144989,1017.373596191 
2018-11-17 19:26:02,3.577701569,1017.363647461 
2018-11-17 19:26:03,3.662254333,1017.353515625 
2018-11-17 19:26:04,3.820793152,1017.334106445 
2018-11-17 19:26:05,3.984619141,1017.314392090 
2018-11-17 19:26:05,4.148441315,1017.295043945 
2018-11-17 19:26:06,4.285842896,1017.278564453 
2018-11-17 19:26:07,4.460235596,1017.257141113 
2018-11-17 19:26:08,4.613491058,1017.238525391 
2018-11-17 19:26:09,4.756175995,1017.221557617 
2018-11-17 19:26:10,4.872436523,1017.207580566 
