date,relativeAltitude,pressure
2018-11-15 15:22:07,0.000000000,1018.071166992 
2018-11-15 15:22:08,-0.052845001,1018.077880859 
2018-11-15 15:22:09,-0.105693817,1018.084472656 
2018-11-15 15:22:10,-0.105693817,1018.084472656 
2018-11-15 15:22:11,-0.100406647,1018.083618164 
2018-11-15 15:22:12,0.015853882,1018.069580078 
2018-11-15 15:22:13,0.015853882,1018.069580078 
2018-11-15 15:22:14,-0.100406647,1018.083496094 
2018-11-15 15:22:15,-0.216670990,1018.097229004 
2018-11-15 15:22:16,-0.454479218,1018.126464844 
2018-11-15 15:22:17,-0.866680145,1018.175659180 
2018-11-15 15:22:18,-1.268314362,1018.224182129 
2018-11-15 15:22:19,-1.585391998,1018.262817383 
2018-11-15 15:22:20,-1.839054108,1018.293395996 
2018-11-15 15:22:21,-2.029300690,1018.316345215 
2018-11-15 15:22:22,-2.124423981,1018.327514648 
2018-11-15 15:22:23,-2.145565033,1018.330444336 
2018-11-15 15:22:23,-2.198410034,1018.336486816 
2018-11-15 15:22:24,-2.198410034,1018.336730957 
2018-11-15 15:22:25,-2.198410034,1018.336730957 
2018-11-15 15:22:26,-2.177272797,1018.334045410 
2018-11-15 15:22:27,-2.177272797,1018.334045410 
2018-11-15 15:22:28,-2.198410034,1018.336425781 
2018-11-15 15:22:29,-2.256542206,1018.343872070 
2018-11-15 15:22:30,-2.314670563,1018.350463867 
2018-11-15 15:22:31,-2.356948853,1018.355590820 
2018-11-15 15:22:32,-2.393939972,1018.360351562 
2018-11-15 15:22:33,-2.399227142,1018.361083984 
2018-11-15 15:22:34,-2.420364380,1018.363342285 
2018-11-15 15:22:35,-2.430934906,1018.364379883 
2018-11-15 15:22:36,-2.467926025,1018.368835449 
2018-11-15 15:22:37,-2.478496552,1018.370239258 
2018-11-15 15:22:38,-2.478496552,1018.370239258 
2018-11-15 15:22:38,-2.483779907,1018.370666504 
2018-11-15 15:22:39,-2.478496552,1018.370605469 
2018-11-15 15:22:40,-2.483779907,1018.370666504 
