date,relativeAltitude,pressure
2018-11-14 17:00:16,0.000000000,1021.046997070 
2018-11-14 17:00:17,0.010574341,1021.045410156 
2018-11-14 17:00:18,0.000000000,1021.046997070 
2018-11-14 17:00:19,-0.021133423,1021.049133301 
2018-11-14 17:00:20,-0.021133423,1021.049133301 
2018-11-14 17:00:21,0.285369873,1021.012207031 
2018-11-14 17:00:22,0.502044678,1020.985961914 
2018-11-14 17:00:23,0.512611389,1020.984619141 
2018-11-14 17:00:24,0.787414551,1020.951599121 
2018-11-14 17:00:25,1.115062714,1020.911987305 
2018-11-14 17:00:26,1.374008179,1020.880371094 
2018-11-14 17:00:27,1.654094696,1020.846923828 
2018-11-14 17:00:28,1.902473450,1020.816528320 
2018-11-14 17:00:29,2.134998322,1020.788696289 
2018-11-14 17:00:30,2.372806549,1020.759826660 
2018-11-14 17:00:31,2.557769775,1020.737365723 
2018-11-14 17:00:32,2.716308594,1020.718444824 
2018-11-14 17:00:32,2.895984650,1020.696472168 
2018-11-14 17:00:33,3.091518402,1020.672729492 
2018-11-14 17:00:34,3.260623932,1020.652770996 
2018-11-14 17:00:35,3.403308868,1020.635620117 
2018-11-14 17:00:36,3.493148804,1020.624511719 
2018-11-14 17:00:37,3.524856567,1020.620483398 
2018-11-14 17:00:38,3.524856567,1020.620483398 
2018-11-14 17:00:39,3.514286041,1020.622009277 
2018-11-14 17:00:40,3.493148804,1020.624389648 
2018-11-14 17:00:41,3.493148804,1020.624389648 
2018-11-14 17:00:42,3.493148804,1020.624389648 
2018-11-14 17:00:43,3.466724396,1020.627441406 
2018-11-14 17:00:44,3.440303802,1020.630737305 
2018-11-14 17:00:45,3.403308868,1020.635253906 
2018-11-14 17:00:46,3.260623932,1020.652587891 
2018-11-14 17:00:46,3.065093994,1020.676330566 
2018-11-14 17:00:47,2.885414124,1020.698120117 
2018-11-14 17:00:48,2.726875305,1020.717285156 
2018-11-14 17:00:49,2.615898132,1020.730590820 
2018-11-14 17:00:50,2.615898132,1020.730590820 
2018-11-14 17:00:51,2.621185303,1020.729980469 
2018-11-14 17:00:52,2.621185303,1020.729980469 
2018-11-14 17:00:53,2.573623657,1020.735717773 
2018-11-14 17:00:54,2.552482605,1020.738220215 
2018-11-14 17:00:55,2.520774841,1020.742187500 
2018-11-14 17:00:56,2.520774841,1020.742187500 
2018-11-14 17:00:57,2.531345367,1020.740478516 
2018-11-14 17:00:58,2.531345367,1020.740478516 
2018-11-14 17:00:59,2.499637604,1020.744567871 
2018-11-14 17:01:00,2.473213196,1020.747680664 
2018-11-14 17:01:00,2.409797668,1020.755126953 
2018-11-14 17:01:01,2.356952667,1020.762023926 
2018-11-14 17:01:02,2.288249969,1020.770019531 
2018-11-14 17:01:03,2.288249969,1020.770141602 
2018-11-14 17:01:04,2.277683258,1020.771545410 
2018-11-14 17:01:05,2.261829376,1020.773193359 
2018-11-14 17:01:06,2.203697205,1020.780578613 
2018-11-14 17:01:07,2.140281677,1020.787658691 
2018-11-14 17:01:08,2.055728912,1020.798034668 
2018-11-14 17:01:09,1.992313385,1020.805969238 
2018-11-14 17:01:10,1.854911804,1020.822631836 
2018-11-14 17:01:11,1.706939697,1020.840576172 
