date,relativeAltitude,pressure
2018-11-17 19:26:24,0.000000000,1017.176025391 
2018-11-17 19:26:25,0.005283356,1017.175842285 
2018-11-17 19:26:26,0.000000000,1017.176025391 
2018-11-17 19:26:27,-0.005287170,1017.176818848 
2018-11-17 19:26:28,-0.031707764,1017.180297852 
2018-11-17 19:26:29,-0.132118225,1017.192016602 
2018-11-17 19:26:30,-0.269515991,1017.208801270 
2018-11-17 19:26:31,-0.285369873,1017.210571289 
2018-11-17 19:26:32,-0.401634216,1017.224853516 
2018-11-17 19:26:33,-0.554889679,1017.242919922 
2018-11-17 19:26:33,-0.729282379,1017.264526367 
2018-11-17 19:26:34,-0.930095673,1017.288757324 
2018-11-17 19:26:35,-1.152053833,1017.315063477 
2018-11-17 19:26:36,-1.337013245,1017.337707520 
2018-11-17 19:26:37,-1.537830353,1017.361938477 
2018-11-17 19:26:38,-1.675231934,1017.377990723 
2018-11-17 19:26:39,-1.691085815,1017.380126953 
2018-11-17 19:26:40,-1.691085815,1017.380126953 
2018-11-17 19:26:41,-1.638240814,1017.374145508 
2018-11-17 19:26:42,-1.638240814,1017.374145508 
2018-11-17 19:26:43,-1.643524170,1017.374206543 
2018-11-17 19:26:44,-1.770355225,1017.389587402 
2018-11-17 19:26:45,-1.955318451,1017.412109375 
2018-11-17 19:26:46,-2.203697205,1017.442077637 
2018-11-17 19:26:47,-2.510204315,1017.478942871 
2018-11-17 19:26:47,-2.790290833,1017.512573242 
2018-11-17 19:26:48,-2.996391296,1017.537536621 
2018-11-17 19:26:49,-3.160213470,1017.557067871 
2018-11-17 19:26:50,-3.297615051,1017.573791504 
2018-11-17 19:26:51,-3.398025513,1017.585693359 
2018-11-17 19:26:52,-3.509002686,1017.599365234 
2018-11-17 19:26:53,-3.699249268,1017.621948242 
2018-11-17 19:26:54,-4.000473022,1017.658691406 
2018-11-17 19:26:55,-4.280559540,1017.692260742 
2018-11-17 19:26:56,-4.523651123,1017.721435547 
2018-11-17 19:26:57,-4.729751587,1017.746459961 
2018-11-17 19:26:58,-4.893577576,1017.766052246 
2018-11-17 19:26:59,-4.978130341,1017.776611328 
2018-11-17 19:27:00,-5.009838104,1017.780029297 
2018-11-17 19:27:00,-5.073253632,1017.787841797 
2018-11-17 19:27:01,-5.120815277,1017.793334961 
2018-11-17 19:27:02,-5.189517975,1017.801879883 
2018-11-17 19:27:03,-5.226509094,1017.806457520 
2018-11-17 19:27:04,-5.279354095,1017.812561035 
2018-11-17 19:27:05,-5.295207977,1017.814575195 
2018-11-17 19:27:06,-5.342769623,1017.820068359 
2018-11-17 19:27:07,-5.348056793,1017.820800781 
2018-11-17 19:27:08,-5.353340149,1017.821716309 
2018-11-17 19:27:09,-5.353340149,1017.821777344 
2018-11-17 19:27:10,-5.363910675,1017.822814941 
2018-11-17 19:27:11,-5.363910675,1017.822814941 
2018-11-17 19:27:12,-5.342769623,1017.820739746 
2018-11-17 19:27:13,-5.342769623,1017.820434570 
2018-11-17 19:27:14,-5.342769623,1017.820434570 
2018-11-17 19:27:14,-5.348056793,1017.821044922 
2018-11-17 19:27:15,-5.348056793,1017.821044922 
2018-11-17 19:27:16,-5.311061859,1017.816772461 
2018-11-17 19:27:17,-5.311061859,1017.816772461 
2018-11-17 19:27:18,-5.321632385,1017.817932129 
2018-11-17 19:27:19,-5.326915741,1017.818481445 
2018-11-17 19:27:20,-5.348056793,1017.820800781 
2018-11-17 19:27:21,-5.353340149,1017.821899414 
2018-11-17 19:27:22,-5.353340149,1017.821899414 
2018-11-17 19:27:23,-5.337486267,1017.819763184 
2018-11-17 19:27:24,-5.316349030,1017.817321777 
2018-11-17 19:27:25,-5.316349030,1017.817321777 
2018-11-17 19:27:26,-5.316349030,1017.817321777 
2018-11-17 19:27:27,-5.326915741,1017.818603516 
2018-11-17 19:27:27,-5.342769623,1017.820068359 
2018-11-17 19:27:28,-5.358623505,1017.821960449 
2018-11-17 19:27:29,-5.374477386,1017.824401855 
2018-11-17 19:27:30,-5.374477386,1017.824401855 
2018-11-17 19:27:31,-5.374477386,1017.824401855 
2018-11-17 19:27:32,-5.369194031,1017.823242188 
2018-11-17 19:27:33,-5.369194031,1017.823242188 
2018-11-17 19:27:34,-5.369194031,1017.823242188 
2018-11-17 19:27:35,-5.390331268,1017.825927734 
2018-11-17 19:27:36,-5.411472321,1017.828369141 
2018-11-17 19:27:37,-5.437892914,1017.831542969 
2018-11-17 19:27:38,-5.464317322,1017.834960938 
2018-11-17 19:27:39,-5.490741730,1017.838256836 
2018-11-17 19:27:40,-5.522449493,1017.841857910 
2018-11-17 19:27:40,-5.570011139,1017.847900391 
2018-11-17 19:27:41,-5.591148376,1017.850646973 
2018-11-17 19:27:42,-5.617572784,1017.853332520 
2018-11-17 19:27:43,-5.643997192,1017.856384277 
2018-11-17 19:27:44,-5.675704956,1017.860351562 
2018-11-17 19:27:45,-5.691558838,1017.862670898 
2018-11-17 19:27:46,-5.712696075,1017.865112305 
2018-11-17 19:27:47,-5.739120483,1017.868041992 
2018-11-17 19:27:48,-5.749687195,1017.869201660 
2018-11-17 19:27:49,-5.754974365,1017.870178223 
2018-11-17 19:27:50,-5.791965485,1017.874511719 
2018-11-17 19:27:51,-5.807819366,1017.876525879 
2018-11-17 19:27:52,-5.807819366,1017.876708984 
2018-11-17 19:27:53,-5.834243774,1017.879394531 
2018-11-17 19:27:53,-5.834243774,1017.879577637 
2018-11-17 19:27:54,-5.834243774,1017.879577637 
2018-11-17 19:27:55,-5.797248840,1017.875366211 
2018-11-17 19:27:56,-5.781394958,1017.873413086 
2018-11-17 19:27:57,-5.765541077,1017.871398926 
2018-11-17 19:27:58,-5.765541077,1017.871398926 
2018-11-17 19:27:59,-5.770828247,1017.871765137 
2018-11-17 19:28:00,-5.807819366,1017.876220703 
2018-11-17 19:28:01,-5.818389893,1017.877685547 
2018-11-17 19:28:02,-5.828956604,1017.879150391 
2018-11-17 19:28:03,-5.828956604,1017.879150391 
2018-11-17 19:28:04,-5.823673248,1017.878295898 
2018-11-17 19:28:05,-5.818389893,1017.877868652 
2018-11-17 19:28:06,-5.818389893,1017.877868652 
2018-11-17 19:28:07,-5.818389893,1017.877868652 
2018-11-17 19:28:07,-5.770828247,1017.871765137 
2018-11-17 19:28:08,-5.723266602,1017.866516113 
2018-11-17 19:28:09,-5.723266602,1017.866271973 
2018-11-17 19:28:10,-5.665134430,1017.859497070 
2018-11-17 19:28:11,-5.596435547,1017.851196289 
2018-11-17 19:28:12,-5.591148376,1017.850646973 
2018-11-17 19:28:13,-5.591148376,1017.850097656 
2018-11-17 19:28:14,-5.564727783,1017.847290039 
2018-11-17 19:28:15,-5.543586731,1017.844848633 
2018-11-17 19:28:16,-5.517166138,1017.841552734 
2018-11-17 19:28:17,-5.517166138,1017.841430664 
2018-11-17 19:28:18,-5.506595612,1017.839904785 
2018-11-17 19:28:19,-5.506595612,1017.839904785 
2018-11-17 19:28:20,-5.506595612,1017.840087891 
2018-11-17 19:28:20,-5.506595612,1017.840087891 
2018-11-17 19:28:21,-5.506595612,1017.839965820 
2018-11-17 19:28:22,-5.506595612,1017.839965820 
2018-11-17 19:28:23,-5.506595612,1017.840026855 
2018-11-17 19:28:24,-5.506595612,1017.840026855 
2018-11-17 19:28:25,-5.511878967,1017.841125488 
2018-11-17 19:28:26,-5.506595612,1017.839965820 
2018-11-17 19:28:27,-5.490741730,1017.838439941 
2018-11-17 19:28:28,-5.474887848,1017.836425781 
2018-11-17 19:28:29,-5.448463440,1017.833251953 
2018-11-17 19:28:30,-5.443180084,1017.832519531 
2018-11-17 19:28:31,-5.395618439,1017.826843262 
2018-11-17 19:28:32,-5.353340149,1017.821716309 
2018-11-17 19:28:33,-5.337486267,1017.819458008 
2018-11-17 19:28:33,-5.321632385,1017.817749023 
2018-11-17 19:28:34,-5.300495148,1017.815429688 
2018-11-17 19:28:35,-5.284641266,1017.813354492 
2018-11-17 19:28:36,-5.263500214,1017.810668945 
2018-11-17 19:28:37,-5.242362976,1017.808349609 
2018-11-17 19:28:38,-5.237079620,1017.807312012 
2018-11-17 19:28:39,-5.237079620,1017.807312012 
2018-11-17 19:28:40,-5.242362976,1017.808166504 
2018-11-17 19:28:41,-5.242362976,1017.808288574 
2018-11-17 19:28:42,-5.242362976,1017.808471680 
2018-11-17 19:28:43,-5.242362976,1017.808471680 
2018-11-17 19:28:44,-5.247646332,1017.808715820 
2018-11-17 19:28:45,-5.300495148,1017.815063477 
2018-11-17 19:28:46,-5.342769623,1017.820495605 
2018-11-17 19:28:46,-5.395618439,1017.826416016 
2018-11-17 19:28:47,-5.400901794,1017.827453613 
2018-11-17 19:28:48,-5.469604492,1017.835632324 
2018-11-17 19:28:49,-5.506595612,1017.840332031 
2018-11-17 19:28:50,-5.533020020,1017.843017578 
2018-11-17 19:28:51,-5.538303375,1017.843688965 
2018-11-17 19:28:52,-5.596435547,1017.851013184 
2018-11-17 19:28:53,-5.596435547,1017.851013184 
2018-11-17 19:28:54,-5.585865021,1017.849731445 
2018-11-17 19:28:55,-5.564727783,1017.846923828 
2018-11-17 19:28:56,-5.548873901,1017.845153809 
2018-11-17 19:28:57,-5.522449493,1017.841796875 
2018-11-17 19:28:58,-5.496025085,1017.838989258 
2018-11-17 19:28:59,-5.490741730,1017.838256836 
2018-11-17 19:28:59,-5.490741730,1017.838256836 
2018-11-17 19:29:00,-5.517166138,1017.841430664 
2018-11-17 19:29:01,-5.517166138,1017.841552734 
2018-11-17 19:29:02,-5.517166138,1017.841552734 
2018-11-17 19:29:03,-5.474887848,1017.836303711 
2018-11-17 19:29:04,-5.406185150,1017.828063965 
2018-11-17 19:29:05,-5.289924622,1017.814025879 
2018-11-17 19:29:06,-5.141956329,1017.796386719 
2018-11-17 19:29:07,-5.046833038,1017.784545898 
2018-11-17 19:29:08,-4.993984222,1017.778564453 
2018-11-17 19:29:09,-4.983417511,1017.777099609 
2018-11-17 19:29:10,-4.967563629,1017.775390625 
