date,relativeAltitude,pressure
2018-11-14 16:50:25,0.000000000,1017.867797852 
2018-11-14 16:50:26,-0.021141052,1017.869873047 
2018-11-14 16:50:27,-0.036994934,1017.872009277 
2018-11-14 16:50:28,-0.079269409,1017.877075195 
2018-11-14 16:50:29,-0.132118225,1017.883789062 
2018-11-14 16:50:30,-0.190246582,1017.890686035 
2018-11-14 16:50:31,-0.681720734,1017.949584961 
2018-11-14 16:50:32,-0.797981262,1017.963989258 
2018-11-14 16:50:33,-0.967090607,1017.984069824 
2018-11-14 16:50:34,-1.326446533,1018.027282715 
2018-11-14 16:50:35,-1.733364105,1018.076232910 
2018-11-14 16:50:36,-1.928894043,1018.100036621 
2018-11-14 16:50:37,-2.214263916,1018.134643555 
2018-11-14 16:50:38,-2.520774841,1018.171630859 
2018-11-14 16:50:39,-2.806144714,1018.205566406 
2018-11-14 16:50:40,-3.170783997,1018.249572754 
2018-11-14 16:50:41,-3.524856567,1018.292541504 
2018-11-14 16:50:42,-3.826080322,1018.328979492 
2018-11-14 16:50:43,-4.063888550,1018.357299805 
2018-11-14 16:50:44,-4.217144012,1018.376159668 
2018-11-14 16:50:44,-4.269989014,1018.382690430 
2018-11-14 16:50:45,-4.285842896,1018.384460449 
2018-11-14 16:50:46,-4.322837830,1018.388732910 
2018-11-14 16:50:47,-4.402107239,1018.398315430 
2018-11-14 16:50:48,-4.544792175,1018.415893555 
2018-11-14 16:50:49,-4.740322113,1018.439025879 
2018-11-14 16:50:50,-5.036262512,1018.474609375 
2018-11-14 16:50:51,-5.348056793,1018.512451172 
2018-11-14 16:50:52,-5.628143311,1018.546264648 
2018-11-14 16:50:53,-5.871234894,1018.575988770 
2018-11-14 16:50:54,-6.061481476,1018.598510742 
2018-11-14 16:51:08,-6.214736938,1018.617431641 
2018-11-14 16:51:08,-6.331001282,1018.631103516 
2018-11-14 16:51:08,-6.515960693,1018.653625488 
2018-11-14 16:51:08,-6.732631683,1018.679687500 
2018-11-14 16:51:08,-7.081417084,1018.721557617 
2018-11-14 16:51:08,-7.409065247,1018.761474609 
2018-11-14 16:51:08,-7.784275055,1018.806701660 
