date,relativeAltitude,pressure
2018-11-17 19:20:37,0.000000000,1015.508117676 
2018-11-17 19:20:38,-0.079269409,1015.517639160 
2018-11-17 19:20:39,-0.158538818,1015.527221680 
2018-11-17 19:20:40,-0.348787308,1015.550231934 
2018-11-17 19:20:41,-0.480901718,1015.566406250 
2018-11-17 19:20:42,-0.586595535,1015.579101562 
2018-11-17 19:20:43,-0.613018036,1015.582275391 
2018-11-17 19:20:43,-0.702857971,1015.592895508 
2018-11-17 19:20:44,-0.787410736,1015.603027344 
2018-11-17 19:20:45,-0.856111526,1015.611511230 
2018-11-17 19:20:46,-0.930097580,1015.620178223 
2018-11-17 19:20:47,-0.945951462,1015.622070312 
2018-11-17 19:20:48,-0.982942581,1015.626831055 
2018-11-17 19:20:49,-1.009366989,1015.629760742 
2018-11-17 19:20:50,-1.062211990,1015.635864258 
2018-11-17 19:20:51,-1.130912781,1015.644592285 
2018-11-17 19:20:52,-1.220752716,1015.655517578 
2018-11-17 19:20:53,-1.315876007,1015.666809082 
2018-11-17 19:20:54,-1.395145416,1015.676330566 
2018-11-17 19:20:55,-1.484983444,1015.687133789 
2018-11-17 19:20:55,-1.553684235,1015.695190430 
2018-11-17 19:20:56,-1.638238907,1015.705566406 
2018-11-17 19:20:57,-1.706939697,1015.713867188 
2018-11-17 19:20:58,-1.802062988,1015.724975586 
2018-11-17 19:20:59,-1.886615753,1015.735107422 
2018-11-17 19:21:00,-1.976455688,1015.745910645 
2018-11-17 19:21:01,-2.082147598,1015.758666992 
2018-11-17 19:21:02,-2.219549179,1015.775512695 
2018-11-17 19:21:03,-2.341094971,1015.790161133 
2018-11-17 19:21:04,-2.425649643,1015.800109863 
2018-11-17 19:21:05,-2.489065170,1015.807983398 
2018-11-17 19:21:06,-2.536626816,1015.813903809 
2018-11-17 19:21:07,-2.547197342,1015.814514160 
2018-11-17 19:21:08,-2.557765961,1015.816040039 
2018-11-17 19:21:08,-2.610612869,1015.822265625 
2018-11-17 19:21:09,-2.695165634,1015.832580566 
2018-11-17 19:21:10,-2.800859451,1015.845397949 
2018-11-17 19:21:11,-2.901268005,1015.857543945 
2018-11-17 19:21:12,-2.996391296,1015.869079590 
2018-11-17 19:21:13,-3.075660706,1015.878417969 
2018-11-17 19:21:14,-3.133790970,1015.885742188 
2018-11-17 19:21:15,-3.202491760,1015.893920898 
2018-11-17 19:21:16,-3.281761169,1015.903564453 
2018-11-17 19:21:17,-3.339893341,1015.910400391 
2018-11-17 19:21:18,-3.398023605,1015.917358398 
2018-11-17 19:21:19,-3.487861633,1015.928039551 
2018-11-17 19:21:20,-3.556562424,1015.936645508 
2018-11-17 19:21:20,-3.625263214,1015.944824219 
2018-11-17 19:21:21,-3.704532623,1015.954467773 
2018-11-17 19:21:22,-3.736240387,1015.958007812 
2018-11-17 19:21:23,-3.757379532,1015.960693359 
2018-11-17 19:21:24,-3.794370651,1015.964660645 
2018-11-17 19:21:25,-3.815509796,1015.967407227 
2018-11-17 19:21:26,-3.826080322,1015.968872070 
2018-11-17 19:21:27,-3.868356705,1015.974060059 
2018-11-17 19:21:28,-3.958194733,1015.984558105 
2018-11-17 19:21:29,-4.058603287,1015.997070312 
2018-11-17 19:21:30,-4.190719604,1016.012573242 
2018-11-17 19:21:31,-4.333404541,1016.029724121 
2018-11-17 19:21:32,-4.439098358,1016.042480469 
2018-11-17 19:21:33,-4.523651123,1016.052551270 
2018-11-17 19:21:33,-4.602920532,1016.062133789 
2018-11-17 19:21:34,-4.671621323,1016.070861816 
2018-11-17 19:21:35,-4.745607376,1016.079711914 
2018-11-17 19:21:36,-4.840730667,1016.091003418 
2018-11-17 19:21:37,-4.914714813,1016.099609375 
2018-11-17 19:21:38,-4.972846985,1016.106872559 
2018-11-17 19:21:39,-5.025691986,1016.113159180 
2018-11-17 19:21:40,-5.104961395,1016.122924805 
2018-11-17 19:21:41,-5.189516068,1016.132812500 
2018-11-17 19:21:42,-5.274070740,1016.143249512 
2018-11-17 19:21:43,-5.369194031,1016.154541016 
2018-11-17 19:21:44,-5.480171204,1016.168212891 
2018-11-17 19:21:45,-5.596433640,1016.182189941 
2018-11-17 19:21:46,-5.717979431,1016.196655273 
2018-11-17 19:21:46,-5.797250748,1016.206542969 
2018-11-17 19:21:47,-5.902942657,1016.218872070 
2018-11-17 19:21:48,-5.998065948,1016.230163574 
2018-11-17 19:21:49,-6.087905884,1016.241088867 
2018-11-17 19:21:50,-6.183029175,1016.252929688 
2018-11-17 19:21:51,-6.309860229,1016.267822266 
2018-11-17 19:21:52,-6.410268784,1016.279968262 
2018-11-17 19:21:53,-6.489538193,1016.289733887 
2018-11-17 19:21:54,-6.574092865,1016.300048828 
2018-11-17 19:21:55,-6.663930893,1016.310485840 
2018-11-17 19:21:56,-6.737915039,1016.319580078 
2018-11-17 19:21:57,-6.822469711,1016.329650879 
2018-11-17 19:21:58,-6.912309647,1016.340454102 
2018-11-17 19:21:59,-7.028570175,1016.354370117 
2018-11-17 19:21:59,-7.118410110,1016.365356445 
2018-11-17 19:22:00,-7.213533401,1016.376464844 
2018-11-17 19:22:01,-7.282234192,1016.384887695 
2018-11-17 19:22:02,-7.356218338,1016.394042969 
2018-11-17 19:22:03,-7.356218338,1016.394042969 
2018-11-17 19:22:04,-7.319225311,1016.389282227 
2018-11-17 19:22:05,-7.266380310,1016.383300781 
2018-11-17 19:22:06,-7.255809784,1016.381591797 
2018-11-17 19:22:07,-7.239955902,1016.380065918 
2018-11-17 19:22:08,-7.239955902,1016.380065918 
2018-11-17 19:22:09,-7.266380310,1016.383300781 
2018-11-17 19:22:10,-7.329795837,1016.390502930 
2018-11-17 19:22:11,-7.398496628,1016.399169922 
2018-11-17 19:22:12,-7.483049393,1016.409423828 
2018-11-17 19:22:13,-7.562318802,1016.418701172 
2018-11-17 19:22:13,-7.631019592,1016.427124023 
2018-11-17 19:22:14,-7.673297882,1016.432373047 
2018-11-17 19:22:15,-7.720859528,1016.438049316 
2018-11-17 19:22:16,-7.752567291,1016.441589355 
2018-11-17 19:22:17,-7.768421173,1016.443542480 
2018-11-17 19:22:18,-7.789558411,1016.445922852 
2018-11-17 19:22:19,-7.826551437,1016.450439453 
2018-11-17 19:22:20,-7.858259201,1016.454467773 
2018-11-17 19:22:21,-7.911106110,1016.460876465 
2018-11-17 19:22:22,-7.990375519,1016.470581055 
2018-11-17 19:22:23,-8.048505783,1016.477355957 
2018-11-17 19:22:24,-8.096067429,1016.482910156 
2018-11-17 19:22:25,-8.127775192,1016.486816406 
2018-11-17 19:22:26,-8.170053482,1016.491760254 
2018-11-17 19:22:26,-8.207044601,1016.496520996 
2018-11-17 19:22:27,-8.228183746,1016.499267578 
2018-11-17 19:22:28,-8.265176773,1016.503295898 
2018-11-17 19:22:29,-8.286315918,1016.506286621 
2018-11-17 19:22:30,-8.323307037,1016.510375977 
2018-11-17 19:22:31,-8.360300064,1016.514770508 
2018-11-17 19:22:32,-8.392007828,1016.518676758 
2018-11-17 19:22:33,-8.392007828,1016.518798828 
2018-11-17 19:22:34,-8.402576447,1016.519653320 
2018-11-17 19:22:35,-8.413146973,1016.521057129 
2018-11-17 19:22:36,-8.413146973,1016.521057129 
2018-11-17 19:22:37,-8.402576447,1016.520263672 
2018-11-17 19:22:38,-8.402576447,1016.520263672 
2018-11-17 19:22:39,-8.407861710,1016.520324707 
2018-11-17 19:22:39,-8.423715591,1016.522583008 
2018-11-17 19:22:40,-8.460708618,1016.527221680 
2018-11-17 19:22:41,-8.481847763,1016.529418945 
2018-11-17 19:22:42,-8.502985001,1016.531860352 
2018-11-17 19:22:43,-8.502985001,1016.531860352 
2018-11-17 19:22:44,-8.471277237,1016.528442383 
2018-11-17 19:22:45,-8.444854736,1016.525146484 
2018-11-17 19:22:46,-8.402576447,1016.519714355 
2018-11-17 19:22:47,-8.328592300,1016.511230469 
2018-11-17 19:22:48,-8.265176773,1016.503601074 
2018-11-17 19:22:49,-8.207044601,1016.496704102 
2018-11-17 19:22:50,-8.170053482,1016.492248535 
2018-11-17 19:22:51,-8.138345718,1016.488037109 
2018-11-17 19:22:52,-8.127775192,1016.486572266 
2018-11-17 19:22:53,-8.127775192,1016.486511230 
2018-11-17 19:22:53,-8.127775192,1016.486511230 
2018-11-17 19:22:54,-8.191190720,1016.494628906 
2018-11-17 19:22:55,-8.238754272,1016.500183105 
2018-11-17 19:22:56,-8.265176773,1016.503356934 
2018-11-17 19:22:57,-8.307453156,1016.508728027 
2018-11-17 19:22:58,-8.339160919,1016.512329102 
2018-11-17 19:22:59,-8.344446182,1016.513000488 
2018-11-17 19:23:00,-8.355014801,1016.514282227 
2018-11-17 19:23:01,-8.376153946,1016.516479492 
2018-11-17 19:23:02,-8.381439209,1016.517456055 
2018-11-17 19:23:03,-8.402576447,1016.519897461 
2018-11-17 19:23:04,-8.407861710,1016.520385742 
2018-11-17 19:23:05,-8.413146973,1016.521362305 
2018-11-17 19:23:06,-8.413146973,1016.521362305 
2018-11-17 19:23:06,-8.439569473,1016.524536133 
2018-11-17 19:23:07,-8.465991974,1016.527465820 
2018-11-17 19:23:08,-8.508270264,1016.532897949 
2018-11-17 19:23:09,-8.566400528,1016.539550781 
2018-11-17 19:23:10,-8.619247437,1016.546264648 
2018-11-17 19:23:11,-8.677377701,1016.552856445 
2018-11-17 19:23:12,-8.767217636,1016.564025879 
2018-11-17 19:23:13,-8.846487045,1016.573242188 
2018-11-17 19:23:14,-8.931041718,1016.583557129 
2018-11-17 19:23:15,-9.010311127,1016.593261719 
2018-11-17 19:23:16,-9.094865799,1016.603027344 
2018-11-17 19:23:17,-9.163564682,1016.611938477 
2018-11-17 19:23:18,-9.211126328,1016.617553711 
2018-11-17 19:23:19,-9.253404617,1016.622314453 
2018-11-17 19:23:20,-9.279827118,1016.625427246 
2018-11-17 19:23:20,-9.316820145,1016.629760742 
2018-11-17 19:23:21,-9.380235672,1016.637939453 
2018-11-17 19:23:22,-9.470073700,1016.648681641 
2018-11-17 19:23:23,-9.549343109,1016.657836914 
2018-11-17 19:23:24,-9.628614426,1016.667602539 
2018-11-17 19:23:25,-9.702598572,1016.676696777 
2018-11-17 19:23:26,-9.760728836,1016.683715820 
2018-11-17 19:23:27,-9.829429626,1016.692016602 
2018-11-17 19:23:28,-9.919269562,1016.702758789 
2018-11-17 19:23:29,-9.987968445,1016.711181641 
2018-11-17 19:23:30,-10.093662262,1016.723693848 
2018-11-17 19:23:31,-10.188785553,1016.735351562 
2018-11-17 19:23:32,-10.283908844,1016.746704102 
2018-11-17 19:23:33,-10.389600754,1016.759521484 
2018-11-17 19:23:33,-10.495294571,1016.771789551 
2018-11-17 19:23:34,-10.563995361,1016.780090332 
2018-11-17 19:23:35,-10.648548126,1016.790405273 
2018-11-17 19:23:36,-10.711965561,1016.798095703 
2018-11-17 19:23:37,-10.817657471,1016.810913086 
2018-11-17 19:23:38,-10.902212143,1016.821166992 
2018-11-17 19:23:39,-10.986766815,1016.831298828 
2018-11-17 19:23:40,-11.071319580,1016.841308594 
2018-11-17 19:23:41,-11.177013397,1016.853759766 
2018-11-17 19:23:42,-11.250997543,1016.863281250 
2018-11-17 19:23:43,-11.335552216,1016.873657227 
2018-11-17 19:23:44,-11.425390244,1016.884033203 
2018-11-17 19:23:45,-11.509944916,1016.893981934 
2018-11-17 19:23:46,-11.589214325,1016.903747559 
2018-11-17 19:23:47,-11.668483734,1016.913391113 
2018-11-17 19:23:47,-11.784746170,1016.927001953 
2018-11-17 19:23:48,-11.858732224,1016.935974121 
2018-11-17 19:23:49,-11.932716370,1016.945190430 
2018-11-17 19:23:50,-12.001417160,1016.953430176 
2018-11-17 19:23:51,-12.043693542,1016.958374023 
2018-11-17 19:23:52,-12.080686569,1016.963256836 
2018-11-17 19:23:53,-12.149387360,1016.970947266 
2018-11-17 19:23:54,-12.223371506,1016.980468750 
2018-11-17 19:23:55,-12.281501770,1016.987060547 
2018-11-17 19:23:56,-12.344919205,1016.994750977 
2018-11-17 19:23:57,-12.408334732,1017.002441406 
2018-11-17 19:23:58,-12.482318878,1017.011596680 
2018-11-17 19:23:59,-12.540449142,1017.018310547 
