date,relativeAltitude,pressure
2018-11-14 11:23:16,0.000000000,1021.242919922 
2018-11-14 11:23:17,0.015853882,1021.240722656 
2018-11-14 11:23:18,0.036994934,1021.238464355 
2018-11-14 11:23:19,0.089843750,1021.232177734 
2018-11-14 11:23:20,0.089843750,1021.231811523 
2018-11-14 11:23:21,0.206100464,1021.217651367 
2018-11-14 11:23:22,0.221954346,1021.216308594 
2018-11-14 11:23:23,0.221954346,1021.216308594 
2018-11-14 11:23:24,0.126831055,1021.227416992 
2018-11-14 11:23:25,0.021141052,1021.240356445 
2018-11-14 11:23:26,-0.095123291,1021.254516602 
2018-11-14 11:23:27,-0.211387634,1021.268188477 
2018-11-14 11:23:28,-0.295936584,1021.278686523 
2018-11-14 11:23:29,-0.322364807,1021.281677246 
2018-11-14 11:23:30,-0.332931519,1021.282836914 
2018-11-14 11:23:31,-0.348785400,1021.284790039 
2018-11-14 11:23:32,-0.354072571,1021.285461426 
2018-11-14 11:23:32,-0.412200928,1021.292602539 
2018-11-14 11:23:33,-0.412200928,1021.292602539 
2018-11-14 11:23:34,-0.396347046,1021.290954590 
2018-11-14 11:23:35,-0.391059875,1021.289916992 
2018-11-14 11:23:36,-0.375205994,1021.287963867 
2018-11-14 11:23:37,-0.348785400,1021.285278320 
2018-11-14 11:23:38,-0.322364807,1021.281860352 
2018-11-14 11:23:39,-0.290657043,1021.278198242 
2018-11-14 11:23:40,-0.269515991,1021.275146484 
2018-11-14 11:23:41,-0.163825989,1021.262268066 
2018-11-14 11:23:42,-0.036994934,1021.247009277 
2018-11-14 11:23:43,0.005287170,1021.241943359 
2018-11-14 11:23:44,0.052848816,1021.236267090 
2018-11-14 11:23:45,0.147972107,1021.224731445 
2018-11-14 11:23:46,0.195533752,1021.219360352 
2018-11-14 11:23:47,0.221954346,1021.215759277 
2018-11-14 11:23:47,0.348785400,1021.200683594 
2018-11-14 11:23:48,0.465049744,1021.186218262 
2018-11-14 11:23:49,0.539031982,1021.177734375 
2018-11-14 11:23:50,0.639442444,1021.165771484 
2018-11-14 11:23:51,0.766273499,1021.150146484 
2018-11-14 11:23:52,0.893104553,1021.135131836 
2018-11-14 11:23:53,0.977661133,1021.124755859 
2018-11-14 11:23:54,1.051643372,1021.115783691 
2018-11-14 11:23:55,1.183761597,1021.099731445 
2018-11-14 11:23:56,1.278884888,1021.088134766 
2018-11-14 11:23:57,1.384574890,1021.075134277 
2018-11-14 11:23:58,1.521980286,1021.058898926 
2018-11-14 11:23:59,1.648811340,1021.043762207 
2018-11-14 11:24:00,1.733360291,1021.033325195 
2018-11-14 11:24:01,1.876045227,1021.015747070 
2018-11-14 11:24:02,2.018730164,1020.998474121 
2018-11-14 11:24:02,2.177268982,1020.979553223 
2018-11-14 11:24:03,2.335811615,1020.960632324 
2018-11-14 11:24:04,2.526058197,1020.937194824 
2018-11-14 11:24:05,2.737445831,1020.911804199 
2018-11-14 11:24:06,3.001674652,1020.880187988 
2018-11-14 11:24:07,3.160217285,1020.860839844 
2018-11-14 11:24:08,3.260623932,1020.848693848 
2018-11-14 11:24:09,3.366317749,1020.835937500 
2018-11-14 11:24:10,3.429733276,1020.828002930 
2018-11-14 11:24:11,3.466724396,1020.823608398 
2018-11-14 11:24:12,3.530139923,1020.816284180 
2018-11-14 11:24:13,3.662258148,1020.800048828 
2018-11-14 11:24:14,3.810226440,1020.781860352 
2018-11-14 11:24:15,3.915920258,1020.769653320 
2018-11-14 11:24:16,3.979335785,1020.762084961 
2018-11-14 11:24:17,4.048034668,1020.753784180 
2018-11-14 11:24:17,4.063888550,1020.751586914 
2018-11-14 11:24:18,4.063888550,1020.751586914 
2018-11-14 11:24:19,4.069171906,1020.751281738 
2018-11-14 11:24:20,4.053318024,1020.752685547 
2018-11-14 11:24:21,4.053318024,1020.752929688 
2018-11-14 11:24:22,4.042751312,1020.754089355 
