date,relativeAltitude,pressure
2018-11-14 12:23:11,0.000000000,1017.741821289 
2018-11-14 12:23:12,-0.021137238,1017.744812012 
2018-11-14 12:23:13,-0.047561646,1017.747802734 
2018-11-14 12:23:14,-0.100406647,1017.753906250 
2018-11-14 12:23:15,-0.100406647,1017.753906250 
2018-11-14 12:23:16,-0.100406647,1017.754150391 
2018-11-14 12:23:17,-0.100406647,1017.754150391 
2018-11-14 12:23:18,-0.126831055,1017.757019043 
2018-11-14 12:23:19,-0.137401581,1017.758666992 
2018-11-14 12:23:20,-0.216670990,1017.767822266 
2018-11-14 12:23:21,-0.348785400,1017.783813477 
2018-11-14 12:23:22,-0.486186981,1017.800659180 
2018-11-14 12:23:23,-0.665863037,1017.822143555 
2018-11-14 12:23:24,-0.856113434,1017.845336914 
2018-11-14 12:23:25,-0.972373962,1017.858947754 
2018-11-14 12:23:26,-1.051643372,1017.868896484 
2018-11-14 12:23:27,-1.173191071,1017.883666992 
2018-11-14 12:23:28,-1.331729889,1017.902770996 
2018-11-14 12:23:29,-1.495552063,1017.922607422 
2018-11-14 12:23:29,-1.685798645,1017.945190430 
2018-11-14 12:23:30,-1.844337463,1017.964538574 
2018-11-14 12:23:31,-1.971172333,1017.979980469 
2018-11-14 12:23:32,-1.992309570,1017.982116699 
2018-11-14 12:23:33,-1.992309570,1017.982482910 
2018-11-14 12:23:34,-2.050441742,1017.988891602 
2018-11-14 12:23:35,-2.103286743,1017.995361328 
2018-11-14 12:23:36,-2.150848389,1018.001098633 
2018-11-14 12:23:37,-2.256542206,1018.014465332 
2018-11-14 12:23:38,-2.341094971,1018.024414062 
2018-11-14 12:23:39,-2.425651550,1018.034362793 
2018-11-14 12:23:40,-2.573619843,1018.052246094 
2018-11-14 12:23:41,-2.732158661,1018.071655273 
2018-11-14 12:23:42,-2.848419189,1018.085571289 
2018-11-14 12:23:43,-2.922405243,1018.094421387 
2018-11-14 12:23:44,-2.938259125,1018.096313477 
2018-11-14 12:23:44,-2.938259125,1018.096313477 
2018-11-14 12:23:45,-2.938259125,1018.096313477 
2018-11-14 12:23:46,-2.964683533,1018.099487305 
2018-11-14 12:23:47,-3.080944061,1018.113159180 
2018-11-14 12:23:48,-3.239482880,1018.132690430 
2018-11-14 12:23:49,-3.461437225,1018.159545898 
2018-11-14 12:23:50,-3.588272095,1018.174926758 
2018-11-14 12:23:51,-3.715103149,1018.189697266 
2018-11-14 12:23:52,-3.757377625,1018.194824219 
2018-11-14 12:23:53,-3.783802032,1018.198181152 
2018-11-14 12:23:54,-3.799655914,1018.200317383 
2018-11-14 12:23:55,-3.863071442,1018.208129883 
2018-11-14 12:23:56,-3.926486969,1018.215270996 
2018-11-14 12:23:57,-3.968765259,1018.220275879 
2018-11-14 12:23:58,-4.011039734,1018.225830078 
2018-11-14 12:23:58,-4.063888550,1018.232360840 
2018-11-14 12:23:59,-4.106166840,1018.237426758 
2018-11-14 12:24:00,-4.122020721,1018.239135742 
2018-11-14 12:24:01,-4.122020721,1018.239135742 
2018-11-14 12:24:02,-4.127304077,1018.239807129 
2018-11-14 12:24:03,-4.132587433,1018.240295410 
2018-11-14 12:24:04,-4.148441315,1018.241943359 
2018-11-14 12:24:05,-4.153728485,1018.242553711 
2018-11-14 12:24:06,-4.174865723,1018.245544434 
2018-11-14 12:24:07,-4.174865723,1018.245544434 
2018-11-14 12:24:08,-4.148441315,1018.242065430 
2018-11-14 12:24:09,-4.127304077,1018.239868164 
2018-11-14 12:24:10,-4.111450195,1018.237792969 
2018-11-14 12:24:11,-4.079742432,1018.234130859 
2018-11-14 12:24:12,-4.079742432,1018.234130859 
2018-11-14 12:24:13,-4.111450195,1018.237976074 
2018-11-14 12:24:13,-4.137874603,1018.240905762 
2018-11-14 12:24:14,-4.148441315,1018.242309570 
2018-11-14 12:24:15,-4.164295197,1018.244140625 
2018-11-14 12:24:16,-4.180149078,1018.245788574 
