,time,relativeAltitude,pressure
127,12318,-3.963478088,1018.220153809
128,12319,-3.9687652589999995,1018.220458984
129,12320,-3.9687652589999995,1018.220458984
130,12321,-3.9687652589999995,1018.22052002
131,12322,-3.9687652589999995,1018.22052002
132,12323,-3.9687652589999995,1018.22052002
133,12324,-3.974048615,1018.221313477
134,12325,-3.974048615,1018.221313477
135,12326,-3.963478088,1018.2196044919999
136,12327,-3.97933197,1018.221679688
137,12328,-3.984619141,1018.222595215
138,12329,-4.0004730219999995,1018.224365234
139,12330,-4.0321807860000005,1018.2282104489999
140,12331,-4.069171906,1018.232666016
141,12332,-4.069171906,1018.232788086
142,12333,-4.085025787,1018.2348022460001
143,12334,-4.111450195,1018.2377929689999
144,12335,-4.111450195,1018.2377929689999
145,12336,-4.10616684,1018.236999512
146,12337,-4.10616684,1018.236999512
147,12338,-4.10616684,1018.236999512
148,12339,-4.069171906,1018.2329101560001
149,12340,-3.97933197,1018.2221679689999
150,12341,-3.80493927,1018.2007751465
151,12342,-3.5195693969999997,1018.166625977
152,12343,-3.3346061710000003,1018.143920898
153,12344,-3.223628998,1018.130981445
154,12345,-3.086231232,1018.1143798830001
155,12346,-3.0175285339999998,1018.10559082
156,12347,-2.938259125,1018.096069336
157,12348,-2.8219985960000002,1018.08203125
158,12349,-2.647605896,1018.0609741210001
159,12350,-2.494350433,1018.0425415039999
160,12351,-2.341094971,1018.0245361330001
161,12352,-2.2142639159999997,1018.008789062
162,12353,-2.108570099,1017.9965209960001
163,12354,-2.02930069,1017.986450195
164,12355,-1.9500312805,1017.977264404
165,12356,-1.934177399,1017.975524902
166,12357,-1.955318451,1017.977539062
167,12358,-2.039871216,1017.987731934
168,12359,-2.140277863,1018.000366211
169,12360,-2.2142639159999997,1018.0090332030001
170,12361,-2.2142639159999997,1018.009155273
171,12362,-2.2142639159999997,1018.009155273
172,12363,-2.150848389,1018.0010986330001
173,12364,-2.061008453,1017.990356445
174,12365,-2.018733978,1017.985168457
175,12366,-2.018733978,1017.985168457
176,12367,-2.0240173340000003,1017.986083984
177,12368,-2.0240173340000003,1017.986083984
178,12369,-1.9870243075,1017.9814453125
179,12370,-1.881332397,1017.968994141
180,12371,-1.7333602909999999,1017.950927734
181,12372,-1.506122589,1017.923706055
182,12373,-1.257743835,1017.893737793
183,12374,-0.924812317,1017.853271484
184,12375,-0.60773468,1017.8151855469999
185,12376,-0.285369873,1017.7766113280001
186,12377,-0.047561646,1017.747497559
187,12378,0.126831055,1017.726928711
188,12379,0.232524872,1017.7137451169999
189,12380,0.306507111,1017.705322266
190,12381,0.327648163,1017.702758789
191,12382,0.354072571,1017.69921875
192,12383,0.385780334,1017.695465088
193,12384,0.42805481,1017.690124512
194,12385,0.43862533600000003,1017.689331055
195,12386,0.465049744,1017.6860351560001
196,12387,0.465049744,1017.6860351560001
197,12388,0.354072571,1017.699462891
198,12389,0.269515991,1017.7092895510001
199,12390,0.22195434600000002,1017.715454102
200,12391,0.14268493699999998,1017.72454834
201,12392,0.079269409,1017.732543945
202,12393,0.079269409,1017.732543945
203,12394,0.084552765,1017.731872559
204,12395,0.084552765,1017.731872559
205,12396,0.079269409,1017.732666016
206,12397,0.079269409,1017.732666016
207,12398,0.079269409,1017.732177734
208,12399,0.084552765,1017.7319335939999
209,12400,0.084552765,1017.7319335939999
