,time,altitude,latitude,longitude
0,11751,32.39958953857422,36.01615421873975,129.32332852491456
1,11762,32.39958953857422,36.01615394463957,129.32332918582642
2,11763,32.524959564208984,36.01617175389699,129.3232185075644
3,11769,32.52358245849609,36.016219729760245,129.3231361089199
4,11775,32.60419464111328,36.0161831117897,129.32310173429792
5,11781,32.569141387939446,36.01617171574637,129.323107829165
6,11785,33.41981830596924,36.0160089502203,129.32324688861058
7,11786,33.94166082382202,36.01598561865435,129.3232649689779
8,11787,33.9938450756073,36.0159506213031,129.32329208952265
9,11788,33.999063500785816,36.0159039581727,129.32332825022937
10,11789,28.20139312744141,36.015893032406815,129.32330298701999
11,11790,28.20139312744141,36.015921305160774,129.32328590152642
12,11791,28.20139312744141,36.015933933511626,129.32324717758442
13,11792,28.20139312744141,36.01593916073994,129.32321525014285
14,11793,28.20139312744141,36.01591236968745,129.32313764108142
15,11794,33.41981830596924,36.015886769262465,129.32299837049052
16,11795,33.94166082382202,36.01599497390357,129.32303903323094
17,11796,33.9938450756073,36.01598069852262,129.32305568610786
18,11797,33.999063500785816,36.015993970150454,129.3230860341259
19,11798,33.99958534330368,36.01596779676086,129.32307098536756
20,11799,33.999637527555464,36.01596428117933,129.32305216185065
21,11800,33.999642745980644,36.01597188704041,129.3229693185667
22,11801,33.99964326782316,36.01594925968986,129.32299010230878
23,11802,33.99964332000741,36.01593910671143,129.322987465101
24,11803,33.99964332522584,36.015934568427646,129.3229851857504
25,11804,33.999643325747684,36.01591630271207,129.32297869303727
26,11805,33.99964332579986,36.015912698898966,129.3229812668697
27,11806,33.999643325805074,36.015906527086436,129.32298088247654
28,11807,103.48418444938105,36.015900015083936,129.32297144854388
29,11808,99.4692323177088,36.01592626087904,129.32295565229734
30,11809,33.999643325805614,36.015945092212,129.3229397002211
31,11810,33.99964332580566,36.015949045715764,129.32292511454784
32,11811,33.999643325805664,36.015957005075705,129.3229117213487
33,11812,33.999643325805664,36.01596277327154,129.32289381557115
34,11813,33.999643325805664,36.01596840130644,129.32287192483915
35,11814,33.999643325805664,36.01598217162972,129.32285414072274
