,time,altitude,latitude,longitude
0,27492579,8.156640900594859,36.012535982042365,129.32382256860808
1,27492580,30.954020612506522,36.0125777945236,129.3238927429668
2,27492581,35.20250140359685,36.01261486675412,129.32386956993486
3,27492582,35.66988373868732,36.01266251939912,129.3238524835622
4,27492583,35.67294788467196,36.012671883992866,129.32380178819992
5,27492584,35.971416378127834,36.01268460947644,129.32374832593493
6,27492585,36.306470289241005,36.01268802235793,129.32371326376523
7,27492586,36.55612138652908,36.01270418087332,129.32372092855294
8,27492587,36.47906470670711,36.0127012443649,129.32371791547578
9,27492588,36.50039727725029,36.01270846775177,129.32373107666953
10,27492589,36.39384141687298,36.012704900495685,129.3237220125889
11,27492590,36.453481164697564,36.012669709500656,129.32373393554548
12,27492591,36.496201273513215,36.012678548971586,129.3237649814291
13,27492592,36.27065646615747,36.01267523987336,129.32376973735052
14,27492593,36.22800387140823,36.01268361894257,129.32374433762033
15,27492594,36.361181010004586,36.0126781929904,129.32372463162088
16,27492595,36.51977574717966,36.01267811160126,129.3237205216843
17,27492596,36.56253112543817,36.01266882039126,129.32371494791082
18,27492597,36.63302675603747,36.012656427356156,129.32371254420133
19,27492598,36.695807901739,36.012649539062345,129.32371469162126
20,27492599,36.71048712409724,36.01264759431084,129.32370829766265
21,27492600,36.75969064203618,36.012644251413825,129.32371866888232
22,27492601,36.708233964411136,36.012638560411,129.32372124498508
23,27492602,36.704835809466026,36.01263617922743,129.32371672446158
24,27492603,36.741502753615066,36.01263635209694,129.32370438446168
25,27492604,36.8245731345534,36.01265214304443,129.32367306484554
26,27492605,36.98467002860427,36.01266119254944,129.32365626318995
27,27492606,37.08023103331697,36.01266109308857,129.32365396709537
28,27492607,37.10498946533121,36.01266168263583,129.32364253643442
29,27492608,37.17962488494865,36.01267062106886,129.3236327061062
30,27492609,37.22182925637817,36.01268355375515,129.32361336792096
31,27492610,37.30945995658264,36.01269884162785,129.32358528914406
32,27492611,37.534303501456606,36.012706542542865,129.3235746216883
33,27492612,37.63552549632486,36.012710718885764,129.32354878248702
34,27492613,37.88327167347282,36.01271702242129,129.32353835723342
35,27492614,37.9889571646007,36.012726824917,129.3235289925741
36,27492615,38.05879008749279,36.012730497385995,129.32352673022766
37,27492616,38.0758636355193,36.01272753279665,129.32352098598602
38,27492617,38.14301174044402,36.012723886220485,129.32351454271515
39,27492618,38.224169223665974,36.01271829797483,129.32350630516905
40,27492619,38.33046154669521,36.012707432923214,129.32349443607166
41,27492620,38.491658405951256,36.01269015141051,129.32348214071087
42,27492621,38.68328125044621,36.01268118032302,129.32347043860528
43,27492622,38.84525550083808,36.01267691067239,129.32344311301935
44,27492623,39.140890181736644,36.01267605206897,129.323423639223
45,27492624,39.362522131271795,36.012670059380774,129.32340760732578
46,27492625,39.55993099272924,36.01264266458409,129.32339313730387
47,27492626,39.80908014303513,36.01263221836291,129.32338625331266
48,27492627,39.93475341988213,36.01263097943132,129.32338138189508
49,27492628,39.99868526477874,36.0126249786953,129.3233754683528
50,27492629,40.08200334550864,36.01261930883433,129.32336940114274
51,27492630,40.16767890358163,36.01261322713105,129.32336311227172
52,27492631,40.257078368568614,36.01261060453875,129.32335747962685
53,27492632,40.32926523279193,36.01260300052126,129.3233589351637
54,27492633,40.34696899611855,36.012604647061146,129.32336038151698
55,27492634,40.32934850331058,36.012596066189644,129.32335804670942
56,27492635,40.37808236467433,36.012592540841155,129.32335487483093
57,27492636,40.425205048906406,36.012592276079396,129.32334472672906
58,27492637,40.52941911786671,36.01258448639343,129.3233356174253
59,27492638,40.65361768540727,36.01258914034765,129.32332191113292
60,27492639,40.846323186692594,36.012583813876525,129.3233139126714
61,27492640,41.00531923120587,36.01257212337915,129.32331299054587
62,27492641,41.075910150354474,36.01257235362663,129.32330676101202
63,27492642,41.177829319173625,36.01255509444962,129.32329311768453
64,27492643,41.461539607637576,36.012551881561116,129.3232855221624
65,27492644,41.620284019052335,36.012549064176305,129.32328395447095
66,27492645,41.671355908924276,36.01254095414915,129.3232730827528
67,27492646,41.87833687720836,36.01252658801322,129.32325936946376
68,27492647,42.1735833138805,36.012511012526744,129.3232567796532
69,27492648,42.30863163918835,36.0125091868149,129.32324837908348
70,27492649,42.46486947342811,36.012492602783134,129.32323633374858
71,27492650,42.7624299023599,36.012481592782066,129.323223004937
72,27492651,43.079457826356595,36.012480470789924,129.3232108896678
73,27492652,43.314696080182046,36.012470384772584,129.32319121929896
74,27492653,43.72224013871889,36.012465919040096,129.32318024941023
75,27492654,43.96964051014876,36.01245662224507,129.32315578314072
76,27492655,44.45097921062182,36.01244823485767,129.32314913775045
77,27492656,44.6611202217824,36.01244052639393,129.32314000271907
78,27492657,44.88007362343557,36.012434868257245,129.32313526610912
79,27492658,45.01536160276103,36.012426352758204,129.32312566532815
80,27492659,45.2396081741311,36.01242217191116,129.32312058411296
81,27492660,45.37143606002785,36.01241519161225,129.3231095772872
82,27492661,45.608163160140975,36.01240817371063,129.32310237754302
83,27492662,45.793946008091744,36.01240579789504,129.32308746539258
84,27492663,46.06950137418563,36.01240090678847,129.3230697227033
85,27492664,46.41618227700596,36.012390292107064,129.32305216920574
86,27492665,46.78205382798136,36.012381329986525,129.3230407723315
87,27492666,46.98749397990507,36.012379422345255,129.32302740297322
88,27492667,47.15035214304665,36.01237239393607,129.32301774274745
89,27492668,47.306075062632296,36.012366443473475,129.32300571634389
90,27492669,47.477103897559616,36.01237316899956,129.3229914700647
91,27492670,47.589101190232036,36.01237019509553,129.32298375661836
92,27492671,47.694549881901615,36.01236934908226,129.32297422043342
93,27492672,47.80326445932054,36.01236950850886,129.32296310599466
94,27492673,47.921135886544846,36.01237365189688,129.322952026397
95,27492674,48.013768671357134,36.01237843013988,129.32293692179337
96,27492675,48.138882779916464,36.012380981302265,129.32292810469895
97,27492676,48.22056685922945,36.012387846288746,129.32291804359147
98,27492677,48.282046424387296,36.0123982210779,129.32288358251074
99,27492678,48.555924330854275,36.012403168361786,129.32287581445956
100,27492679,48.62676304923534,36.01241733658593,129.32285764976487
101,27492680,48.71859270964767,36.012427473187344,129.32284289406203
102,27492681,48.80551768008341,36.01243775724802,129.32282931864572
103,27492682,48.87952389783013,36.01245117796267,129.32281135091014
104,27492683,48.974602284497365,36.01245930730889,129.32279319333978
105,27492684,49.10792604113286,36.01246821122982,129.32277017759012
106,27492685,49.284453454638175,36.01247781188858,129.3227556095002
107,27492686,49.3785779061938,36.012488450831654,129.32275213472892
108,27492687,49.35510689798022,36.01249565781187,129.3227478716573
109,27492688,49.34943643290104,36.01250452229493,129.32274536131877
110,27492689,49.315628877359934,36.012512737137754,129.32274153093138
111,27492690,49.292575728006994,36.01251981611865,129.32273171259064
112,27492691,49.33457278123575,36.01252627208266,129.32272183683392
113,27492692,49.38643255125589,36.012537734598844,129.322714718034
114,27492693,49.37592181194933,36.01254275963703,129.32270592501447
115,27492694,49.41969495676866,36.012549145913944,129.3227000382337
116,27492695,49.43118591871154,36.012556300414964,129.32269156344998
117,27492696,49.4562920766734,36.0125744477402,129.32268205004866
118,27492697,49.4071669502821,36.01258610463624,129.32267431637356
119,27492698,49.38111262245741,36.01259361773942,129.32266271754494
120,27492699,49.420825152321434,36.01260908450959,129.32264304027925
121,27492700,49.47004634427267,36.01262452884172,129.32262719292513
122,27492701,49.48162892489359,36.012636798186435,129.32260664057358
123,27492702,49.54871201816076,36.01265141972772,129.32260399496292
124,27492703,49.45252649814177,36.01265701068982,129.32259283739214
125,27492704,49.48336509946017,36.012663730548226,129.3225756403063
126,27492705,49.56272154259983,36.012665431632655,129.32256865040495
127,27492706,49.6100775055173,36.012667884972785,129.32256027110503
128,27492707,49.65796877197506,36.012677839249186,129.3225545059494
129,27492708,49.61708223944115,36.01268692003397,129.3225444571587
130,27492709,49.60626446021121,36.0127004933814,129.32253007948108
131,27492710,49.586416660559685,36.012717198430344,129.3225284046452
132,27492711,49.43995479929572,36.012732131303856,129.32252412744552
133,27492712,49.31510200916542,36.01274120198293,129.32251505110287
