,time,altitude,latitude,longitude
0,27400944,57.98770523071289,36.012646489119,129.3212028388615
1,27400985,57.41348783596175,36.012368832847116,129.32130023405
2,27400990,56.83143997192383,36.012436063931865,129.32120619240166
3,27400993,57.7547585700555,36.012406794227445,129.32117300746552
4,27400994,52.264479359525865,36.0123464683459,129.32102759438712
5,27400995,58.44895579422895,36.01232440735173,129.32103728635212
6,27400996,59.03436205586333,36.0123339965391,129.3210661266219
7,27400997,50.7620330810547,36.01234955843662,129.32109234965782
8,27400998,50.73125076293945,36.0123392433503,129.32110615478624
9,27400999,50.71015701293946,36.01231063190267,129.32111768841816
10,27401000,50.682080078125,36.012293667864796,129.32113057276416
11,27401001,58.10662620544433,36.01229147189528,129.32113648106187
12,27401002,58.829937141418455,36.01231258824503,129.3211625720749
13,27401003,58.817735306549075,36.01232300825024,129.3211768968479
14,27401004,58.770104753189095,36.01233037239262,129.32121172099
15,27401005,58.652512108009326,36.01233292903265,129.32124233863084
16,27401006,58.54154630052261,36.01233247055177,129.32125691198354
17,27401007,58.48323597465675,36.012310409851985,129.32128253376834
18,27401008,58.39438950017564,36.01230039014028,129.3212948358477
19,27401009,58.34564508099901,36.012284032497554,129.3213071362025
20,27401010,58.30091773380791,36.01225827816174,129.3213191181299
21,27401011,58.25762206207709,36.01223617921733,129.32134270023448
22,27401012,58.17688944924971,36.01223496241146,129.32135239522975
23,27401013,58.137402155984546,36.01224360897585,129.32137136210093
24,27401014,58.0719986537088,36.01224937927697,129.32136885122446
25,27401015,58.07359505274882,36.01224471508331,129.32137277149138
26,27401016,58.06105175075829,36.012254497663456,129.3213826098011
27,27401017,58.027923336086566,36.01225733792678,129.3213897336814
28,27401018,58.00153233910183,36.01225258964836,129.32139251810005
29,27401019,57.98987071743072,36.01225280177558,129.32140395027113
30,27401020,57.951660030117104,36.01224414941276,129.32142265274038
31,27401021,57.887242495321296,36.012228209320774,129.32144784791367
32,27401022,57.79917232387296,36.01221898882386,129.32145644957598
33,27401023,57.752016155116785,36.012209190106525,129.32146657602712
34,27401024,57.682748994051714,36.012201787126635,129.3214763713845
35,27401025,57.62009412853115,36.01217875409696,129.32149984970033
36,27401026,57.46313741883456,36.01216783720697,129.3215011379795
37,27401027,57.40789096661489,36.0121458413807,129.32149794666762
38,27401028,57.341440265484714,36.01213692702008,129.32149484113464
39,27401029,57.31597424200258,36.01212538687383,129.32148784838122
40,27401030,57.29869909351178,36.012111896525404,129.32149129826232
41,27401031,57.24208113676816,36.012099073896536,129.32148148267544
42,27401032,57.22667584133796,36.01208833366332,129.32148503115909
43,27401033,57.17884167165822,36.01206680095791,129.32150211800862
44,27401034,57.048930843801564,36.012053655454515,129.32151771337504
45,27401035,56.942816897246374,36.012044133664276,129.32152555493494
46,27401036,56.87594863613578,36.01202918241318,129.32153305133946
47,27401037,56.79653231783722,36.01202125689882,129.32154734318408
48,27401038,56.71660963742338,36.012010060641515,129.32155769647414
49,27401039,56.638792387692526,36.01200030601711,129.3215669512418
50,27401040,56.56942542712375,36.01199270315523,129.32157879499778
51,27401041,56.49948213926999,36.011993435249124,129.3215880681535
52,27401042,56.46480913006469,36.011986739123905,129.3215931105081
53,27401043,56.42331540092151,36.01197645695309,129.32160695213628
54,27401044,56.341005169852885,36.01197734673196,129.3216222993407
55,27401045,56.285931190203065,36.0119732014807,129.32163619385418
56,27401046,56.221969660158,36.011971622918495,129.32166349028574
57,27401047,56.12201805671404,36.011970786524195,129.32167896651382
58,27401048,56.05917179163332,36.01196879416255,129.32169376769667
59,27401049,55.9984773750862,36.01196814307447,129.3217016320167
60,27401050,55.964818516927565,36.01196030485672,129.32170883310854
61,27401051,55.91272826587732,36.01195601859344,129.32172479730028
62,27401052,55.84190339604575,36.011953205036995,129.32173329866873
63,27401053,55.798160905400465,36.01194751990326,129.3217511410695
64,27401054,55.71755527205861,36.01195870860894,129.32175962457129
65,27401055,55.71826317185918,36.01196741042664,129.32177630141808
66,27401056,55.692495491380264,36.01196866115065,129.32178835271014
67,27401057,55.65492040179915,36.011978567367585,129.32181842670832
68,27401058,55.58582170631762,36.01198096561954,129.32182918719448
69,27401059,55.55181680503117,36.011985881543175,129.32183483001137
70,27401060,55.54606112081074,36.01198968960558,129.32184198307198
71,27401061,55.53465028627541,36.01199422146339,129.32184688171694
72,27401062,55.532321306093365,36.01199878784073,129.32186307772062
73,27401063,55.49440530260641,36.01200557505225,129.3218700927985
74,27401064,55.48987899156435,36.01201307767365,129.3218819872175
75,27401065,55.475199065538284,36.012031725295444,129.32191311476222
76,27401066,55.433294518980595,36.012034631672094,129.32191877627818
77,27401067,55.420177672723256,36.01203706028363,129.32192292316992
78,27401068,55.41329729302915,36.012038049709275,129.32192116721018
79,27401069,55.42150131438592,36.01205174629013,129.32195017880952
80,27401070,55.37270471212707,36.01206635840035,129.32195870044998
81,27401071,55.38755924379571,36.01207251356117,129.32196650889514
82,27401072,55.38368886200163,36.01207732793164,129.32195744133622
83,27401073,55.42827710458394,36.012085091890526,129.3219602214649
84,27401074,55.44888583118593,36.012093110898135,129.32196643805796
85,27401075,55.45678319066253,36.01209708321617,129.32197509441258
86,27401076,55.442398060887534,36.01209424673267,129.32198430706677
87,27401077,55.401916884335826,36.012093049024905,129.32199867775776
88,27401078,55.34742778767674,36.01209831405429,129.3220187557782
89,27401079,55.29398922346982,36.01209608231782,129.32203292091538
90,27401080,55.235519604109676,36.01209600185043,129.32204435691693
91,27401081,55.192353458824066,36.012092157224984,129.3220553060205
92,27401082,55.14010898785018,36.01208989381885,129.32206261712008
93,27401083,55.10386189670982,36.012083955565274,129.32207691953178
94,27401084,55.034655675144606,36.012084306970884,129.32208274865872
95,27401085,55.00999213306621,36.01208200175347,129.32208774322606
96,27401086,54.983870841114246,36.012082151742504,129.32209063536706
97,27401087,54.972373519047956,36.01207773268038,129.322095475963
98,27401088,54.941224244604996,36.01207386291225,129.32209038351132
99,27401089,54.94207126174077,36.012076004560754,129.3220898705001
100,27401090,54.95075276521215,36.01207081847225,129.3220951768082
101,27401091,54.917631962922584,36.01207228152297,129.3221013595228
102,27401092,54.89902828723464,36.01207978830254,129.32210388065656
103,27401093,54.9133178220096,36.01210085440883,129.32210458805466
104,27401094,54.980712809422634,36.01210701954096,129.3221098751927
105,27401095,54.99029502056629,36.01211006629492,129.32210522120872
106,27401096,55.01619907297948,36.012129623407915,129.32208480157468
107,27401097,55.148318286814536,36.012131886918176,129.32206973785378
108,27401098,55.217670344916804,36.012138852628716,129.3220543135626
109,27401099,55.29714964862743,36.01214187396994,129.3220425678
110,27401100,55.35294303798286,36.012144397011156,129.32203062742428
111,27401101,55.40537906637154,36.012148698863406,129.32201533019034
112,27401102,55.474130512227966,36.01214857247337,129.3219939369857
113,27401103,55.549903667067525,36.012145891724295,129.32197893517358
114,27401104,55.597402552375705,36.01213967606354,129.32197001904208
115,27401105,55.61090030467604,36.01213297677409,129.32196609923085
116,27401106,55.60324815729866,36.01212082492522,129.3219423634131
117,27401107,55.64001498601796,36.01210099606107,129.32191382809302
118,27401108,55.671899066350825,36.01209458538504,129.32190220475388
119,27401109,55.69197895387629,36.012088297374355,129.32189102295334
120,27401110,55.70984158740422,36.012084338699204,129.32188073812046
121,27401111,55.73212421916523,36.012077084115425,129.32185788948325
122,27401112,55.78487585880618,36.012062861410165,129.32184327059863
123,27401113,55.79143504986988,36.012057404252666,129.32182145863683
124,27401114,55.84507940281414,36.01205260239878,129.3218060750595
125,27401115,55.88472804831364,36.012053023845645,129.3218033834697
126,27401116,55.89877973537335,36.01205180468251,129.321784974078
127,27401117,55.95588558767308,36.01205387923203,129.3217655656769
128,27401118,56.03120142803002,36.01205269310938,129.32174483274017
129,27401119,56.102062327251254,36.012063595112195,129.32173416024173
130,27401120,56.179048929868685,36.012070928336136,129.32171008400474
131,27401121,56.288515320843324,36.01208116651117,129.32168907026696
132,27401122,56.40071470652282,36.012094302680715,129.3216842424718
133,27401123,56.470141584788024,36.0121032622882,129.3216769158825
134,27401124,56.52985297988994,36.01211480811588,129.32165994258256
135,27401125,56.628226005386466,36.01212444630657,129.32164266178657
136,27401126,56.72528102033844,36.012136734774884,129.32162332349205
137,27401127,56.83745463096453,36.01214616258019,129.3216059559766
138,27401128,56.93549145003493,36.01215133771265,129.32158772955958
139,27401129,57.021114528914644,36.0121568350404,129.32157981011443
140,27401130,57.073148363902206,36.012165762728465,129.32157119172138
141,27401131,57.135199128992774,36.01216883730045,129.32155980192277
142,27401132,57.188267761410025,36.01217663944626,129.32154822594455
143,27401133,57.25636148988613,36.012182397276064,129.3215591765641
144,27401134,57.24634804779232,36.01218776821465,129.32155342345538
145,27401135,57.281388726288036,36.01219727000414,129.32154015393078
146,27401136,57.358672853952044,36.01220551463974,129.32151767824485
147,27401137,57.465930533075856,36.01221720423445,129.32150514547246
148,27401138,57.55513988253122,36.01222230813109,129.32149783980748
149,27401139,57.60398925375606,36.012229592819686,129.3214791846762
150,27401140,57.6693127284762,36.01224145821989,129.32147558777442
151,27401141,57.68750431667087,36.01225602884686,129.3214713718518
152,27401142,57.70298085464072,36.01227556128315,129.3214738320482
153,27401143,57.696556554092,36.01228742546507,129.3214603924143
154,27401144,57.73946118214261,36.0123052432049,129.3214575994227
