,time,relativeAltitude,pressure
0,17380,0.0,1020.378295898
1,17381,-0.010570526,1020.3793945310001
2,17382,-0.021137238,1020.3805541989999
3,17383,-0.147968292,1020.3957519530001
4,17384,-0.301223755,1020.414672852
5,17385,-0.301223755,1020.414672852
6,17386,-0.25366210899999997,1020.408874512
7,17387,-0.25366210899999997,1020.408447266
8,17388,-0.10040664699999999,1020.3903198239999
9,17389,0.089839935,1020.366943359
10,17390,0.29594039899999997,1020.342346191
11,17391,0.570739746,1020.308837891
12,17392,0.850826263,1020.2749023439999
13,17393,1.093921661,1020.246032715
14,17394,1.360794067,1020.2135314945
15,17395,1.5378303530000001,1020.1921386719999
16,17396,1.6065292359999999,1020.1840209960001
17,17397,1.717506409,1020.170593262
18,17398,1.9130401609999999,1020.147155762
19,17399,2.161418915,1020.116943359
20,17400,2.430934906,1020.084533691
21,17401,2.7427291869999997,1020.046875
22,17402,3.012245178,1020.0144042969999
23,17403,3.2130622860000004,1019.9897460939999
24,17404,3.3346061710000003,1019.9750366210001
25,17405,3.387454987,1019.968933105
26,17406,3.387454987,1019.968933105
27,17407,3.387454987,1019.968933105
28,17408,3.4482269284999996,1019.9614868165
29,17409,3.625263214,1019.940063477
30,17410,3.80493927,1019.9182739260001
31,17411,4.026893616000001,1019.8918457030001
32,17412,4.254135132,1019.8640136719999
33,17413,4.44966507,1019.840637207
34,17414,4.655769348,1019.815612793
35,17415,4.851299286000001,1019.791809082
36,17416,5.046829224,1019.7683105469999
37,17417,5.173660278,1019.752929688
38,17418,5.221225738999999,1019.747070312
39,17419,5.300495148,1019.738098145
40,17420,5.31634903,1019.735778809
41,17421,5.3480567930000005,1019.732055664
42,17422,5.400901794,1019.7257080080001
43,17423,5.5013103485,1019.7134399409999
44,17424,5.680988312,1019.6917114260001
45,17425,5.860664367999999,1019.6703491210001
46,17426,5.945220947,1019.659912109
47,17427,6.029773712000001,1019.649414062
48,17428,6.124897002999999,1019.6383666989999
49,17429,6.156604767,1019.634521484
50,17430,6.172458649,1019.632263184
51,17431,6.2992897029999995,1019.617248535
52,17432,6.426120758,1019.602111816
53,17433,6.552951813,1019.586730957
54,17434,6.722061157000001,1019.566040039
55,17435,6.854179382000001,1019.550231934
56,17436,6.949302672999999,1019.538818359
57,17437,7.044425963999999,1019.52722168
58,17438,7.158044815,1019.51361084
59,17439,7.276947021000001,1019.4991455080001
60,17440,7.335079192999999,1019.49206543
61,17441,7.393211365,1019.4848632810001
62,17442,7.435489655,1019.480285645
63,17443,7.498905182000001,1019.4721679689999
64,17444,7.551750182999999,1019.466247559
65,17445,7.625736237000001,1019.456848145
66,17446,7.705005646,1019.44732666
67,17447,7.789558411000001,1019.43737793
68,17448,7.863544463999999,1019.428405762
69,17449,7.932243347000001,1019.41986084
70,17450,8.016799927000001,1019.41003418
71,17451,8.117206572999999,1019.3979492189999
72,17452,8.254606247,1019.381347656
73,17453,8.397293091,1019.364074707
74,17454,8.481845856,1019.35357666
75,17455,8.582256317,1019.341552734
76,17456,8.69323349,1019.328125
77,17457,8.814777374,1019.3133544919999
78,17458,8.968032837,1019.29498291
79,17459,9.137142181,1019.274841309
80,17460,9.300964355,1019.254821777
