,time,altitude,latitude,longitude
0,27398303,32.03855133056641,36.015608716377514,129.3222235326256
1,27398316,32.052122116088874,36.01564424623176,129.32220672115085
2,27398319,37.75943859182336,36.01579165092989,129.32218968462013
3,27398320,30.17355188523979,36.01575866934953,129.3221299981536
4,27398321,34.33384917656109,36.0157414570581,129.32206156059132
5,27398322,34.86007864324205,36.01576235221995,129.32205119013705
6,27398323,35.08170221552049,36.01578692822353,129.32202347775052
7,27398324,35.352907465204396,36.01578578942286,129.32200260133814
8,27398325,35.440287999938406,36.015789217287,129.3219874331412
9,27398326,35.52038225458369,36.01577771138465,129.32196942376964
10,27398327,35.5121834128363,36.015773208249676,129.32196440848298
11,27398328,35.49843399374945,36.01576690946479,129.3219529640011
12,27398329,35.493323700278275,36.01574469334163,129.3219380840774
13,27398330,35.42424425052099,36.0157419156384,129.32195383665078
14,27398332,28.377391159118513,36.01570790283506,129.32197772532817
15,27398333,35.01300232257113,36.01571155140228,129.32200005594024
16,27398334,34.93348025545047,36.01568797971459,129.32201283915268
17,27398335,34.73136529849427,36.015677965494795,129.32200550284952
18,27398336,34.67003403656329,36.01566998344214,129.3220048865117
19,27398337,34.61417404269441,36.015665778031604,129.3219932390828
20,27398338,34.61907312021182,36.0156503099346,129.32198483613854
21,27398339,34.5465554443454,36.01563398103393,129.3219776016005
22,27398340,34.456933681641566,36.01561766258647,129.32197178813917
23,27398341,34.36106278344737,36.01560336122564,129.32197216493094
24,27398342,34.257580353662114,36.01558893122298,129.3219696431744
25,27398343,34.16189580697266,36.015575798453405,129.3219759305154
26,27398344,34.046858602303715,36.01556794740133,129.32197716165234
27,27398345,33.9804919057626,36.015558018691955,129.3219803229362
28,27398346,33.89927180104989,36.01555159432577,129.32198574544205
29,27398347,33.8428786113794,36.01554485619571,129.32198353258357
30,27398348,33.81960623577173,36.015526971735476,129.32198776412395
31,27398349,33.736059134319355,36.01551424530804,129.32199416556412
32,27398350,33.656214327128225,36.01550481293993,129.3220047768029
33,27398351,33.57153840964153,36.01549392468787,129.32201466775692
34,27398352,33.480975480978806,36.01548892097764,129.3220301286028
35,27398353,33.389497694582246,36.015469560073925,129.322027777681
36,27398354,33.30824527116721,36.015468771739336,129.32203078211631
37,27398355,33.28402505812258,36.01546680066527,129.32203180703726
38,27398356,33.2688485965105,36.015454735120564,129.3220344710825
39,27398357,33.20418016299577,36.0154476995242,129.32203966466957
40,27398358,33.14416870294509,36.01543254398799,129.32204815278362
41,27398359,33.03255117815584,36.0154095382281,129.32205436769925
42,27398360,32.88830036012516,36.01540026951347,129.3220582812845
43,27398361,32.81219391235529,36.015383361894116,129.32206908077902
44,27398362,32.670670227417176,36.01536623928571,129.3220770128348
45,27398363,32.53293540042726,36.015355048290274,129.32208400305151
46,27398364,32.426602103275144,36.015339643998274,129.32209221816944
47,27398365,32.29367720861853,36.01533361838384,129.3220853985283
48,27398366,32.290224349279825,36.015349452342576,129.32206337014952
49,27398367,32.49154341576294,36.015348740020954,129.32204922313662
50,27398368,32.58833929335852,36.01534167237783,129.32205143121962
51,27398369,32.55381950978019,36.01533756476965,129.32204402273925
52,27398370,32.574774345997554,36.01532886266165,129.32203316777105
53,27398371,32.60244050833022,36.015314826139154,129.32202304765798
54,27398372,32.606408754202164,36.01530658060708,129.32201040616215
55,27398373,32.65019814165557,36.01529905401759,129.32199839145596
56,27398374,32.69927426973197,36.015284351604144,129.32199229718694
57,27398375,32.68631879965386,36.01527474250284,129.32199551174364
58,27398376,32.6570870801607,36.01525996469208,129.32199450450435
59,27398377,32.747856687752396,36.01525710103471,129.32199535711703
60,27398378,32.76808820478598,36.0152412828218,129.32199732667772
61,27398379,32.849618039838944,36.01522544846829,129.32199504446538
62,27398380,32.96679316384717,36.0152113879834,129.32198792987802
63,27398381,33.11293526731245,36.01520335427688,129.3219810591794
64,27398382,33.22601787670683,36.01520019417914,129.32196843689027
65,27398383,33.34966820917947,36.01518589806752,129.32195784775766
66,27398384,33.530639046870085,36.015177837253454,129.32193905571035
67,27398385,33.789484345360826,36.01517477608764,129.32192495117866
68,27398386,34.06369765633784,36.01516854198285,129.32190594427044
69,27398387,34.43943022095605,36.01515228325657,129.32189662689487
70,27398388,34.73330077966396,36.01513926145017,129.32188443031623
71,27398389,35.044655380090425,36.01511857853917,129.32186418531208
72,27398390,35.537783103927005,36.0150950803043,129.32185530208253
73,27398391,35.883273549650504,36.01508393409182,129.3218417480422
74,27398392,36.20962633567794,36.015066376901935,129.32183530293554
75,27398393,36.46044322438811,36.01506844359539,129.3218291551154
76,27398394,36.571726390309905,36.0150640556717,129.32182402264877
77,27398395,36.694434601921614,36.01505360396215,129.3218121801273
78,27398396,36.96628145762868,36.01505073629118,129.32180472519195
79,27398397,37.1328174157824,36.01502824478617,129.32179512279782
80,27398398,37.450774493653434,36.01500646990355,129.32178123367692
81,27398399,37.84867585329601,36.01499690179005,129.32176769712623
82,27398400,38.233639252810065,36.01497332469747,129.32175129705215
83,27398401,39.17161717540307,36.014957480066855,129.32174536396616
84,27398402,39.784920659190696,36.014948931708304,129.32174516004363
85,27398403,40.078855606568474,36.014940848989134,129.32174457076894
86,27398404,40.33429280247813,36.01493160326633,129.32174531697538
87,27398405,40.5963927659656,36.01493214261779,129.32174572264194
88,27398406,40.60187980088856,36.01493314849497,129.3217497945196
89,27398407,40.51263587132421,36.0149264182673,129.32175079748058
90,27398408,40.669296042576754,36.01492122089179,129.32175391802951
91,27398409,40.77709615394029,36.01491102216557,129.32174843629303
92,27398410,41.14572147147312,36.01491163760467,129.3217440764877
93,27398411,41.23218040825572,36.01490444188025,129.32173968533314
94,27398412,41.500076179863655,36.01490059043033,129.32173729324384
95,27398413,41.66595267108696,36.01490488589761,129.32173419655578
96,27398414,41.614397620013975,36.014897225610596,129.3217255690005
97,27398415,41.94325395572699,36.0148904339577,129.32172099277926
98,27398416,42.22513098334125,36.01488582557567,129.32171504394802
99,27398417,42.464139456366354,36.014882567938926,129.32171143110546
