,time,relativeAltitude,pressure
0,17783,0.0,1018.109436035
1,17784,-0.10041046099999999,1018.121459961
2,17785,-0.169109344,1018.1297607419999
3,17786,-0.169109344,1018.1297607419999
4,17787,-0.08455658,1018.119750977
5,17788,0.0,1018.109436035
6,17789,0.021137238,1018.10736084
7,17790,0.026420593,1018.106750488
8,17791,0.073982239,1018.100952148
9,17792,0.12154769900000001,1018.095031738
10,17793,0.20610046399999998,1018.084777832
11,17794,0.301223755,1018.073181152
12,17795,0.480899811,1018.051696777
13,17796,0.6975708009999999,1018.025268555
14,17797,0.930095673,1017.997375488
15,17798,1.310590744,1017.951690674
16,17799,1.659374237,1017.9098510739999
17,17800,1.860191345,1017.8851928710001
18,17801,2.071578979,1017.8601074219999
19,17802,2.261825562,1017.836975098
20,17803,2.494350433,1017.80871582
21,17804,2.7744331360000003,1017.77520752
22,17805,3.065090179,1017.740112305
23,17806,3.3398895260000003,1017.706787109
24,17807,3.577701569,1017.678527832
25,17808,3.7520942689999996,1017.6573486330001
26,17809,3.9000625610000004,1017.639648438
27,17810,4.037464142,1017.623046875
28,17811,4.206573486,1017.6026611330001
29,17812,4.396820068,1017.579833984
30,17813,4.750890732,1017.536834717
31,17814,5.110244751000001,1017.493347168
32,17815,5.3269157410000005,1017.4676513669999
33,17816,5.496025085,1017.447387695
34,17817,5.66513443,1017.4266357419999
35,17818,5.8553810120000005,1017.4038085939999
36,17819,6.040340424,1017.3817138669999
37,17820,6.241157532000001,1017.357421875
38,17821,6.489536285,1017.3273925780001
39,17822,6.743198395,1017.2963867189999
40,17823,6.970439911000001,1017.269592285
41,17824,7.171253204,1017.245117188
42,17825,7.324508667000001,1017.226318359
43,17826,7.43548584,1017.213134766
44,17827,7.477764129500001,1017.2084350585
45,17828,7.483047485,1017.207641602
46,17829,7.483047485,1017.207641602
47,17830,7.483047485,1017.207641602
48,17831,7.493618011000001,1017.2065429689999
49,17832,7.557033539,1017.198608398
50,17833,7.61516571,1017.1917114260001
51,17834,7.6732940670000005,1017.1844482419999
52,17835,7.689147949,1017.182556152
53,17836,7.689147949,1017.182556152
54,17837,7.6732940670000005,1017.184570312
55,17838,7.65215683,1017.18737793
56,17839,7.631019592,1017.18939209
57,17840,7.631019592,1017.190002441
58,17841,7.631019592,1017.18939209
59,17842,7.641586304,1017.188415527
60,17843,7.620449066,1017.1906738280001
61,17844,7.557033539,1017.1987304689999
62,17845,7.551750182999999,1017.19921875
63,17846,7.541179657000001,1017.200805664
