,time,relativeAltitude,pressure
48,27487011,-1.2207489009999999,1022.115478516
49,27487012,-1.2207489009999999,1022.11541748
50,27487013,-1.20489502,1022.11328125
51,27487014,-1.20489502,1022.11328125
52,27487015,-1.20489502,1022.11328125
53,27487016,-1.20489502,1022.113037109
54,27487017,-1.20489502,1022.113037109
55,27487018,-1.252456665,1022.119140625
56,27487019,-1.368721008,1022.1332397460001
57,27487020,-1.405708313,1022.137329102
58,27487021,-1.55896759,1022.156311035
59,27487022,-1.696365356,1022.1729736330001
60,27487023,-1.706939697,1022.1741333010001
61,27487024,-1.772994995,1022.182006836
62,27487025,-1.8284835819999998,1022.188659668
63,27487026,-1.833770752,1022.18939209
64,27487027,-1.833770752,1022.18939209
65,27487028,-1.833770752,1022.18939209
66,27487029,-1.8231964109999999,1022.188110352
67,27487030,-1.765068054,1022.1807861330001
68,27487031,-1.648803711,1022.1671142580001
69,27487032,-1.6118087769999998,1022.162475586
70,27487033,-1.437416077,1022.141174316
71,27487034,-1.21018219,1022.1141357419999
72,27487035,-1.083351135,1022.0988769530001
73,27487036,-0.961799622,1022.08404541
74,27487037,-0.787406921,1022.062866211
75,27487038,-0.787406921,1022.062683105
76,27487039,-0.6341552735,1022.044281006
77,27487040,-0.5020370479999999,1022.0280761719999
78,27487041,-0.45447540299999994,1022.0227050780001
79,27487042,-0.322357178,1022.0061645510001
80,27487043,-0.301223755,1022.00390625
81,27487044,-0.285369873,1022.002075195
82,27487045,-0.232521057,1021.995300293
83,27487046,-0.14268493699999998,1021.9848632810001
84,27487047,-0.015853882,1021.969726562
85,27487048,0.026428222999999997,1021.9644165039999
86,27487049,0.290657043,1021.9324951169999
87,27487056,0.84620475775,1021.865249634125
88,27487057,1.3792953490000002,1021.800842285
89,27487058,1.4849853519999998,1021.7879638669999
90,27487059,1.564254761,1021.7785644530001
91,27487060,1.701660156,1021.76171875
92,27487061,1.833770752,1021.7456665039999
93,27487062,1.865478516,1021.7418823239999
94,27487063,1.934181213,1021.733459473
95,27487064,2.055725098,1021.719116211
96,27487065,2.087432861,1021.71496582
97,27487066,2.171989441,1021.705200195
98,27487067,2.3041076659999997,1021.688903809
99,27487068,2.4362182619999997,1021.672668457
100,27487069,2.610610962,1021.6516723635
101,27487070,2.779724121,1021.6311645510001
102,27487071,2.869560242,1021.6206054689999
103,27487072,2.9329757689999996,1021.6125488280001
104,27487073,3.001678467,1021.604309082
105,27487074,3.054527283,1021.5981445310001
106,27487075,3.0650939939999997,1021.596618652
107,27487076,3.102088928,1021.5925292969999
108,27487077,3.1337966919999998,1021.588500977
109,27487078,3.181358337,1021.5827636719999
110,27487079,3.244773865,1021.574768066
111,27487080,3.334609985,1021.564331055
112,27487081,3.392738342,1021.5570678710001
113,27487082,3.440299988,1021.551757812
114,27487083,3.46672821,1021.548461914
115,27487084,3.4693679805,1021.54800415
116,27487085,3.503715515,1021.543945312
117,27487086,3.530143738,1021.5405883789999
118,27487087,3.5354232789999998,1021.539672852
119,27487088,3.561851501,1021.536743164
120,27487089,3.593559265,1021.533081055
121,27487090,3.593559265,1021.533081055
122,27487091,3.561851501,1021.5368041989999
123,27487092,3.498435974,1021.54473877
124,27487093,3.4244461060000004,1021.553283691
125,27487094,3.276481628,1021.5715332030001
126,27487095,3.197212219,1021.580749512
127,27487096,3.1443634030000003,1021.587280273
128,27487097,3.107368469,1021.591796875
129,27487098,3.059806824,1021.5973510739999
130,27487099,2.9118385315,1021.6154785155
131,27487100,2.7163085939999996,1021.638793945
132,27487101,2.541915894,1021.660217285
133,27487102,2.415084839,1021.675537109
134,27487103,2.309387207,1021.688171387
135,27487104,2.24597168,1021.6958007810001
136,27487105,2.171989441,1021.705078125
137,27487106,2.124427795,1021.7102050780001
138,27487107,2.055725098,1021.718994141
139,27487108,1.971176147,1021.729064941
140,27487109,1.897186279,1021.7377929689999
141,27487110,1.802062988,1021.749755859
142,27487111,1.722793579,1021.7589111330001
143,27487112,1.6593780519999999,1021.766967773
144,27487113,1.537834167,1021.7815551760001
145,27487114,1.432136536,1021.7944946289999
146,27487115,1.3185195925,1021.8079528805
147,27487116,1.247177124,1021.816955566
148,27487117,1.247177124,1021.816955566
149,27487118,1.284172058,1021.8120117189999
150,27487119,1.284172058,1021.8120117189999
151,27487120,1.247177124,1021.816345215
152,27487121,1.194328308,1021.822875977
153,27487122,1.078071594,1021.8371582030001
154,27487123,0.924812317,1021.855529785
155,27487124,0.7662734990000001,1021.87487793
156,27487125,0.628875732,1021.8913574219999
157,27487126,0.502044678,1021.906860352
158,27487127,0.375213623,1021.922119141
159,27487128,0.26423645,1021.93548584
160,27487129,0.1743927,1021.946289062
161,27487130,0.05284881549999999,1021.961151123
162,27487131,-0.068695068,1021.9757080080001
163,27487132,-0.15325164800000002,1021.985961914
164,27487133,-0.216667175,1021.9937133789999
165,27487134,-0.269515991,1022.00012207
166,27487135,-0.31707763699999997,1022.005859375
167,27487136,-0.375205994,1022.012634277
168,27487137,-0.422767639,1022.0184326169999
169,27487138,-0.486183167,1022.0261230469999
170,27487139,-0.5495986939999999,1022.0343017580001
171,27487140,-0.634155273,1022.044372559
172,27487141,-0.718711853,1022.05456543
173,27487142,-0.850822449,1022.070373535
174,27487143,-0.961799622,1022.0836791989999
175,27487144,-1.0727767940000001,1022.09753418
176,27487145,-1.157333374,1022.107177734
177,27487146,-1.2313194275,1022.116699219
178,27487147,-1.263023376,1022.120117188
179,27487148,-1.29473114,1022.124084473
180,27487149,-1.347579956,1022.13067627
181,27487150,-1.400428772,1022.136962891
182,27487151,-1.4585571290000001,1022.1437988280001
183,27487152,-1.5061187740000002,1022.1496582030001
184,27487153,-1.55368042,1022.155273438
185,27487154,-1.6223831180000001,1022.1635742189999
186,27487155,-1.717506409,1022.175415039
187,27487156,-1.8231964109999999,1022.187866211
188,27487157,-1.897186279,1022.196899414
189,27487158,-1.9870224,1022.2078857419999
190,27487159,-2.045150757,1022.215026855
191,27487160,-2.071578979,1022.218505859
192,27487161,-2.095359802,1022.2211303710001
193,27487162,-2.119140625,1022.2237548830001
194,27487163,-2.119140625,1022.224060059
195,27487164,-2.119140625,1022.224060059
196,27487165,-2.087432861,1022.220092773
197,27487166,-2.076858521,1022.219116211
198,27487167,-2.071578979,1022.2183227539999
199,27487168,-2.066291809,1022.2175292969999
200,27487169,-2.061004639,1022.217041016
201,27487170,-2.055725098,1022.215881348
202,27487171,-2.055725098,1022.215881348
203,27487172,-2.018730164,1022.211853027
204,27487173,-1.981735229,1022.20715332
205,27487174,-1.9764556880000002,1022.2065429689999
206,27487175,-1.9236068730000002,1022.2003173830001
207,27487176,-1.844337463,1022.190612793
208,27487177,-1.799415588,1022.1852722164999
209,27487178,-1.738647461,1022.178100586
210,27487179,-1.712219238,1022.174438477
211,27487180,-1.680511475,1022.1710205080001
212,27487181,-1.632949829,1022.1649169919999
213,27487182,-1.5695343019999999,1022.157592773
214,27487183,-1.4585571290000001,1022.1441040039999
215,27487184,-1.284164429,1022.122680664
216,27487185,-1.130912781,1022.1043701169999
217,27487186,-0.956520081,1022.083190918
218,27487187,-0.718711853,1022.054443359
219,27487188,-0.634155273,1022.044555664
220,27487189,-0.628868103,1022.043518066
221,27487190,-0.623588562,1022.042724609
222,27487191,-0.623588562,1022.042724609
223,27487192,-0.713424683,1022.053894043
224,27487193,-0.7028541564999999,1022.0526123045
225,27487194,-0.6817169190000001,1022.050109863
226,27487195,-0.655296326,1022.04699707
227,27487196,-0.60244751,1022.040466309
228,27487197,-0.554885864,1022.0344238280001
229,27487198,-0.480895996,1022.025512695
230,27487199,-0.40162658700000003,1022.0159301760001
231,27487200,-0.32764434800000003,1022.0070800780001
232,27487201,-0.269515991,1022.0004882810001
233,27487202,-0.232521057,1021.995483398
234,27487203,-0.190246582,1021.9906616210001
235,27487204,-0.095123291,1021.978881836
236,27487205,0.026428222999999997,1021.964599609
237,27487206,0.126831055,1021.9522705080001
238,27487207,0.227241516,1021.940063477
239,27487208,0.322364807,1021.928771973
240,27487209,0.364639282,1021.9234008789999
241,27487210,0.369926453,1021.9227294919999
242,27487211,0.380493164,1021.921508789
243,27487212,0.41220092799999997,1021.917602539
244,27487213,0.41220092799999997,1021.917602539
245,27487214,0.385780334,1021.920837402
246,27487215,0.34350585899999997,1021.92578125
247,27487216,0.34350585899999997,1021.92590332
248,27487217,0.306510925,1021.930480957
249,27487218,0.301223755,1021.9311523439999
250,27487219,0.301223755,1021.9311523439999
251,27487220,0.380493164,1021.921264648
252,27487221,0.43334198,1021.915344238
253,27487222,0.5231781010000001,1021.904174805
254,27487223,0.586601257,1021.896850586
255,27487224,0.6103782655000001,1021.893890381
256,27487225,0.6130218510000001,1021.893615723
257,27487226,0.6130218510000001,1021.893615723
258,27487227,0.6130218510000001,1021.893615723
259,27487228,0.628875732,1021.891235352
260,27487229,0.628875732,1021.891235352
261,27487230,0.628875732,1021.891540527
262,27487231,0.60773468,1021.893981934
263,27487232,0.570747375,1021.89855957
264,27487233,0.549606323,1021.9012451169999
265,27487234,0.549606323,1021.9012451169999
266,27487235,0.570747375,1021.898193359
267,27487236,0.628875732,1021.891174316
268,27487237,0.739852905,1021.878295898
269,27487238,0.845542908,1021.8655395510001
270,27487239,0.972373962,1021.8500976560001
271,27487240,1.1573371885000001,1021.8276977539999
272,27487241,1.315879822,1021.8081665039999
273,27487242,1.416282654,1021.796203613
274,27487243,1.511405945,1021.7846679689999
275,27487244,1.5959625240000002,1021.7745361330001
276,27487245,1.6858062740000002,1021.763671875
277,27487246,1.7650756840000001,1021.754150391
278,27487247,1.833770752,1021.745544434
279,27487248,1.9130401609999999,1021.736206055
280,27487249,2.013450623,1021.724243164
281,27487250,2.07686615,1021.7160644530001
282,27487251,2.156135559,1021.706420898
283,27487252,2.230117798,1021.6977539060001
284,27487253,2.298820496,1021.68951416
285,27487254,2.383377075,1021.6791992189999
286,27487255,2.489067078,1021.666259766
287,27487256,2.63703537,1021.6484375
288,27487257,2.800865173,1021.62878418
289,27487258,2.8801345830000002,1021.619384766
290,27487259,2.969970703,1021.6085205080001
291,27487260,3.0650939939999997,1021.5969238280001
292,27487261,3.154930115,1021.5859375
293,27487262,3.250053406,1021.574584961
294,27487263,3.3821716310000003,1021.558532715
295,27487264,3.472007751,1021.5473632810001
296,27487265,3.561851501,1021.536743164
297,27487266,3.651687622,1021.5258789060001
298,27487267,3.767951965,1021.511962891
299,27487268,3.815513611,1021.506103516
300,27487269,3.8736419680000003,1021.4991455080001
301,27487270,3.952911377,1021.4898071289999
302,27487271,4.0321807860000005,1021.479858398
303,27487272,4.2065734865,1021.458831787
304,27487273,4.49723053,1021.42364502
305,27487274,4.713897705,1021.397399902
306,27487275,4.909431458,1021.373962402
307,27487276,5.0838241580000005,1021.3526611330001
308,27487277,5.18952179,1021.339599609
309,27487278,5.284645081,1021.3286132810001
310,27487279,5.353340149,1021.320068359
311,27487280,5.416755676,1021.3121948239999
312,27487281,5.4801712039999995,1021.304870605
313,27487282,5.53830719,1021.2976074219999
314,27487283,5.612289429,1021.288513184
315,27487284,5.733833313,1021.274353027
316,27487285,5.823677063,1021.263427734
317,27487286,5.961074829,1021.246643066
318,27487287,6.1513214110000005,1021.223632812
319,27487288,6.4155540470000005,1021.1916503905001
320,27487289,6.616371155,1021.1674804689999
321,27487290,6.780197144,1021.147827148
322,27487291,6.848892212000001,1021.139038086
323,27487292,6.91759491,1021.13092041
324,27487293,7.012718201,1021.1196289060001
325,27487294,7.076133727999999,1021.111572266
326,27487295,7.1606903079999995,1021.101745605
327,27487296,7.2346725460000005,1021.092773438
328,27487297,7.308662415,1021.083374023
329,27487298,7.366790771000001,1021.076965332
330,27487299,7.472480774,1021.0639648439999
331,27487300,7.52532959,1021.057800293
332,27487301,7.652160645,1021.041931152
333,27487302,7.805412292000001,1021.0239257810001
334,27487303,7.948097229,1021.0061645510001
335,27487304,8.1647720335,1020.980194092
336,27487305,8.349731445,1020.9578857419999
337,27487306,8.439571381,1020.947265625
338,27487307,8.529411316000001,1020.935791016
339,27487308,8.592826843,1020.928649902
340,27487309,8.666812897,1020.9194335939999
341,27487310,8.73551178,1020.911193848
342,27487311,8.820064545,1020.901000977
343,27487312,8.904621124,1020.890625
344,27487313,8.978603363,1020.8817138669999
345,27487314,9.063159942999999,1020.871459961
346,27487315,9.116004944,1020.865234375
347,27487316,9.158283233999999,1020.8601074219999
348,27487317,9.274543762,1020.84588623
349,27487318,9.374954224,1020.8336791989999
350,27487319,9.438369751,1020.825927734
351,27487320,9.628616333,1020.803100586
352,27487321,9.750164032,1020.788879395
353,27487322,9.781871796,1020.78503418
354,27487323,9.829433441,1020.7788696289999
355,27487324,9.882278442,1020.772399902
356,27487325,9.913986206,1020.768920898
357,27487326,9.94569397,1020.765075684
358,27487327,9.982685089,1020.760437012
359,27487328,10.019680023,1020.7562866210001
360,27487329,10.056671142999999,1020.751831055
361,27487330,10.141227722,1020.741210938
362,27487331,10.188789368,1020.735961914
363,27487332,10.215209961000001,1020.732421875
364,27487333,10.215209961000001,1020.732421875
365,27487334,10.199356079,1020.73449707
366,27487335,10.146511078,1020.7409667969999
367,27487336,10.104232788,1020.745910645
368,27487337,10.098949432000001,1020.7465209960001
369,27487338,10.12537384,1020.743469238
370,27487339,10.172935486,1020.737670898
371,27487340,10.231063843,1020.730102539
372,27487341,10.315620422,1020.720153809
373,27487342,10.400173187,1020.709777832
374,27487343,10.495296478,1020.6987915039999
375,27487344,10.558712006,1020.691040039
376,27487345,10.600990295,1020.685791016
377,27487346,10.648551941000001,1020.6801757810001
378,27487347,10.664405823,1020.677856445
379,27487348,10.680259705,1020.6762084960001
380,27487349,10.717250824,1020.67199707
381,27487350,10.733104706,1020.670043945
382,27487351,10.743675232000001,1020.668212891
383,27487352,10.785953522,1020.663696289
384,27487353,10.820302963,1020.659484863
385,27487354,10.833515167,1020.6574707030001
386,27487355,10.881076813,1020.6516113280001
387,27487356,10.923351288,1020.64666748
388,27487357,10.997337341,1020.6379394530001
389,27487358,11.097743988,1020.6257324219999
390,27487359,11.229862212999999,1020.6096801760001
391,27487360,11.314414978,1020.5993041989999
392,27487361,11.404254912999999,1020.588867188
393,27487362,11.457099915,1020.5825195310001
394,27487363,11.483524323,1020.579101562
395,27487364,11.50466156,1020.5764770510001
396,27487365,11.557510376,1020.570068359
397,27487366,11.599784850999999,1020.5649414060001
398,27487367,11.673770905,1020.556274414
399,27487368,11.747756958,1020.547485352
400,27487369,11.901010513500001,1020.528594971
401,27487370,12.085971832,1020.5063476560001
402,27487371,12.212802887,1020.490783691
403,27487372,12.334350586,1020.476318359
404,27487373,12.455898285,1020.461547852
405,27487374,12.566875458,1020.4483642580001
406,27487375,12.672569275,1020.435424805
407,27487376,12.767692566,1020.4241333010001
408,27487377,12.868099212999999,1020.411987305
409,27487378,12.97379303,1020.3989257810001
410,27487379,13.090053558,1020.385009766
411,27487380,13.174610138,1020.37487793
412,27487381,13.259162903,1020.364440918
413,27487382,13.349002837999999,1020.3539428710001
414,27487383,13.401847839,1020.34765625
415,27487384,13.465263367,1020.339599609
416,27487385,13.5973815915,1020.323394775
417,27487386,13.740066528,1020.306518555
418,27487387,13.866897583,1020.291259766
419,27487388,13.988445282,1020.276733398
420,27487389,14.094135284000002,1020.26361084
421,27487390,14.189258575,1020.252197266
422,27487391,14.279098510999999,1020.241638184
423,27487392,14.342514038,1020.2340698239999
424,27487393,14.395359039,1020.227111816
425,27487394,14.464061737,1020.2191772460001
426,27487395,14.53276062,1020.21081543
427,27487396,14.612030029000001,1020.200927734
428,27487397,14.686016083,1020.1922607419999
429,27487398,14.775856017999999,1020.181274414
430,27487399,14.849838257,1020.1723632810001
431,27487400,14.929107665999998,1020.162719727
432,27487401,15.008377075,1020.1530761719999
433,27487402,15.129924774,1020.1387939455001
434,27487403,15.235618591,1020.125671387
435,27487404,15.299034119000002,1020.118164062
436,27487405,15.415294647,1020.103881836
437,27487406,15.557979584000002,1020.086730957
438,27487407,15.727088927999999,1020.066650391
439,27487408,15.906768799000002,1020.04486084
440,27487409,16.128723145,1020.018249512
441,27487410,16.287261963,1019.999023438
442,27487411,16.445800781,1019.9797363280001
443,27487412,16.599056244,1019.961303711
444,27487413,16.747024535999998,1019.943359375
445,27487414,16.858001709,1019.929931641
446,27487415,16.990119934000003,1019.913818359
447,27487416,17.106380463,1019.900146484
448,27487417,17.217357635,1019.886779785
449,27487418,17.360044479499997,1019.8692626950001
450,27487419,17.513298035,1019.8504638669999
451,27487420,17.592567444,1019.8410644530001
452,27487421,17.692974091,1019.8292236330001
453,27487422,17.803955077999998,1019.8155517580001
454,27487423,17.899078369,1019.804321289
455,27487424,17.98891449,1019.79296875
456,27487425,18.089324951,1019.78112793
457,27487426,18.184448242000002,1019.769592285
458,27487427,18.258430480999998,1019.760803223
459,27487428,18.337703705,1019.7515258789999
460,27487429,18.37997818,1019.74621582
461,27487430,18.406402588,1019.742797852
462,27487431,18.475101471,1019.7348022460001
463,27487432,18.501525879000003,1019.731506348
464,27487433,18.559658051,1019.724243164
465,27487434,18.591365814,1019.720581055
466,27487435,18.586080551000002,1019.7210998534999
467,27487436,18.575511932,1019.72277832
468,27487437,18.580795288,1019.721618652
469,27487438,18.633640289000002,1019.7152709960001
470,27487439,18.697055817,1019.7081298830001
471,27487440,18.818603516,1019.693115234
472,27487441,18.866165160999998,1019.6870117189999
473,27487442,18.929580687999998,1019.67980957
474,27487443,19.024703979,1019.6684570310001
475,27487444,19.088119507000002,1019.660522461
476,27487445,19.093406677,1019.659545898
477,27487446,19.177959442,1019.6495361330001
478,27487447,19.325927734,1019.6319580080001
479,27487448,19.331214905,1019.631103516
480,27487449,19.436908722000002,1019.618225098
481,27487450,19.59016037,1019.5999145510001
482,27487451,19.767196655,1019.5786132815
483,27487452,19.84910965,1019.568603516
484,27487453,19.84910965,1019.568603516
485,27487454,19.790977478,1019.5757446289999
486,27487455,19.669429779,1019.5906982419999
487,27487456,19.55316925,1019.6047363280001
488,27487457,19.479183197,1019.6135864260001
489,27487458,19.426338196,1019.6194458010001
490,27487459,19.426338196,1019.6194458010001
491,27487460,19.442192077999998,1019.6176147460001
492,27487461,19.479183197,1019.613647461
493,27487462,19.516178131,1019.609130859
494,27487463,19.537315369,1019.6062011719999
495,27487464,19.55316925,1019.6046142580001
496,27487465,19.59016037,1019.599731445
497,27487466,19.653575897,1019.592163086
498,27487467,19.716991425,1019.5844116210001
499,27487468,19.830612182499998,1019.5708007809999
500,27487469,19.928379059,1019.559387207
501,27487470,20.018218994,1019.548461914
502,27487471,20.044639587,1019.54473877
503,27487472,20.055210114,1019.5440673830001
504,27487473,20.081634520999998,1019.540344238
505,27487474,20.150333405,1019.5324707030001
506,27487475,20.166187286,1019.530334473
507,27487476,20.219032288,1019.5238647460001
508,27487477,20.282447815,1019.5163574219999
509,27487478,20.298301697,1019.5144042969999
