,index,Unnamed: 0_x,date,altitude,latitude,longitude,Unnamed: 0_y,relativeAltitude,pressure
1,1,1,2018-11-17 18:53:09,59.68500361394274,36.013037552205326,129.32119633526878,0.0,0.0,1015.38684082
2,2,2,2018-11-17 18:53:10,59.68660663123071,36.013037624419546,129.32119651920172,1.0,-0.026422501,1015.3903198239999
3,3,3,2018-11-17 18:53:11,59.68617641782278,36.0130416085425,129.32120299169682,2.0,-0.058130264,1015.393737793
4,4,4,2018-11-17 18:53:12,59.66516324267339,36.013044487768084,129.32120762440465,3.0,-0.058130264,1015.393737793
5,5,5,2018-11-17 18:53:13,59.648051854357654,36.01303208780712,129.32121762121247,4.0,-0.052845001,1015.3930053710001
6,6,6,2018-11-17 18:53:14,59.61394478046751,36.013043094457025,129.3212274194215,5.0,-0.052845001,1015.3930053710001
7,7,7,2018-11-17 18:53:15,59.57879045125232,36.01305420022276,129.32123463047648,6.0,-0.063415527,1015.3942260739999
8,8,8,2018-11-17 18:53:16,59.55191533815504,36.013059425556925,129.32124374767312,7.0,-0.063415527,1015.39465332
9,9,9,2018-11-17 18:53:17,59.51370078827107,36.013064258440046,129.32124909640254,8.0,-0.073984146,1015.395568848
10,10,10,2018-11-17 18:53:18,59.48452838113424,36.01306599785544,129.32125067670378,9.0,-0.073984146,1015.395568848
11,11,11,2018-11-17 18:53:19,59.47349499051822,36.01306499370121,129.32126110012842,10.0,-0.073984146,1015.3956298830001
12,12,12,2018-11-17 18:53:20,59.43910994369294,36.01307165919287,129.321250745623,11.0,-0.073984146,1015.3956298830001
13,13,13,2018-11-17 18:53:21,59.45950490458658,36.01307848658175,129.32124554275094,12.0,-0.063415527,1015.394348145
14,14,14,2018-11-17 18:53:22,59.468671781047036,36.013083998485534,129.32123685305038,13.0,-0.031707764,1015.3906555175
15,15,15,2018-11-17 18:53:23,59.49197997870285,36.013087995630286,129.32122678544107,14.0,0.036993027000000005,1015.382568359
16,16,16,2018-11-17 18:53:24,59.52488025647625,36.0130942146373,129.3212255890044,15.0,0.047561646,1015.380859375
17,17,17,2018-11-17 18:53:25,59.52419460676335,36.0130993588832,129.32121536192764,16.0,0.047561646,1015.380859375
18,18,18,2018-11-17 18:53:26,59.55561560478034,36.013104506767064,129.32120323129612,17.0,0.04227829,1015.381408691
19,19,19,2018-11-17 18:53:27,59.59872733959181,36.013111754610186,129.32118743411746,18.0,0.021139145,1015.384399414
20,20,20,2018-11-17 18:53:28,59.6567891234245,36.013115521431274,129.32118645145118,19.0,-0.010568619,1015.388061523
21,21,21,2018-11-17 18:53:29,59.663117152393724,36.01311735679196,129.3211755551815,20.0,-0.010568619,1015.388061523
