,index,Unnamed: 0_x,date,altitude,latitude,longitude,Unnamed: 0_y,relativeAltitude,pressure
1,1,1.0,2018-11-15 13:49:40,30.95402061250652,36.0125777945236,129.3238927429668,0.0,0.0,1020.378295898
2,2,2.0,2018-11-15 13:49:41,35.20250140359685,36.01261486675412,129.32386956993486,1.0,-0.010570526,1020.3793945310001
3,3,3.0,2018-11-15 13:49:42,35.66988373868732,36.01266251939912,129.3238524835622,2.0,-0.021137238,1020.3805541989999
4,4,4.0,2018-11-15 13:49:43,35.67294788467196,36.012671883992866,129.32380178819992,3.0,-0.147968292,1020.3957519530001
5,5,5.0,2018-11-15 13:49:44,35.971416378127834,36.01268460947644,129.32374832593493,4.0,-0.301223755,1020.414672852
6,6,6.0,2018-11-15 13:49:45,36.306470289241005,36.01268802235793,129.32371326376523,5.0,-0.301223755,1020.414672852
7,7,7.0,2018-11-15 13:49:46,36.55612138652908,36.01270418087332,129.32372092855294,6.0,-0.253662109,1020.408874512
8,8,8.0,2018-11-15 13:49:47,36.47906470670711,36.0127012443649,129.32371791547578,7.0,-0.253662109,1020.408447266
9,9,9.0,2018-11-15 13:49:48,36.50039727725029,36.01270846775177,129.32373107666953,8.0,-0.100406647,1020.3903198239999
10,10,10.0,2018-11-15 13:49:49,36.39384141687298,36.012704900495685,129.3237220125889,9.0,0.089839935,1020.366943359
11,11,11.0,2018-11-15 13:49:50,36.45348116469757,36.012669709500656,129.32373393554548,10.0,0.295940399,1020.342346191
12,12,12.0,2018-11-15 13:49:51,36.496201273513215,36.012678548971586,129.3237649814291,11.0,0.570739746,1020.308837891
13,13,13.0,2018-11-15 13:49:52,36.27065646615747,36.01267523987336,129.32376973735052,12.0,0.850826263,1020.2749023439999
14,14,14.0,2018-11-15 13:49:53,36.22800387140823,36.01268361894257,129.32374433762033,13.0,1.093921661,1020.246032715
15,15,15.0,2018-11-15 13:49:54,36.361181010004586,36.0126781929904,129.32372463162088,14.0,1.3607940669999998,1020.2135314945
16,16,16.0,2018-11-15 13:49:55,36.51977574717966,36.01267811160126,129.3237205216843,15.0,1.537830353,1020.1921386719999
17,17,17.0,2018-11-15 13:49:56,36.56253112543817,36.01266882039126,129.32371494791082,16.0,1.606529236,1020.1840209960001
18,18,18.0,2018-11-15 13:49:57,36.63302675603747,36.012656427356156,129.32371254420133,17.0,1.717506409,1020.170593262
19,19,19.0,2018-11-15 13:49:58,36.695807901739,36.012649539062345,129.32371469162126,18.0,1.913040161,1020.147155762
20,20,20.0,2018-11-15 13:49:59,36.71048712409724,36.01264759431084,129.32370829766265,19.0,2.161418915,1020.116943359
21,21,21.0,2018-11-15 13:50:00,36.75969064203618,36.012644251413825,129.32371866888232,20.0,2.430934906,1020.084533691
22,22,22.0,2018-11-15 13:50:01,36.708233964411136,36.012638560411,129.32372124498508,21.0,2.742729187,1020.046875
23,23,23.0,2018-11-15 13:50:02,36.704835809466026,36.01263617922743,129.32371672446158,22.0,3.012245178,1020.0144042969999
24,24,24.0,2018-11-15 13:50:03,36.741502753615066,36.01263635209694,129.32370438446168,23.0,3.2130622860000004,1019.9897460939999
25,25,25.0,2018-11-15 13:50:04,36.8245731345534,36.01265214304443,129.32367306484554,24.0,3.3346061710000003,1019.9750366210001
26,26,26.0,2018-11-15 13:50:05,36.98467002860427,36.01266119254944,129.32365626318995,25.0,3.387454987,1019.968933105
27,27,27.0,2018-11-15 13:50:06,37.08023103331697,36.01266109308857,129.32365396709537,26.0,3.387454987,1019.968933105
28,28,28.0,2018-11-15 13:50:07,37.10498946533121,36.01266168263583,129.32364253643442,27.0,3.387454987,1019.968933105
29,29,29.0,2018-11-15 13:50:08,37.17962488494865,36.01267062106886,129.3236327061062,28.0,3.4482269285,1019.9614868164999
30,30,30.0,2018-11-15 13:50:09,37.22182925637817,36.01268355375515,129.32361336792096,29.0,3.625263214,1019.940063477
31,31,31.0,2018-11-15 13:50:10,37.30945995658264,36.01269884162785,129.32358528914406,30.0,3.80493927,1019.9182739260001
32,32,32.0,2018-11-15 13:50:11,37.534303501456606,36.012706542542865,129.3235746216883,31.0,4.0268936160000015,1019.8918457030001
33,33,33.0,2018-11-15 13:50:12,37.63552549632486,36.012710718885764,129.32354878248702,32.0,4.254135132,1019.8640136719999
34,34,34.0,2018-11-15 13:50:13,37.88327167347282,36.01271702242129,129.32353835723342,33.0,4.44966507,1019.840637207
35,35,35.0,2018-11-15 13:50:14,37.9889571646007,36.012726824917,129.3235289925741,34.0,4.655769348,1019.815612793
36,36,36.0,2018-11-15 13:50:15,38.05879008749279,36.012730497385995,129.32352673022766,35.0,4.851299286000001,1019.791809082
