,index,Unnamed: 0_x,date,altitude,latitude,longitude,Unnamed: 0_y,relativeAltitude,pressure
1,1,1.0,2018-11-17 18:57:20,58.99261796934101,36.01381497705374,129.3213887813293,0.0,0.0,1015.254150391
2,2,2.0,2018-11-17 18:57:21,58.99419606970022,36.01381326254436,129.32138809277802,1.0,-0.026422501,1015.257019043
3,3,3.0,2018-11-17 18:57:22,58.9988170755369,36.013810712021346,129.3213868599025,2.0,0.0,1015.254150391
4,4,4.0,2018-11-17 18:57:23,59.00726486337646,36.01380793409587,129.32138578818322,3.0,-0.031707764,1015.257873535
5,5,5.0,2018-11-17 18:57:24,59.01505162824439,36.01380352052295,129.3213888103394,4.0,-0.031707764,1015.257873535
6,6,6.0,2018-11-17 18:57:25,58.996247174848364,36.01380014064132,129.32138853407872,5.0,-0.047561646,1015.25970459
7,7,7.0,2018-11-17 18:57:26,58.996158874284156,36.013798903549805,129.32138671432384,6.0,-0.047561646,1015.25970459
8,8,8.0,2018-11-17 18:57:27,59.007939747596865,36.013796023380095,129.32138846412587,7.0,-0.06870079,1015.261962891
9,9,9.0,2018-11-17 18:57:28,58.997781317594146,36.01378263153243,129.3213943719199,8.0,-0.06870079,1015.2622070310001
10,10,10.0,2018-11-17 18:57:29,58.911985353744285,36.01376923280801,129.3213951746203,9.0,-0.079269409,1015.263671875
11,11,11.0,2018-11-17 18:57:30,58.892378230503816,36.01375918451527,129.32138907965185,10.0,-0.103050232,1015.266418457
12,12,12.0,2018-11-17 18:57:31,58.980670203726646,36.01374502137092,129.32138849318576,11.0,-0.10569191,1015.2668457030001
13,13,13.0,2018-11-17 18:57:32,58.99486896892003,36.013739139056256,129.32139076047562,12.0,-0.137399673,1015.2702636719999
14,14,14.0,2018-11-17 18:57:33,58.96667382468743,36.01373006676405,129.32140307020774,13.0,-0.14268493699999998,1015.2707519530001
15,15,15.0,2018-11-17 18:57:34,58.78743447994189,36.01371469167105,129.32141578563215,14.0,-0.14797020000000002,1015.271728516
16,16,16.0,2018-11-17 18:57:35,58.591902818416536,36.01370780663703,129.32141879000915,15.0,-0.206100464,1015.278686523
17,17,17.0,2018-11-17 18:57:36,58.53218089005697,36.01369118489861,129.32143398519372,16.0,-0.264232635,1015.285400391
18,18,18.0,2018-11-17 18:57:37,58.32088795747494,36.01368153853262,129.3214350235092,17.0,-0.343502045,1015.2953491210001
19,19,19.0,2018-11-17 18:57:38,58.29052328213666,36.01367350562547,129.3214414154125,18.0,-0.465047836,1015.309997559
20,20,20.0,2018-11-17 18:57:39,58.20432031069657,36.01368168089372,129.32145543827616,19.0,-0.597164154,1015.3254394530001
21,21,21.0,2018-11-17 18:57:40,57.99741052380648,36.01368008924466,129.32145591008137,20.0,-0.7662734990000001,1015.346069336
22,22,22.0,2018-11-17 18:57:41,57.97145984052762,36.01369184465128,129.3214712109978,21.0,-0.908958435,1015.363464355
23,23,23.0,2018-11-17 18:57:42,57.74696840989505,36.01369247376067,129.3214794726869,22.0,-1.009366989,1015.375366211
24,24,24.0,2018-11-17 18:57:43,57.60899802659743,36.013691510365355,129.32148642016563,23.0,-1.0727825165,1015.3830871580001
25,25,25.0,2018-11-17 18:57:44,57.49966799876571,36.01370391732187,129.32151810684567,24.0,-1.088636398,1015.38482666
26,26,26.0,2018-11-17 18:57:45,57.02965754236925,36.01369843396403,129.32152667431998,25.0,-1.088636398,1015.38482666
27,27,27.0,2018-11-17 18:57:46,56.871165865626104,36.01369292908051,129.32152509745924,26.0,-1.088636398,1015.385131836
28,28,28.0,2018-11-17 18:57:47,56.88609901606701,36.01368824066152,129.32152621857443,27.0,-1.099205017,1015.386047363
29,29,29.0,2018-11-17 18:57:48,56.87950364702907,36.01369064052772,129.32152332668642,28.0,-1.099205017,1015.3862915039999
30,30,30.0,2018-11-17 18:57:49,56.91516079103346,36.01368606653489,129.3215099276143,29.0,-1.109773636,1015.387512207
31,31,31.0,2018-11-17 18:57:50,57.111268772279644,36.013690597564114,129.32149922510783,30.0,-1.115058899,1015.3881835939999
