,index,Unnamed: 0_x,date,altitude,latitude,longitude,Unnamed: 0_y,relativeAltitude,pressure
1,1,1,2018-11-17 19:25:22,33.0031370042768,36.012649248137826,129.3238891240189,0.0,0.0,1017.7944946289999
2,2,2,2018-11-17 19:25:23,31.030998027834148,36.012648698954756,129.32389171114602,1.0,-0.021137238,1017.797241211
3,3,3,2018-11-17 19:25:24,29.399919173781036,36.012637208054116,129.32391126883758,2.0,-0.04227829,1017.7999267580001
4,4,4,2018-11-17 19:25:25,28.094331083170662,36.012635971360105,129.32390960947274,3.0,-0.105693817,1017.807922363
5,5,5,2018-11-17 19:25:26,34.56171868418377,36.012635787676075,129.32390287070442,4.0,-0.105693817,1017.807922363
6,6,6,2018-11-17 19:25:27,35.27455394086711,36.012641240239724,129.3238598811754,5.0,-0.073986053,1017.8034667969999
7,7,7,2018-11-17 19:25:28,35.65204359751689,36.01264571718588,129.32382994044664,6.0,-0.073986053,1017.8034667969999
8,8,8,2018-11-17 19:25:29,35.86930229828929,36.01264763077742,129.32380422065788,7.0,-0.073986053,1017.8034667969999
9,9,9,2018-11-17 19:25:30,36.05149379031477,36.012651504211505,129.32380335771495,8.0,-0.058132172,1017.802185059
10,10,10,2018-11-17 19:25:31,36.062753787295634,36.012649564101736,129.32380274601724,9.0,-0.058132172,1017.802185059
11,11,11,2018-11-17 19:25:32,36.07412797119783,36.01265011757496,129.32380192723357,10.0,-0.058132172,1017.8018798830001
12,12,12,2018-11-17 19:25:33,36.078777581360505,36.01265095722504,129.32380167918603,11.0,-0.058132172,1017.8018798830001
13,13,13,2018-11-17 19:25:34,36.07813017665411,36.012653378630404,129.32379950467913,12.0,-0.010570526,1017.796081543
14,14,14,2018-11-17 19:25:35,36.08431047707703,36.012667860882914,129.323793222765,13.0,0.100406647,1017.78314209
15,15,15,2018-11-17 19:25:36,36.078714365273626,36.01268060158858,129.32379240069338,14.0,0.264232635,1017.762756348
16,16,16,2018-11-17 19:25:37,36.04220199530422,36.012701930395274,129.3237894205999,15.0,0.5680980685,1017.7262878419999
17,17,17,2018-11-17 19:25:38,35.98875522608071,36.01270255236005,129.3237868400781,16.0,0.919528961,1017.6840209960001
18,18,18,2018-11-17 19:25:39,35.998118495935714,36.01270632730427,129.32378625139796,17.0,1.162620544,1017.654541016
19,19,19,2018-11-17 19:25:40,35.990636548995425,36.012716971766075,129.32377987219513,18.0,1.38457489,1017.627929688
20,20,20,2018-11-17 19:25:41,35.99673764324182,36.012717291692454,129.32376342414022,19.0,1.55896759,1017.606811523
21,21,21,2018-11-17 19:25:42,36.10289546689987,36.012718058988256,129.32375904430566,20.0,1.728076935,1017.586608887
22,22,22,2018-11-17 19:25:43,36.139408084592816,36.01271631432014,129.32375040087106,21.0,1.823200226,1017.5750732419999
23,23,23,2018-11-17 19:25:44,36.204720112963685,36.01271323152797,129.32373812749972,22.0,1.865478516,1017.57019043
24,24,24,2018-11-17 19:25:45,36.30077272388181,36.012707295610966,129.32372304527934,23.0,1.944747925,1017.560668945
25,25,25,2018-11-17 19:25:46,36.427341180774405,36.01270199809229,129.32371341516844,24.0,2.082149506,1017.5440673830001
26,26,26,2018-11-17 19:25:47,36.519566507908976,36.01268980640729,129.3237011859543,25.0,2.256542206,1017.5227050780001
27,27,27,2018-11-17 19:25:48,36.647534081516,36.01267622905168,129.32368738922906,26.0,2.489067078,1017.494812012
28,28,28,2018-11-17 19:25:49,36.79372546167943,36.012664224694575,129.3236833762123,27.0,2.763866425,1017.4617919919999
29,29,29,2018-11-17 19:25:50,36.87324289986668,36.012663429528985,129.32368324535202,28.0,3.038669586,1017.428344727
30,30,30,2018-11-17 19:25:51,36.88461757154185,36.012660937026595,129.3236769807771,29.0,3.3821697235,1017.387084961
31,31,31,2018-11-17 19:25:52,36.93442447230311,36.01265583215178,129.32366901343454,30.0,3.63583374,1017.356811523
32,32,32,2018-11-17 19:25:53,37.007575328394864,36.01265736304505,129.32365067505646,31.0,3.709815979,1017.34777832
33,33,33,2018-11-17 19:25:54,37.12876370501966,36.012651604598915,129.32364152941562,32.0,3.720386505,1017.3461914060001
34,34,34,2018-11-17 19:25:55,37.218803074908706,36.01264692695151,129.32363253670513,33.0,3.720386505,1017.3461914060001
35,35,35,2018-11-17 19:25:56,37.30123344927554,36.01264528983221,129.32362809686876,34.0,3.693962097,1017.349365234
36,36,36,2018-11-17 19:25:57,37.34355127003742,36.01264739167527,129.32362435485285,35.0,3.63583374,1017.356506348
37,37,37,2018-11-17 19:25:58,37.365223848012036,36.01265346713548,129.32361722464225,36.0,3.572418213,1017.363891602
38,38,38,2018-11-17 19:25:59,37.39390935532123,36.012662802112814,129.32360541444996,37.0,3.519569397,1017.3703613280001
39,39,39,2018-11-17 19:26:00,37.46151827775624,36.0126655869649,129.32358470794992,38.0,3.493144989,1017.373596191
40,40,40,2018-11-17 19:26:01,37.6605261792771,36.012675189285545,129.32357809022042,39.0,3.493144989,1017.373596191
41,41,41,2018-11-17 19:26:02,37.713636579414526,36.01267206319829,129.32357095331406,40.0,3.577701569,1017.363647461
