,index,Unnamed: 0_x,date,altitude,latitude,longitude,Unnamed: 0_y,relativeAltitude,pressure
2,344,1.3333333333333333,2018-11-14 11:38:37,33.9545609413337,36.015693381131136,129.32220104230728,0.0,0.0,1020.367431641
3,345,1.6666666666666665,2018-11-14 11:38:38,35.85699976657853,36.015742516030514,129.3221953634637,1.0,-0.063415527,1020.375366211
4,2,2.0,2018-11-14 11:38:39,37.75943859182336,36.01579165092989,129.32218968462013,2.0,-0.116260529,1020.3817138669999
5,3,3.0,2018-11-14 11:38:40,30.17355188523979,36.01575866934953,129.3221299981536,3.0,-0.126831055,1020.383361816
6,4,4.0,2018-11-14 11:38:41,34.33384917656109,36.0157414570581,129.32206156059132,4.0,-0.1743927,1020.388793945
7,5,5.0,2018-11-14 11:38:42,34.86007864324205,36.01576235221995,129.32205119013705,5.0,-0.17967605600000006,1020.3895263669999
8,6,6.0,2018-11-14 11:38:43,35.08170221552049,36.015786928223534,129.32202347775052,6.0,-0.17967605600000006,1020.3895263669999
9,7,7.0,2018-11-14 11:38:44,35.352907465204396,36.01578578942286,129.32200260133814,7.0,-0.163822174,1020.387512207
10,8,8.0,2018-11-14 11:38:45,35.440287999938406,36.015789217287,129.3219874331412,8.0,-0.0634155275,1020.3753967285
11,9,9.0,2018-11-14 11:38:46,35.52038225458369,36.01577771138465,129.32196942376964,9.0,0.021141052,1020.365234375
12,10,10.0,2018-11-14 11:38:47,35.5121834128363,36.015773208249676,129.32196440848298,10.0,0.063415527,1020.360046387
13,11,11.0,2018-11-14 11:38:48,35.49843399374945,36.01576690946479,129.3219529640011,11.0,0.063415527,1020.360046387
14,12,12.0,2018-11-14 11:38:49,35.493323700278275,36.01574469334163,129.3219380840774,12.0,-0.015853882,1020.3698730469999
15,13,13.0,2018-11-14 11:38:50,35.42424425052099,36.0157419156384,129.32195383665078,13.0,-0.15325164800000002,1020.38659668
16,346,13.5,2018-11-14 11:38:51,31.90081770481975,36.01572490923673,129.32196578098947,14.0,-0.364639282,1020.4116210939999
17,14,14.0,2018-11-14 11:38:52,28.377391159118513,36.01570790283506,129.32197772532817,15.0,-0.549602509,1020.4340820310001
18,15,15.0,2018-11-14 11:38:53,35.01300232257113,36.01571155140228,129.32200005594024,16.0,-0.6975708009999999,1020.4520263669999
19,16,16.0,2018-11-14 11:38:54,34.93348025545047,36.01568797971459,129.32201283915268,17.0,-0.824401855,1020.467468262
20,17,17.0,2018-11-14 11:38:55,34.73136529849427,36.015677965494795,129.32200550284952,18.0,-0.856109619,1020.471313477
21,18,18.0,2018-11-14 11:38:56,34.67003403656329,36.01566998344214,129.3220048865117,19.0,-0.967086792,1020.4848632810001
22,19,19.0,2018-11-14 11:38:57,34.61417404269441,36.015665778031604,129.3219932390828,20.0,-1.078063965,1020.498291016
23,20,20.0,2018-11-14 11:38:58,34.61907312021182,36.0156503099346,129.32198483613854,21.0,-1.231319427,1020.5167236330001
24,21,21.0,2018-11-14 11:38:59,34.5465554443454,36.01563398103393,129.3219776016005,22.0,-1.37928772,1020.5346679689999
25,22,22.0,2018-11-14 11:39:00,34.456933681641566,36.01561766258647,129.32197178813917,23.0,-1.566894531,1020.5571594239999
26,23,23.0,2018-11-14 11:39:01,34.36106278344737,36.01560336122564,129.32197216493094,24.0,-1.664661407,1020.5692138669999
27,24,24.0,2018-11-14 11:39:02,34.257580353662114,36.01558893122298,129.3219696431744,25.0,-1.759784698,1020.5805664060001
28,25,25.0,2018-11-14 11:39:03,34.16189580697266,36.015575798453405,129.3219759305154,26.0,-1.870761871,1020.593811035
29,26,26.0,2018-11-14 11:39:04,34.046858602303715,36.01556794740133,129.32197716165234,27.0,-1.923606873,1020.600219727
30,27,27.0,2018-11-14 11:39:05,33.9804919057626,36.015558018691955,129.3219803229362,28.0,-1.9870223999999999,1020.607788086
31,28,28.0,2018-11-14 11:39:06,33.89927180104989,36.01555159432577,129.32198574544205,29.0,-2.0134468080000003,1020.611328125
32,29,29.0,2018-11-14 11:39:07,33.8428786113794,36.01554485619571,129.32198353258357,30.0,-2.097999573,1020.6213989260001
33,30,30.0,2018-11-14 11:39:08,33.81960623577173,36.015526971735476,129.32198776412395,31.0,-2.103286743,1020.6215820310001
34,31,31.0,2018-11-14 11:39:09,33.736059134319355,36.01551424530804,129.32199416556412,32.0,-2.177268982,1020.6305541989999
35,32,32.0,2018-11-14 11:39:10,33.656214327128225,36.01550481293993,129.3220047768029,33.0,-2.224830627,1020.63684082
36,33,33.0,2018-11-14 11:39:11,33.57153840964153,36.01549392468787,129.32201466775692,34.0,-2.288246155,1020.64440918
37,34,34.0,2018-11-14 11:39:12,33.480975480978806,36.01548892097764,129.3220301286028,35.0,-2.304100037,1020.646606445
38,35,35.0,2018-11-14 11:39:13,33.389497694582246,36.015469560073925,129.322027777681,36.0,-2.304100037,1020.646606445
39,36,36.0,2018-11-14 11:39:14,33.30824527116721,36.015468771739336,129.32203078211631,37.0,-2.314670563,1020.6477050780001
40,37,37.0,2018-11-14 11:39:15,33.28402505812258,36.01546680066527,129.32203180703726,38.0,-2.325241089,1020.6487426760001
41,38,38.0,2018-11-14 11:39:16,33.2688485965105,36.015454735120564,129.3220344710825,39.0,-2.3807277680000003,1020.655578613
42,39,39.0,2018-11-14 11:39:17,33.20418016299577,36.0154476995242,129.32203966466957,40.0,-2.409793854,1020.659240723
43,40,40.0,2018-11-14 11:39:18,33.14416870294509,36.01543254398799,129.32204815278362,41.0,-2.409793854,1020.659240723
44,41,41.0,2018-11-14 11:39:19,33.03255117815584,36.0154095382281,129.32205436769925,42.0,-2.388656616,1020.65625
45,42,42.0,2018-11-14 11:39:20,32.88830036012516,36.01540026951347,129.3220582812845,43.0,-2.3358078,1020.6499023439999
46,43,43.0,2018-11-14 11:39:21,32.81219391235529,36.015383361894116,129.32206908077902,44.0,-2.277679443,1020.6430664060001
47,44,44.0,2018-11-14 11:39:22,32.670670227417176,36.01536623928571,129.3220770128348,45.0,-2.277679443,1020.64276123
48,45,45.0,2018-11-14 11:39:23,32.53293540042726,36.015355048290274,129.32208400305151,46.0,-2.267108917,1020.6414794919999
49,46,46.0,2018-11-14 11:39:24,32.426602103275144,36.015339643998274,129.32209221816944,47.0,-2.24597168,1020.6391601560001
50,47,47.0,2018-11-14 11:39:25,32.29367720861853,36.01533361838384,129.3220853985283,48.0,-2.24597168,1020.6391601560001
51,48,48.0,2018-11-14 11:39:26,32.290224349279825,36.015349452342576,129.32206337014952,49.0,-2.282962799,1020.643371582
52,49,49.0,2018-11-14 11:39:27,32.49154341576294,36.015348740020954,129.32204922313662,50.0,-2.351661682,1020.651977539
53,50,50.0,2018-11-14 11:39:28,32.58833929335852,36.01534167237783,129.32205143121962,51.0,-2.467926025,1020.666259766
54,51,51.0,2018-11-14 11:39:29,32.55381950978019,36.01533756476965,129.32204402273925,52.0,-2.642318726,1020.687133789
55,52,52.0,2018-11-14 11:39:30,32.574774345997554,36.01532886266165,129.32203316777105,53.0,-2.837848663,1020.710754395
56,53,53.0,2018-11-14 11:39:31,32.60244050833022,36.015314826139154,129.32202304765798,54.0,-2.9197616575,1020.7206726075
57,54,54.0,2018-11-14 11:39:32,32.606408754202164,36.01530658060708,129.32201040616215,55.0,-2.94354248,1020.7235107419999
58,55,55.0,2018-11-14 11:39:33,32.65019814165557,36.01529905401759,129.32199839145596,56.0,-2.938259125,1020.722900391
59,56,56.0,2018-11-14 11:39:34,32.69927426973197,36.015284351604144,129.32199229718694,57.0,-2.938259125,1020.72277832
60,57,57.0,2018-11-14 11:39:35,32.68631879965386,36.01527474250284,129.32199551174364,58.0,-2.938259125,1020.72265625
61,58,58.0,2018-11-14 11:39:36,32.6570870801607,36.01525996469208,129.32199450450435,59.0,-2.922405243,1020.7211914060001
62,59,59.0,2018-11-14 11:39:37,32.747856687752396,36.01525710103471,129.32199535711703,60.0,-2.917118073,1020.7202758789999
63,60,60.0,2018-11-14 11:39:38,32.76808820478598,36.0152412828218,129.32199732667772,61.0,-2.9065513610000004,1020.7192382810001
