,index,Unnamed: 0_x,date,altitude,latitude,longitude,Unnamed: 0_y,relativeAltitude,pressure
1,1,1.0,2018-11-17 18:44:09,59.73094505685346,36.012673217512635,129.32102264456054,0.0,0.0,1015.3156738280001
2,2,2.0,2018-11-17 18:44:10,59.73645071448661,36.01268080789239,129.32103352726264,1.0,0.015853882,1015.313476562
3,3,3.0,2018-11-17 18:44:11,59.74145074314056,36.012682570106676,129.32103514955554,2.0,0.0,1015.3156738280001
4,4,4.0,2018-11-17 18:44:12,59.74426474136728,36.012682300889104,129.32103385669177,3.0,-0.031707764,1015.3195800780001
5,5,5.0,2018-11-17 18:44:13,59.745349516434096,36.01268079722845,129.32103155596522,4.0,-0.211385727,1015.3406982419999
6,6,6.0,2018-11-17 18:44:14,59.74454475541538,36.01267365478997,129.32103394939702,5.0,-0.243093491,1015.345092773
7,7,7.0,2018-11-17 18:44:15,59.72504594435257,36.012663842859176,129.321031022793,6.0,-0.306509018,1015.3522949219999
8,8,8.0,2018-11-17 18:44:16,59.704021051039255,36.012659279434146,129.3210326672933,7.0,-0.35407066299999995,1015.357971191
9,9,9.0,2018-11-17 18:44:17,59.68912635589738,36.01264492868917,129.32104381210752,8.0,-0.401632309,1015.3637084960001
10,10,10.0,2018-11-17 18:44:18,59.637003646637105,36.0126299554132,129.32104676263094,9.0,-0.417486191,1015.3656616210001
11,11,11.0,2018-11-17 18:44:19,59.589940332009895,36.01262230640777,129.32104893559546,10.0,-0.502040863,1015.3758544919999
12,12,12.0,2018-11-17 18:44:20,59.56225197540071,36.012616750351526,129.3210513711609,11.0,-0.602449417,1015.3882446289999
13,13,13.0,2018-11-17 18:44:21,59.54093684457376,36.012613242784674,129.32105323899972,12.0,-0.7662734990000001,1015.407836914
14,14,14.0,2018-11-17 18:44:22,59.52630151679382,36.01260932149648,129.32105614734692,13.0,-1.027862549,1015.439331055
15,15,15.0,2018-11-17 18:44:23,59.50906573670135,36.012606912607204,129.32106921354236,14.0,-1.294736862,1015.4714355469999
16,16,16.0,2018-11-17 18:44:24,59.475042354004614,36.012598150808266,129.3210796248187,15.0,-1.479700089,1015.493469238
17,17,17.0,2018-11-17 18:44:25,59.42571716417244,36.0126020602651,129.32110340079643,16.0,-1.648807526,1015.514221191
18,18,18.0,2018-11-17 18:44:26,59.3832869340076,36.012610981513255,129.3211195963208,17.0,-1.807346344,1015.53314209
19,19,19.0,2018-11-17 18:44:27,59.364651821147355,36.012609095209704,129.32113030985414,18.0,-1.99230957,1015.5551757810001
20,20,20.0,2018-11-17 18:44:28,59.32196723442186,36.01260113539253,129.3211485385437,19.0,-2.119140625,1015.5703125
21,21,21.0,2018-11-17 18:44:29,59.232843123893865,36.01260139576177,129.32116200487758,20.0,-2.203695297,1015.580993652
22,22,22.0,2018-11-17 18:44:30,59.181145831249246,36.01259333086308,129.32116749441178,21.0,-2.224834442,1015.5835571289999
23,23,23.0,2018-11-17 18:44:31,59.1320582553051,36.01258349963838,129.32117184000037,22.0,-2.224834442,1015.5835571289999
24,24,24.0,2018-11-17 18:44:32,59.081219779693114,36.01256727951247,129.32117668259266,23.0,-2.235403061,1015.584594727
25,25,25.0,2018-11-17 18:44:33,59.00789023511044,36.01255447737696,129.321184618648,24.0,-2.224834442,1015.583374023
26,26,26.0,2018-11-17 18:44:34,58.93336901771271,36.012534955621476,129.32118528679942,25.0,-2.235403061,1015.5847167969999
27,27,27.0,2018-11-17 18:44:35,58.86050017844363,36.012521295127726,129.321193988095,26.0,-2.256541252,1015.5871276855
28,28,28.0,2018-11-17 18:44:36,58.780758460532354,36.01250840221292,129.32119433013705,27.0,-2.393941879,1015.603637695
29,29,29.0,2018-11-17 18:44:37,58.729903276778316,36.01248658188002,129.32119371999102,28.0,-2.536626816,1015.620849609
30,30,30.0,2018-11-17 18:44:38,58.69957666953575,36.012465939665496,129.321208498118,29.0,-2.721590042,1015.6434326169999
31,31,31.0,2018-11-17 18:44:39,58.64865735109663,36.01244618821853,129.3211989503543,30.0,-2.901268005,1015.665039062
32,32,32.0,2018-11-17 18:44:40,58.67450566583476,36.01242257622804,129.3212055722279,31.0,-3.038667679,1015.6812133789999
33,33,33.0,2018-11-17 18:44:41,58.65563282518943,36.01240662832704,129.3212099748448,32.0,-3.107368469,1015.689819336
34,34,34.0,2018-11-17 18:44:42,58.63948391392765,36.01239672445939,129.32120356731608,33.0,-3.139076233,1015.693481445
35,35,35.0,2018-11-17 18:44:43,58.65862631650264,36.01239197942204,129.3212085735822,34.0,-3.181352615,1015.698303223
36,36,36.0,2018-11-17 18:44:44,58.64432198986559,36.01238305745104,129.32121397362658,35.0,-3.260623932,1015.708068848
37,37,37.0,2018-11-17 18:44:45,58.62539582966285,36.01237582805383,129.32122011318287,36.0,-3.41916275,1015.726928711
38,38,38.0,2018-11-17 18:44:46,58.60361109328122,36.012364357348574,129.3212212234686,37.0,-3.604124069,1015.7495727539999
39,39,39.0,2018-11-17 18:44:47,58.59783459718213,36.012359522642804,129.3212277690367,38.0,-3.799655914,1015.7727050780001
40,40,40.0,2018-11-17 18:44:48,58.576046467835894,36.01235855401591,129.3212366915064,39.0,-4.0004730225000005,1015.797241211
41,41,41.0,2018-11-17 18:44:49,58.54495987902236,36.01235215370011,129.3212525390304,40.0,-4.079742432,1015.806762695
42,42,42.0,2018-11-17 18:44:50,58.4905038690668,36.01234415366158,129.32126160590678,41.0,-4.100881577,1015.8090209960001
43,43,43.0,2018-11-17 18:44:51,58.44849059312399,36.012330816188545,129.32126662927573,42.0,-4.106164932,1015.809936523
44,44,44.0,2018-11-17 18:44:52,58.42911301477911,36.01231695941273,129.32126909198504,43.0,-4.122018814,1015.811462402
45,45,45.0,2018-11-17 18:44:53,58.42529216848232,36.01230458196765,129.32128170502938,44.0,-4.13258934,1015.812744141
46,46,46.0,2018-11-17 18:44:54,58.38404094322763,36.01229354796345,129.32130401538112,45.0,-4.164297104,1015.816955566
