,date,relativeAltitude,pressure
0,2018-11-14 11:38:37,0.0,1020.367431641
1,2018-11-14 11:38:38,-0.063415527,1020.375366211
2,2018-11-14 11:38:39,-0.116260529,1020.3817138669999
3,2018-11-14 11:38:40,-0.126831055,1020.383361816
4,2018-11-14 11:38:41,-0.1743927,1020.388793945
5,2018-11-14 11:38:42,-0.17967605600000003,1020.3895263669999
6,2018-11-14 11:38:43,-0.17967605600000003,1020.3895263669999
7,2018-11-14 11:38:44,-0.16382217400000001,1020.387512207
8,2018-11-14 11:38:45,-0.0634155275,1020.3753967285
9,2018-11-14 11:38:46,0.021141052,1020.365234375
10,2018-11-14 11:38:47,0.063415527,1020.360046387
11,2018-11-14 11:38:48,0.063415527,1020.360046387
12,2018-11-14 11:38:49,-0.015853882,1020.3698730469999
13,2018-11-14 11:38:50,-0.15325164800000002,1020.38659668
14,2018-11-14 11:38:51,-0.364639282,1020.4116210939999
15,2018-11-14 11:38:52,-0.549602509,1020.4340820310001
16,2018-11-14 11:38:53,-0.6975708009999999,1020.4520263669999
17,2018-11-14 11:38:54,-0.824401855,1020.467468262
18,2018-11-14 11:38:55,-0.856109619,1020.471313477
19,2018-11-14 11:38:56,-0.967086792,1020.4848632810001
20,2018-11-14 11:38:57,-1.078063965,1020.498291016
21,2018-11-14 11:38:58,-1.231319427,1020.5167236330001
22,2018-11-14 11:38:59,-1.37928772,1020.5346679689999
23,2018-11-14 11:39:00,-1.566894531,1020.5571594239999
24,2018-11-14 11:39:01,-1.6646614069999999,1020.5692138669999
25,2018-11-14 11:39:02,-1.759784698,1020.5805664060001
26,2018-11-14 11:39:03,-1.870761871,1020.593811035
27,2018-11-14 11:39:04,-1.9236068730000002,1020.600219727
28,2018-11-14 11:39:05,-1.9870224,1020.607788086
29,2018-11-14 11:39:06,-2.0134468080000003,1020.611328125
30,2018-11-14 11:39:07,-2.097999573,1020.6213989260001
31,2018-11-14 11:39:08,-2.103286743,1020.6215820310001
32,2018-11-14 11:39:09,-2.1772689819999997,1020.6305541989999
