,date,relativeAltitude,pressure
0,2018-11-15 12:24:39,20.303588867000002,1019.513793945
1,2018-11-15 12:24:40,20.319442749,1019.511962891
2,2018-11-15 12:24:41,20.356433868,1019.50769043
3,2018-11-15 12:24:42,20.367004395,1019.5061645510001
4,2018-11-15 12:24:43,20.393424988,1019.5026855469999
5,2018-11-15 12:24:44,20.401351929,1019.50189209
6,2018-11-15 13:45:10,20.339189228368422,1019.5095182720526
7,2018-11-15 13:45:11,32.849323273,1017.99987793
8,2018-11-15 13:45:12,32.955013275,1017.987304688
9,2018-11-15 13:45:13,32.965583801,1017.986083984
10,2018-11-15 13:45:14,32.981437683,1017.9839477539999
11,2018-11-15 13:45:15,32.997291565,1017.982055664
12,2018-11-15 13:45:16,33.002574921,1017.981262207
13,2018-11-15 13:45:17,33.213962555,1017.9558105469999
14,2018-11-15 13:45:18,33.272094726999995,1017.949157715
15,2018-11-15 13:45:19,33.29851532,1017.946105957
16,2018-11-15 13:45:20,33.361930846999996,1017.9379882810001
17,2018-11-15 13:45:21,33.430633545,1017.9301757810001
18,2018-11-15 13:45:22,33.430633545,1017.9301757810001
19,2018-11-15 13:45:23,33.420063019000004,1017.931396484
20,2018-11-15 13:45:24,33.404209136999995,1017.93347168
21,2018-11-15 13:45:25,33.388355255,1017.934936523
22,2018-11-15 13:45:26,33.388355255,1017.935302734
23,2018-11-15 13:45:27,33.383071899,1017.9360351560001
24,2018-11-15 13:45:28,33.383071899,1017.9360351560001
25,2018-11-15 13:45:29,33.351364136,1017.93939209
26,2018-11-15 13:45:30,33.34079361,1017.941162109
27,2018-11-15 13:45:31,33.346076965,1017.940002441
28,2018-11-15 13:45:32,33.351364136,1017.9397583010001
29,2018-11-15 13:45:33,33.393638611,1017.934509277
30,2018-11-15 13:45:34,33.430633545,1017.930053711
31,2018-11-15 13:45:35,33.430633545,1017.930053711
32,2018-11-15 13:45:36,33.335510254,1017.94128418
33,2018-11-15 13:45:37,33.150547028000005,1017.963928223
34,2018-11-15 13:45:38,32.949729919,1017.98815918
35,2018-11-15 13:45:39,32.600944519,1018.0301513669999
36,2018-11-15 13:45:40,32.289150238000005,1018.0678710939999
37,2018-11-15 13:45:41,32.009063721,1018.101501465
38,2018-11-15 13:45:42,31.829387665,1018.123168945
39,2018-11-15 13:45:43,31.612716675,1018.149353027
40,2018-11-15 13:45:44,31.475315094000003,1018.165771484
41,2018-11-15 13:45:45,31.189945221,1018.2000732424999
42,2018-11-15 13:45:46,30.751319885,1018.253234863
43,2018-11-15 13:45:47,30.439525604,1018.291015625
44,2018-11-15 13:45:48,30.122447968000003,1018.329162598
45,2018-11-15 13:45:49,29.879356384,1018.3582763669999
46,2018-11-15 13:45:50,29.747238159000002,1018.3741455080001
47,2018-11-15 13:45:51,29.673252106,1018.3831176760001
48,2018-11-15 13:45:52,29.673252106,1018.3831176760001
49,2018-11-15 13:45:53,29.66796875,1018.383728027
50,2018-11-15 13:45:54,29.66796875,1018.383728027
51,2018-11-15 13:45:55,29.588699340999998,1018.393249512
52,2018-11-15 13:45:56,29.409023285,1018.415222168
53,2018-11-15 13:45:57,29.155357361,1018.445922852
54,2018-11-15 13:45:58,28.790718079,1018.489868164
55,2018-11-15 13:45:59,28.389087677,1018.538269043
56,2018-11-15 13:46:00,27.8791179655,1018.5996398925
57,2018-11-15 13:46:01,27.543544769,1018.6397705080001
58,2018-11-15 13:46:02,27.448421478,1018.6512451169999
59,2018-11-15 13:46:03,27.353298186999996,1018.6632080080001
