,date,relativeAltitude,pressure
0,2018-11-17 19:02:57,0.0,1014.8671875
1,2018-11-17 19:02:58,-0.079270363,1014.876831055
2,2018-11-17 19:02:59,-0.158539772,1014.88659668
3,2018-11-17 19:03:00,-0.380494118,1014.9129638669999
4,2018-11-17 19:03:01,-0.5548877720000001,1014.934143066
5,2018-11-17 19:03:02,-0.665864944,1014.947631836
6,2018-11-17 19:03:03,-0.745134354,1014.95703125
7,2018-11-17 19:03:04,-0.7662734990000001,1014.9594726560001
8,2018-11-17 19:03:05,-0.7662734990000001,1014.9594726560001
9,2018-11-17 19:03:06,-0.750419617,1014.957641602
10,2018-11-17 19:03:07,-0.7187108990000001,1014.9536132810001
11,2018-11-17 19:03:08,-0.687003136,1014.950012207
12,2018-11-17 19:03:09,-0.655295372,1014.9465332030001
13,2018-11-17 19:03:10,-0.63944149,1014.944519043
14,2018-11-17 19:03:11,-0.5548877720000001,1014.934387207
15,2018-11-17 19:03:12,-0.502040863,1014.927978516
16,2018-11-17 19:03:13,-0.33821725849999995,1014.90814209
17,2018-11-17 19:03:14,-0.179677963,1014.889221191
18,2018-11-17 19:03:15,-0.137400627,1014.8839111330001
19,2018-11-17 19:03:16,-0.137400627,1014.8839111330001
20,2018-11-17 19:03:17,-0.1479702,1014.885131836
21,2018-11-17 19:03:18,-0.16910839100000002,1014.888000488
22,2018-11-17 19:03:19,-0.195531845,1014.8911132810001
23,2018-11-17 19:03:20,-0.206101418,1014.892028809
24,2018-11-17 19:03:21,-0.206101418,1014.892028809
25,2018-11-17 19:03:22,-0.206101418,1014.892028809
26,2018-11-17 19:03:23,-0.211385727,1014.8928833010001
27,2018-11-17 19:03:24,-0.24309349100000002,1014.896850586
28,2018-11-17 19:03:25,-0.280086517,1014.901367188
29,2018-11-17 19:03:26,-0.338217735,1014.9080810544999
30,2018-11-17 19:03:27,-0.38577938100000003,1014.91394043
31,2018-11-17 19:03:28,-0.38577938100000003,1014.91394043
32,2018-11-17 19:03:29,-0.39106369,1014.914306641
33,2018-11-17 19:03:30,-0.39106369,1014.914306641
34,2018-11-17 19:03:31,-0.396348,1014.915222168
35,2018-11-17 19:03:32,-0.412201881,1014.9172363280001
36,2018-11-17 19:03:33,-0.412201881,1014.9172363280001
37,2018-11-17 19:03:34,-0.428055763,1014.9191894530001
38,2018-11-17 19:03:35,-0.43862533600000003,1014.9203491210001
39,2018-11-17 19:03:36,-0.475618362,1014.924804688
40,2018-11-17 19:03:37,-0.49675655399999996,1014.927062988
41,2018-11-17 19:03:38,-0.5786685945000001,1014.9369812015
42,2018-11-17 19:03:39,-0.665864944,1014.9477539060001
43,2018-11-17 19:03:40,-0.71342659,1014.953125
44,2018-11-17 19:03:41,-0.78741169,1014.961853027
45,2018-11-17 19:03:42,-0.824403763,1014.966796875
46,2018-11-17 19:03:43,-0.893104553,1014.9749145510001
47,2018-11-17 19:03:44,-0.9512357709999999,1014.981628418
48,2018-11-17 19:03:45,-1.014651299,1014.9897460939999
49,2018-11-17 19:03:46,-1.093920708,1014.999023438
50,2018-11-17 19:03:47,-1.173190117,1015.0083007810001
51,2018-11-17 19:03:48,-1.2471752170000001,1015.01739502
52,2018-11-17 19:03:49,-1.3211603159999998,1015.026367188
53,2018-11-17 19:03:50,-1.4215688709999998,1015.038513184
54,2018-11-17 19:03:51,-1.524618626,1015.050842285
55,2018-11-17 19:03:52,-1.67523098,1015.0688476560001
56,2018-11-17 19:03:53,-1.759785652,1015.079101562
57,2018-11-17 19:03:54,-1.82320118,1015.086975098
58,2018-11-17 19:03:55,-1.891901016,1015.094726562
59,2018-11-17 19:03:56,-1.9658861159999999,1015.1038208010001
60,2018-11-17 19:03:57,-2.0134477619999998,1015.109313965
61,2018-11-17 19:03:58,-2.071578979,1015.116577148
